"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1241";"Ethiopia (ET)";"China (CN)";2;28,57;0,02;0,03;40,87;"Drones"
"523956";"Ethiopia (ET)";"China (CN)";10;17,86;0,05;0,08;26,86;"Pollution Control"
"2913115";"Ethiopia (ET)";"China (CN)";5;2,05;0,04;0,4;22,11;"Sustainable Agriculture"
"3099107";"Ethiopia (ET)";"China (CN)";20;6,64;0,15;0,48;21,49;"Biomass Energy"
"3600101";"Ethiopia (ET)";"China (CN)";13;13,4;0,05;0,08;21,82;"Internet of Things (IoT)"
"965157";"Ethiopia (ET)";"China (CN)";4;6,67;0,05;0,32;39,44;"Hydroelectric Power"
"1024156";"Ethiopia (ET)";"China (CN)";4;10,53;0,07;0,22;32,38;"Wind Energy"
"405878";"Ethiopia (ET)";"China (CN)";30;12,61;0,1;0,27;36,46;"Water Management"
"404070";"Ethiopia (ET)";"China (CN)";2;4,88;0,01;0,06;21,43;"Nuclear Energy"
"409560";"Ethiopia (ET)";"China (CN)";14;7,87;0,05;0,16;23,25;"Solar Energy"
"3420100";"Ethiopia (ET)";"China (CN)";10;15,62;0,05;0,07;21,85;"Cloud Computing & Edge Computing"
"761633";"Ethiopia (ET)";"China (CN)";26;5,39;0,08;0,32;20,73;"Waste Management"
"2261121";"Ethiopia (ET)";"China (CN)";3;12,5;0,01;0,03;43,6;"Generative AI"
"2787103";"Ethiopia (ET)";"China (CN)";4;9,3;0,03;0,04;12,8;"Blockchain Technologies"
"347260";"Ethiopia (ET)";"China (CN)";7;8,75;0,03;0,1;32,36;"Energy Efficiency"
"345959";"Ethiopia (ET)";"China (CN)";17;13,6;0,04;0,09;31,98;"Smart Grid"
"464039";"Ethiopia (ET)";"China (CN)";10;7,69;0,05;0,12;18,28;"Green Building"
"392748";"Ethiopia (ET)";"China (CN)";21;10,19;0,12;0,25;21,04;"Biofuels"
"828025";"Ethiopia (ET)";"China (CN)";11;9,73;0,02;0,03;19,34;"Quantum Technologies"
"238390";"Ethiopia (ET)";"China (CN)";4;5,48;0,06;0,27;24,78;"Geothermal Energy"
"936126";"Ethiopia (ET)";"China (CN)";76;8,12;0,08;0,28;27,65;"Environmental Engineering"
"340647";"Ethiopia (ET)";"China (CN)";16;8,29;0,08;0,24;25,13;"EVs & Charging Infrastructure"
"430429";"Ethiopia (ET)";"China (CN)";35;21,6;0,03;0,06;42,46;"Battery"
"466828";"Ethiopia (ET)";"China (CN)";14;23,33;0,03;0,03;24,48;"Semiconductors/Chips"
"709618";"Ethiopia (ET)";"China (CN)";72;9,22;0,08;0,23;26,04;"Biomaterials"
"347829";"Ethiopia (ET)";"China (CN)";20;33,33;0,03;0,04;42,46;"Hydrogen Fuel Cells"
"302930";"Ethiopia (ET)";"China (CN)";8;5,1;0,03;0,14;26,05;"Heat Pumps"
"374927";"Ethiopia (ET)";"China (CN)";20;11,17;0,04;0,11;28,79;"Mobile Networks (5G/6G)"
"240430";"Ethiopia (ET)";"China (CN)";3;33,33;0,03;0,03;33,92;"Satellite Connectivity"
"451220";"Ethiopia (ET)";"China (CN)";7;29,17;0,04;0,03;21,74;"High-Performance Computing (HPC)"
"209257";"Ethiopia (ET)";"China (CN)";492;7,08;0,11;0,29;18,88;"Other"
"471217";"Ethiopia (ET)";"China (CN)";8;6,4;0,02;0,06;23,26;"Cybersecurity Technologies"
"280919";"Ethiopia (ET)";"China (CN)";1;2,56;0,01;0,06;17,08;"Software Engineering & System Development"
"836551";"Ethiopia (ET)";"China (CN)";52;13,9;0,02;0,06;36,18;"Computer Vision, Language Processing & Object Recognition"
"694013";"Ethiopia (ET)";"China (CN)";64;9,37;0,1;0,25;24,08;"Green Consumer Goods"
"637212";"Ethiopia (ET)";"China (CN)";28;10,94;0,07;0,15;23,53;"Recycling"
"562911";"Ethiopia (ET)";"China (CN)";12;10,08;0,01;0,03;32,76;"Robotics"
"1140711";"Ethiopia (ET)";"China (CN)";58;3,76;0,02;0,11;18,93;"Artificial Intelligence"
