"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1257";"Border, Midland and Western (IE01)";"China (CN)";9;128,57;0,09;0,03;40,87;"Drones"
"537056";"Border, Midland and Western (IE01)";"China (CN)";14;29,79;0,07;0,06;26,86;"Pollution Control"
"2978109";"Border, Midland and Western (IE01)";"China (CN)";6;37,5;0,04;0,03;29;"Carbon Capture & Storage"
"2923109";"Border, Midland and Western (IE01)";"China (CN)";2;10;0,01;0,03;22,11;"Sustainable Agriculture"
"3100118";"Border, Midland and Western (IE01)";"China (CN)";3;27,27;0,02;0,02;21,49;"Biomass Energy"
"3529101";"Border, Midland and Western (IE01)";"China (CN)";14;28,57;0,05;0,04;21,82;"Internet of Things (IoT)"
"1055156";"Border, Midland and Western (IE01)";"China (CN)";2;22,22;0,04;0,05;32,38;"Wind Energy"
"414068";"Border, Midland and Western (IE01)";"China (CN)";34;89,47;0,11;0,04;36,46;"Water Management"
"4151101";"Border, Midland and Western (IE01)";"China (CN)";2;100;0,01;0;21,43;"Nuclear Energy"
"408360";"Border, Midland and Western (IE01)";"China (CN)";3;50;0,01;0,01;23,25;"Solar Energy"
"352280";"Border, Midland and Western (IE01)";"China (CN)";11;22,92;0,06;0,05;21,85;"Cloud Computing & Edge Computing"
"748333";"Border, Midland and Western (IE01)";"China (CN)";23;17,29;0,07;0,09;20,73;"Waste Management"
"2253107";"Border, Midland and Western (IE01)";"China (CN)";6;11,54;0,01;0,05;43,6;"Generative AI"
"286899";"Border, Midland and Western (IE01)";"China (CN)";7;15,91;0,05;0,04;12,8;"Blockchain Technologies"
"361760";"Border, Midland and Western (IE01)";"China (CN)";3;13,04;0,01;0,03;32,36;"Energy Efficiency"
"343870";"Border, Midland and Western (IE01)";"China (CN)";1;1,92;0;0,04;31,98;"Smart Grid"
"452739";"Border, Midland and Western (IE01)";"China (CN)";1;2,78;0,01;0,03;18,28;"Green Building"
"390168";"Border, Midland and Western (IE01)";"China (CN)";18;14,17;0,1;0,15;21,04;"Biofuels"
"820625";"Border, Midland and Western (IE01)";"China (CN)";2;33,33;0;0;19,34;"Quantum Technologies"
"948723";"Border, Midland and Western (IE01)";"China (CN)";67;43,79;0,07;0,05;27,65;"Environmental Engineering"
"335747";"Border, Midland and Western (IE01)";"China (CN)";4;12,9;0,02;0,04;25,13;"EVs & Charging Infrastructure"
"403236";"Border, Midland and Western (IE01)";"China (CN)";6;31,58;0,01;0,01;42,46;"Battery"
"707218";"Border, Midland and Western (IE01)";"China (CN)";15;7,73;0,02;0,06;26,04;"Biomaterials"
"327836";"Border, Midland and Western (IE01)";"China (CN)";9;45;0,01;0,01;42,46;"Hydrogen Fuel Cells"
"293430";"Border, Midland and Western (IE01)";"China (CN)";4;30,77;0,01;0,01;26,05;"Heat Pumps"
"384327";"Border, Midland and Western (IE01)";"China (CN)";9;42,86;0,02;0,01;28,79;"Mobile Networks (5G/6G)"
"466820";"Border, Midland and Western (IE01)";"China (CN)";2;10,53;0,01;0,03;21,74;"High-Performance Computing (HPC)"
"209627";"Border, Midland and Western (IE01)";"China (CN)";233;24,35;0,05;0,04;18,88;"Other"
"456417";"Border, Midland and Western (IE01)";"China (CN)";11;11,96;0,02;0,04;23,26;"Cybersecurity Technologies"
"286119";"Border, Midland and Western (IE01)";"China (CN)";2;8;0,02;0,04;17,08;"Software Engineering & System Development"
"822551";"Border, Midland and Western (IE01)";"China (CN)";28;12,44;0,01;0,03;36,18;"Computer Vision, Language Processing & Object Recognition"
"689113";"Border, Midland and Western (IE01)";"China (CN)";4;4,71;0,01;0,03;24,08;"Green Consumer Goods"
"648712";"Border, Midland and Western (IE01)";"China (CN)";9;12,86;0,02;0,04;23,53;"Recycling"
"566911";"Border, Midland and Western (IE01)";"China (CN)";7;7,29;0,01;0,03;32,76;"Robotics"
"1157311";"Border, Midland and Western (IE01)";"China (CN)";35;6,17;0,01;0,04;18,93;"Artificial Intelligence"
