"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1302";"Russia (RU)";"China (CN)";33;17,93;0,34;0,77;40,87;"Drones"
"537956";"Russia (RU)";"China (CN)";56;7,71;0,29;1;26,86;"Pollution Control"
"2874109";"Russia (RU)";"China (CN)";88;8,97;0,61;1,97;29;"Carbon Capture & Storage"
"3073109";"Russia (RU)";"China (CN)";65;7,64;0,48;1,4;22,11;"Sustainable Agriculture"
"3117107";"Russia (RU)";"China (CN)";99;5,88;0,73;2,66;21,49;"Biomass Energy"
"3413107";"Russia (RU)";"China (CN)";62;9,31;0,24;0,56;21,82;"Internet of Things (IoT)"
"1076157";"Russia (RU)";"China (CN)";12;7,41;0,16;0,87;39,44;"Hydroelectric Power"
"921156";"Russia (RU)";"China (CN)";11;11;0,2;0,57;32,38;"Wind Energy"
"405678";"Russia (RU)";"China (CN)";86;8,39;0,27;1,18;36,46;"Water Management"
"390470";"Russia (RU)";"China (CN)";142;3,24;0,93;6,16;21,43;"Nuclear Energy"
"423456";"Russia (RU)";"China (CN)";156;10,96;0,59;1,25;23,25;"Solar Energy"
"357379";"Russia (RU)";"China (CN)";53;9,55;0,28;0,64;21,85;"Cloud Computing & Edge Computing"
"747146";"Russia (RU)";"China (CN)";123;7,33;0,39;1,11;20,73;"Waste Management"
"2334106";"Russia (RU)";"China (CN)";55;14,47;0,13;0,4;43,6;"Generative AI"
"292780";"Russia (RU)";"China (CN)";55;6,88;0,41;0,76;12,8;"Blockchain Technologies"
"363660";"Russia (RU)";"China (CN)";64;7,03;0,25;1,14;32,36;"Energy Efficiency"
"342570";"Russia (RU)";"China (CN)";93;12,25;0,22;0,57;31,98;"Smart Grid"
"453739";"Russia (RU)";"China (CN)";62;2,7;0,33;2,21;18,28;"Green Building"
"397348";"Russia (RU)";"China (CN)";70;5,49;0,41;1,55;21,04;"Biofuels"
"808325";"Russia (RU)";"China (CN)";1225;13,13;1,94;2,85;19,34;"Quantum Technologies"
"246490";"Russia (RU)";"China (CN)";20;3,25;0,3;2,28;24,78;"Geothermal Energy"
"949223";"Russia (RU)";"China (CN)";288;5,8;0,31;1,49;27,65;"Environmental Engineering"
"335247";"Russia (RU)";"China (CN)";75;9,36;0,37;0,99;25,13;"EVs & Charging Infrastructure"
"402236";"Russia (RU)";"China (CN)";428;15,52;0,39;1,06;42,46;"Battery"
"481328";"Russia (RU)";"China (CN)";279;4,79;0,55;2,83;24,48;"Semiconductors/Chips"
"683129";"Russia (RU)";"China (CN)";340;5,85;0,39;1,75;26,04;"Biomaterials"
"350029";"Russia (RU)";"China (CN)";363;15,33;0,59;1,63;42,46;"Hydrogen Fuel Cells"
"289330";"Russia (RU)";"China (CN)";170;4,52;0,59;3,4;26,05;"Heat Pumps"
"382727";"Russia (RU)";"China (CN)";120;4,69;0,26;1,57;28,79;"Mobile Networks (5G/6G)"
"236530";"Russia (RU)";"China (CN)";38;4,42;0,35;2,7;33,92;"Satellite Connectivity"
"465320";"Russia (RU)";"China (CN)";31;3,39;0,2;1,28;21,74;"High-Performance Computing (HPC)"
"213477";"Russia (RU)";"China (CN)";2383;4,75;0,52;2,07;18,88;"Other"
"447917";"Russia (RU)";"China (CN)";130;4,34;0,27;1,46;23,26;"Cybersecurity Technologies"
"285619";"Russia (RU)";"China (CN)";16;2,54;0,15;0,98;17,08;"Software Engineering & System Development"
"822951";"Russia (RU)";"China (CN)";356;6,42;0,15;0,83;36,18;"Computer Vision, Language Processing & Object Recognition"
"700041";"Russia (RU)";"China (CN)";219;6,59;0,34;1,24;24,08;"Green Consumer Goods"
"656412";"Russia (RU)";"China (CN)";130;5,03;0,32;1,52;23,53;"Recycling"
"567711";"Russia (RU)";"China (CN)";382;2,13;0,32;4,92;32,76;"Robotics"
"1161811";"Russia (RU)";"China (CN)";717;3,41;0,27;1,5;18,93;"Artificial Intelligence"
