"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2925109";"Palestine (PS)";"China (CN)";1;100;0,01;0;29;"Carbon Capture & Storage"
"2905108";"Palestine (PS)";"China (CN)";3;16,67;0,02;0,03;22,11;"Sustainable Agriculture"
"3483102";"Palestine (PS)";"China (CN)";1;2,63;0;0,03;21,82;"Internet of Things (IoT)"
"415368";"Palestine (PS)";"China (CN)";2;4,88;0,01;0,05;36,46;"Water Management"
"405070";"Palestine (PS)";"China (CN)";1;11,11;0,01;0,01;21,43;"Nuclear Energy"
"403669";"Palestine (PS)";"China (CN)";6;9,09;0,02;0,06;23,25;"Solar Energy"
"351679";"Palestine (PS)";"China (CN)";1;2,86;0,01;0,04;21,85;"Cloud Computing & Edge Computing"
"772333";"Palestine (PS)";"China (CN)";2;4,76;0,01;0,03;20,73;"Waste Management"
"2156107";"Palestine (PS)";"China (CN)";5;71,43;0,01;0,01;43,6;"Generative AI"
"342479";"Palestine (PS)";"China (CN)";3;8,57;0,01;0,04;32,36;"Energy Efficiency"
"460539";"Palestine (PS)";"China (CN)";4;8;0,02;0,05;18,28;"Green Building"
"836625";"Palestine (PS)";"China (CN)";6;9,68;0,01;0,02;19,34;"Quantum Technologies"
"926823";"Palestine (PS)";"China (CN)";7;12,5;0,01;0,02;27,65;"Environmental Engineering"
"324747";"Palestine (PS)";"China (CN)";1;1,96;0;0,06;25,13;"EVs & Charging Infrastructure"
"410734";"Palestine (PS)";"China (CN)";1;4,35;0;0,01;42,46;"Battery"
"486928";"Palestine (PS)";"China (CN)";1;1,67;0;0,03;24,48;"Semiconductors/Chips"
"683025";"Palestine (PS)";"China (CN)";4;8,16;0;0,01;26,04;"Biomaterials"
"329936";"Palestine (PS)";"China (CN)";2;40;0;0;42,46;"Hydrogen Fuel Cells"
"283837";"Palestine (PS)";"China (CN)";2;11,76;0,01;0,02;26,05;"Heat Pumps"
"212007";"Palestine (PS)";"China (CN)";33;8,99;0,01;0,02;18,88;"Other"
"447317";"Palestine (PS)";"China (CN)";1;0,99;0;0,05;23,26;"Cybersecurity Technologies"
"846451";"Palestine (PS)";"China (CN)";18;23,38;0,01;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"679413";"Palestine (PS)";"China (CN)";4;6,35;0,01;0,02;24,08;"Green Consumer Goods"
"648212";"Palestine (PS)";"China (CN)";5;10,64;0,01;0,03;23,53;"Recycling"
"550411";"Palestine (PS)";"China (CN)";2;5,88;0;0,01;32,76;"Robotics"
"1150411";"Palestine (PS)";"China (CN)";34;5,31;0,01;0,05;18,93;"Artificial Intelligence"
