"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7064";"China (CN)";"United States (US)";589;6,06;33,77;40,87;7,33;"Drones"
"26689";"China (CN)";"United States (US)";1114;5,71;23,91;26,86;6,42;"Pollution Control"
"1509632";"China (CN)";"United States (US)";956;6,64;16,52;29;11,65;"Carbon Capture & Storage"
"1671041";"China (CN)";"United States (US)";773;5,75;16,52;22,11;7,7;"Sustainable Agriculture"
"1701630";"China (CN)";"United States (US)";704;5,18;16,54;21,49;6,73;"Biomass Energy"
"1892726";"China (CN)";"United States (US)";1841;7,11;32,93;21,82;4,71;"Internet of Things (IoT)"
"505449";"China (CN)";"United States (US)";275;3,76;29,38;39,44;5,05;"Hydroelectric Power"
"507548";"China (CN)";"United States (US)";145;2,57;13,54;32,38;6,15;"Wind Energy"
"2063522";"China (CN)";"United States (US)";1669;5,29;30,3;36,46;6,37;"Water Management"
"2232718";"China (CN)";"United States (US)";736;4,83;6,61;21,43;15,64;"Nuclear Energy"
"2260219";"China (CN)";"United States (US)";1230;4,63;16,6;23,25;6,49;"Solar Energy"
"1857022";"China (CN)";"United States (US)";1886;9,89;26,74;21,85;8,08;"Cloud Computing & Edge Computing"
"40013";"China (CN)";"United States (US)";1667;5,3;19,8;20,73;5,55;"Waste Management"
"1243230";"China (CN)";"United States (US)";2701;6,49;28,16;43,6;10,05;"Generative AI"
"1667823";"China (CN)";"United States (US)";1276;9,53;25,88;12,8;4,71;"Blockchain Technologies"
"2030321";"China (CN)";"United States (US)";1280;4,93;22,5;32,36;7,09;"Energy Efficiency"
"1894419";"China (CN)";"United States (US)";1744;4,12;15,13;31,98;8,72;"Smart Grid"
"2379714";"China (CN)";"United States (US)";965;5,07;13,69;18,28;6,77;"Green Building"
"2026122";"China (CN)";"United States (US)";1245;7,21;22,19;21,04;6,84;"Biofuels"
"44813";"China (CN)";"United States (US)";6260;9,89;16,9;19,34;11,32;"Quantum Technologies"
"1093624";"China (CN)";"United States (US)";427;6,39;18,93;24,78;8,37;"Geothermal Energy"
"50684";"China (CN)";"United States (US)";7118;7,71;20,61;27,65;10,35;"Environmental Engineering"
"1868216";"China (CN)";"United States (US)";996;4,88;17,08;25,13;7,17;"EVs & Charging Infrastructure"
"2393116";"China (CN)";"United States (US)";5048;4,58;26,82;42,46;7,26;"Battery"
"2578212";"China (CN)";"United States (US)";2375;4,71;9,93;24,48;11,62;"Semiconductors/Chips"
"372506";"China (CN)";"United States (US)";4692;5,42;20,45;26,04;6,9;"Biomaterials"
"1935410";"China (CN)";"United States (US)";3007;4,88;26,34;42,46;7,87;"Hydrogen Fuel Cells"
"1590511";"China (CN)";"United States (US)";1059;3,67;13,41;26,05;7,13;"Heat Pumps"
"213399";"China (CN)";"United States (US)";3200;6,84;26,17;28,79;7,52;"Mobile Networks (5G/6G)"
"1201714";"China (CN)";"United States (US)";422;3,9;10,44;33,92;12,69;"Satellite Connectivity"
"246508";"China (CN)";"United States (US)";1544;9,91;12,17;21,74;17,7;"High-Performance Computing (HPC)"
"118064";"China (CN)";"United States (US)";39666;8,68;8,56;18,88;19,15;"Other"
"261636";"China (CN)";"United States (US)";4510;9,43;18,45;23,26;11,89;"Cybersecurity Technologies"
"162386";"China (CN)";"United States (US)";1106;10,04;11,82;17,08;14,5;"Software Engineering & System Development"
"463492";"China (CN)";"United States (US)";14130;5,82;19,54;36,18;10,79;"Computer Vision, Language Processing & Object Recognition"
"384073";"China (CN)";"United States (US)";3749;5,79;26,87;24,08;5,19;"Green Consumer Goods"
"355213";"China (CN)";"United States (US)";2077;5,18;23,35;23,53;5,22;"Recycling"
"314512";"China (CN)";"United States (US)";4832;4,05;12,96;32,76;10,24;"Robotics"
"637561";"China (CN)";"United States (US)";18452;6,94;9,85;18,93;13,34;"Artificial Intelligence"
