"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26818";"Brunei (BN)";"United States (US)";3;23,08;0,06;0,02;6,42;"Pollution Control"
"1523932";"Brunei (BN)";"United States (US)";7;63,64;0,12;0,02;11,65;"Carbon Capture & Storage"
"1654831";"Brunei (BN)";"United States (US)";2;7,41;0,04;0,04;7,7;"Sustainable Agriculture"
"1698630";"Brunei (BN)";"United States (US)";1;3,23;0,02;0,05;6,73;"Biomass Energy"
"1916626";"Brunei (BN)";"United States (US)";6;13,33;0,11;0,04;4,71;"Internet of Things (IoT)"
"2088224";"Brunei (BN)";"United States (US)";4;20;0,07;0,02;6,37;"Water Management"
"2246017";"Brunei (BN)";"United States (US)";1;3,23;0,01;0,03;6,49;"Solar Energy"
"1848622";"Brunei (BN)";"United States (US)";6;17,65;0,09;0,04;8,08;"Cloud Computing & Edge Computing"
"40106";"Brunei (BN)";"United States (US)";9;14,52;0,11;0,04;5,55;"Waste Management"
"1231930";"Brunei (BN)";"United States (US)";1;12,5;0,01;0,01;10,05;"Generative AI"
"1656723";"Brunei (BN)";"United States (US)";9;19,15;0,18;0,04;4,71;"Blockchain Technologies"
"1880320";"Brunei (BN)";"United States (US)";4;14,81;0,03;0,02;8,72;"Smart Grid"
"2370316";"Brunei (BN)";"United States (US)";1;5,88;0,01;0,02;6,77;"Green Building"
"44741";"Brunei (BN)";"United States (US)";5;22,73;0,01;0,01;11,32;"Quantum Technologies"
"50564";"Brunei (BN)";"United States (US)";9;20,93;0,03;0,01;10,35;"Environmental Engineering"
"1873814";"Brunei (BN)";"United States (US)";4;20;0,07;0,02;7,17;"EVs & Charging Infrastructure"
"2372011";"Brunei (BN)";"United States (US)";4;11,76;0,02;0,01;7,26;"Battery"
"2600212";"Brunei (BN)";"United States (US)";4;19,05;0,02;0,01;11,62;"Semiconductors/Chips"
"374339";"Brunei (BN)";"United States (US)";9;7,63;0,04;0,04;6,9;"Biomaterials"
"1957610";"Brunei (BN)";"United States (US)";5;13,89;0,04;0,02;7,87;"Hydrogen Fuel Cells"
"1615711";"Brunei (BN)";"United States (US)";2;14,29;0,03;0,01;7,13;"Heat Pumps"
"213799";"Brunei (BN)";"United States (US)";3;16,67;0,02;0,01;7,52;"Mobile Networks (5G/6G)"
"248448";"Brunei (BN)";"United States (US)";1;33,33;0,01;0;17,7;"High-Performance Computing (HPC)"
"117995";"Brunei (BN)";"United States (US)";98;25,99;0,02;0,02;19,15;"Other"
"261666";"Brunei (BN)";"United States (US)";17;25;0,07;0,03;11,89;"Cybersecurity Technologies"
"1628110";"Brunei (BN)";"United States (US)";2;66,67;0,02;0;14,5;"Software Engineering & System Development"
"461432";"Brunei (BN)";"United States (US)";4;5,33;0,01;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"383663";"Brunei (BN)";"United States (US)";9;15,79;0,06;0,02;5,19;"Green Consumer Goods"
"356292";"Brunei (BN)";"United States (US)";11;39,29;0,12;0,02;5,22;"Recycling"
"638291";"Brunei (BN)";"United States (US)";15;4,62;0,01;0,02;13,34;"Artificial Intelligence"
