"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26726";"Saarland (DEC0)";"United States (US)";1;4,55;0,02;0,03;6,42;"Pollution Control"
"495188";"Saarland (DEC0)";"United States (US)";1;100;0,11;0,01;5,05;"Hydroelectric Power"
"2248419";"Saarland (DEC0)";"United States (US)";3;37,5;0,03;0,01;15,64;"Nuclear Energy"
"2266017";"Saarland (DEC0)";"United States (US)";1;11,11;0,01;0,01;6,49;"Solar Energy"
"1853422";"Saarland (DEC0)";"United States (US)";6;31,58;0,09;0,02;8,08;"Cloud Computing & Edge Computing"
"39851";"Saarland (DEC0)";"United States (US)";1;6,25;0,01;0,01;5,55;"Waste Management"
"1221730";"Saarland (DEC0)";"United States (US)";32;34,04;0,33;0,1;10,05;"Generative AI"
"1643023";"Saarland (DEC0)";"United States (US)";13;59,09;0,26;0,02;4,71;"Blockchain Technologies"
"2024321";"Saarland (DEC0)";"United States (US)";1;9,09;0,02;0,01;7,09;"Energy Efficiency"
"1878221";"Saarland (DEC0)";"United States (US)";8;25;0,07;0,02;8,72;"Smart Grid"
"2367914";"Saarland (DEC0)";"United States (US)";2;9,52;0,03;0,02;6,77;"Green Building"
"44840";"Saarland (DEC0)";"United States (US)";44;41,51;0,12;0,03;11,32;"Quantum Technologies"
"50637";"Saarland (DEC0)";"United States (US)";4;7,69;0,01;0,02;10,35;"Environmental Engineering"
"1871914";"Saarland (DEC0)";"United States (US)";1;5,56;0,02;0,02;7,17;"EVs & Charging Infrastructure"
"2395611";"Saarland (DEC0)";"United States (US)";11;13,75;0,06;0,03;7,26;"Battery"
"2592810";"Saarland (DEC0)";"United States (US)";5;10,87;0,02;0,02;11,62;"Semiconductors/Chips"
"374006";"Saarland (DEC0)";"United States (US)";18;16,67;0,08;0,03;6,9;"Biomaterials"
"1931511";"Saarland (DEC0)";"United States (US)";6;13,95;0,05;0,03;7,87;"Hydrogen Fuel Cells"
"212569";"Saarland (DEC0)";"United States (US)";23;47,92;0,19;0,03;7,52;"Mobile Networks (5G/6G)"
"1216614";"Saarland (DEC0)";"United States (US)";1;10;0,02;0,03;12,69;"Satellite Connectivity"
"2467310";"Saarland (DEC0)";"United States (US)";28;37,33;0,22;0,1;17,7;"High-Performance Computing (HPC)"
"117895";"Saarland (DEC0)";"United States (US)";46;14,7;0,01;0,01;19,15;"Other"
"262686";"Saarland (DEC0)";"United States (US)";122;35,26;0,5;0,17;11,89;"Cybersecurity Technologies"
"163126";"Saarland (DEC0)";"United States (US)";58;29;0,62;0,31;14,5;"Software Engineering & System Development"
"461602";"Saarland (DEC0)";"United States (US)";149;27,75;0,21;0,08;10,79;"Computer Vision, Language Processing & Object Recognition"
"383903";"Saarland (DEC0)";"United States (US)";6;13,04;0,04;0,02;5,19;"Green Consumer Goods"
"356402";"Saarland (DEC0)";"United States (US)";6;14,29;0,07;0,02;5,22;"Recycling"
"315662";"Saarland (DEC0)";"United States (US)";41;16,8;0,11;0,07;10,24;"Robotics"
"636771";"Saarland (DEC0)";"United States (US)";324;16,5;0,17;0,14;13,34;"Artificial Intelligence"
