"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"3146107";"Mellersta Norrland (SE32)";"China (CN)";15;375;0,11;0,01;21,49;"Biomass Energy"
"3526101";"Mellersta Norrland (SE32)";"China (CN)";7;21,21;0,03;0,03;21,82;"Internet of Things (IoT)"
"3441107";"Mellersta Norrland (SE32)";"China (CN)";7;30,43;0,04;0,03;21,85;"Cloud Computing & Edge Computing"
"751933";"Mellersta Norrland (SE32)";"China (CN)";19;172,73;0,06;0,01;20,73;"Waste Management"
"294780";"Mellersta Norrland (SE32)";"China (CN)";1;50;0,01;0;12,8;"Blockchain Technologies"
"339470";"Mellersta Norrland (SE32)";"China (CN)";1;50;0;0;31,98;"Smart Grid"
"388250";"Mellersta Norrland (SE32)";"China (CN)";5;38,46;0,03;0,02;21,04;"Biofuels"
"831425";"Mellersta Norrland (SE32)";"China (CN)";1;50;0;0;19,34;"Quantum Technologies"
"404836";"Mellersta Norrland (SE32)";"China (CN)";3;15,79;0;0,01;42,46;"Battery"
"459728";"Mellersta Norrland (SE32)";"China (CN)";5;45,45;0,01;0,01;24,48;"Semiconductors/Chips"
"709918";"Mellersta Norrland (SE32)";"China (CN)";2;2,44;0;0,02;26,04;"Biomaterials"
"384627";"Mellersta Norrland (SE32)";"China (CN)";1;2,17;0;0,03;28,79;"Mobile Networks (5G/6G)"
"465520";"Mellersta Norrland (SE32)";"China (CN)";3;100;0,02;0;21,74;"High-Performance Computing (HPC)"
"209267";"Mellersta Norrland (SE32)";"China (CN)";12;15,38;0;0;18,88;"Other"
"448017";"Mellersta Norrland (SE32)";"China (CN)";4;26,67;0,01;0,01;23,26;"Cybersecurity Technologies"
"291319";"Mellersta Norrland (SE32)";"China (CN)";1;14,29;0,01;0,01;17,08;"Software Engineering & System Development"
"818191";"Mellersta Norrland (SE32)";"China (CN)";3;6;0;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"696613";"Mellersta Norrland (SE32)";"China (CN)";2;3,77;0;0,02;24,08;"Green Consumer Goods"
"649912";"Mellersta Norrland (SE32)";"China (CN)";2;15,38;0;0,01;23,53;"Recycling"
"1158411";"Mellersta Norrland (SE32)";"China (CN)";4;5,56;0;0,01;18,93;"Artificial Intelligence"
