"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1670147";"Myanmar (MM)";"United States (US)";1;5,56;0,02;0,03;7,7;"Sustainable Agriculture"
"2242618";"Myanmar (MM)";"United States (US)";1;100;0,01;0;15,64;"Nuclear Energy"
"40189";"Myanmar (MM)";"United States (US)";3;30;0,04;0,01;5,55;"Waste Management"
"2031717";"Myanmar (MM)";"United States (US)";1;50;0,02;0;6,84;"Biofuels"
"44511";"Myanmar (MM)";"United States (US)";4;36,36;0,01;0;11,32;"Quantum Technologies"
"2371214";"Myanmar (MM)";"United States (US)";1;7,14;0,01;0,01;7,26;"Battery"
"3728112";"Myanmar (MM)";"United States (US)";4;26,67;0,02;0;6,9;"Biomaterials"
"213289";"Myanmar (MM)";"United States (US)";1;10;0,01;0,01;7,52;"Mobile Networks (5G/6G)"
"117721";"Myanmar (MM)";"United States (US)";81;36,32;0,02;0,01;19,15;"Other"
"162596";"Myanmar (MM)";"United States (US)";1;9,09;0,01;0,02;14,5;"Software Engineering & System Development"
"462192";"Myanmar (MM)";"United States (US)";1;1,15;0;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"381563";"Myanmar (MM)";"United States (US)";2;18,18;0,01;0;5,19;"Green Consumer Goods"
"356162";"Myanmar (MM)";"United States (US)";2;33,33;0,02;0;5,22;"Recycling"
"638831";"Myanmar (MM)";"United States (US)";5;2,53;0;0,01;13,34;"Artificial Intelligence"
