"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"540056";"Myanmar (MM)";"China (CN)";2;28,57;0,01;0,01;26,86;"Pollution Control"
"3108108";"Myanmar (MM)";"China (CN)";1;5,56;0,01;0,03;22,11;"Sustainable Agriculture"
"3094107";"Myanmar (MM)";"China (CN)";1;50;0,01;0;21,49;"Biomass Energy"
"403770";"Myanmar (MM)";"China (CN)";1;100;0,01;0;21,43;"Nuclear Energy"
"773433";"Myanmar (MM)";"China (CN)";4;40;0,01;0,01;20,73;"Waste Management"
"2322107";"Myanmar (MM)";"China (CN)";1;8,33;0;0,01;43,6;"Generative AI"
"2832103";"Myanmar (MM)";"China (CN)";1;12,5;0,01;0,01;12,8;"Blockchain Technologies"
"366860";"Myanmar (MM)";"China (CN)";3;37,5;0,01;0,01;32,36;"Energy Efficiency"
"3441102";"Myanmar (MM)";"China (CN)";1;14,29;0;0,01;31,98;"Smart Grid"
"387850";"Myanmar (MM)";"China (CN)";4;200;0,02;0;21,04;"Biofuels"
"819725";"Myanmar (MM)";"China (CN)";11;100;0,02;0;19,34;"Quantum Technologies"
"953023";"Myanmar (MM)";"China (CN)";5;26,32;0,01;0,01;27,65;"Environmental Engineering"
"415334";"Myanmar (MM)";"China (CN)";9;64,29;0,01;0,01;42,46;"Battery"
"462028";"Myanmar (MM)";"China (CN)";1;14,29;0;0;24,48;"Semiconductors/Chips"
"699520";"Myanmar (MM)";"China (CN)";4;26,67;0;0;26,04;"Biomaterials"
"212857";"Myanmar (MM)";"China (CN)";83;37,22;0,02;0,01;18,88;"Other"
"451717";"Myanmar (MM)";"China (CN)";1;2,38;0;0,02;23,26;"Cybersecurity Technologies"
"835251";"Myanmar (MM)";"China (CN)";3;3,45;0;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"699571";"Myanmar (MM)";"China (CN)";2;18,18;0;0;24,08;"Green Consumer Goods"
"650612";"Myanmar (MM)";"China (CN)";1;16,67;0;0;23,53;"Recycling"
"1164911";"Myanmar (MM)";"China (CN)";7;3,54;0;0,01;18,93;"Artificial Intelligence"
