"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1303";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";33;366,67;0,34;0,04;40,87;"Drones"
"518656";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";6;17,14;0,03;0,05;26,86;"Pollution Control"
"2848120";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";7;29,17;0,05;0,05;29;"Carbon Capture & Storage"
"2998108";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";37;137,04;0,28;0,04;22,11;"Sustainable Agriculture"
"3038107";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";6;23,08;0,04;0,04;21,49;"Biomass Energy"
"3521115";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";65;130;0,25;0,04;21,82;"Internet of Things (IoT)"
"1063157";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";4;36,36;0,05;0,06;39,44;"Hydroelectric Power"
"1015156";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";4;50;0,07;0,05;32,38;"Wind Energy"
"396778";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";4;13,33;0,01;0,03;36,46;"Water Management"
"399570";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";15;40,54;0,1;0,05;21,43;"Nuclear Energy"
"423356";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";32;45,07;0,12;0,06;23,25;"Solar Energy"
"3443100";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";60;113,21;0,31;0,06;21,85;"Cloud Computing & Edge Computing"
"761533";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";16;16;0,05;0,07;20,73;"Waste Management"
"2168107";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";123;198,39;0,3;0,06;43,6;"Generative AI"
"287080";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";45;109,76;0,34;0,04;12,8;"Blockchain Technologies"
"350860";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";26;12,62;0,1;0,26;32,36;"Energy Efficiency"
"333370";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";54;81,82;0,13;0,05;31,98;"Smart Grid"
"456239";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";28;22,76;0,15;0,12;18,28;"Green Building"
"381950";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";6;26,09;0,03;0,03;21,04;"Biofuels"
"808132";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";10;11,36;0,02;0,03;19,34;"Quantum Technologies"
"2292101";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";2;11,76;0,03;0,06;24,78;"Geothermal Energy"
"963323";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";115;46,75;0,12;0,07;27,65;"Environmental Engineering"
"330847";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";68;27,53;0,33;0,3;25,13;"EVs & Charging Infrastructure"
"412034";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";114;82,01;0,1;0,05;42,46;"Battery"
"472528";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";51;42,86;0,1;0,06;24,48;"Semiconductors/Chips"
"683725";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";28;19,72;0,03;0,04;26,04;"Biomaterials"
"345829";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";106;141,33;0,17;0,05;42,46;"Hydrogen Fuel Cells"
"294630";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";25;42,37;0,09;0,05;26,05;"Heat Pumps"
"377427";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";138;127,78;0,29;0,07;28,79;"Mobile Networks (5G/6G)"
"232230";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";20;83,33;0,19;0,08;33,92;"Satellite Connectivity"
"450420";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";15;38,46;0,1;0,05;21,74;"High-Performance Computing (HPC)"
"213177";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";543;31,81;0,12;0,07;18,88;"Other"
"450817";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";121;73,33;0,25;0,08;23,26;"Cybersecurity Technologies"
"282819";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";16;48,48;0,15;0,05;17,08;"Software Engineering & System Development"
"821751";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";470;123,04;0,19;0,06;36,18;"Computer Vision, Language Processing & Object Recognition"
"678913";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";54;38,3;0,08;0,05;24,08;"Green Consumer Goods"
"632712";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";39;31,71;0,1;0,07;23,53;"Recycling"
"548611";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";208;92,44;0,17;0,06;32,76;"Robotics"
"1169112";"Leicestershire, Rutland and Northamptonshire (UKF2)";"China (CN)";532;31,33;0,2;0,12;18,93;"Artificial Intelligence"
