"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26583";"Eesti (EE00)";"United States (US)";7;12,73;0,15;0,08;6,42;"Pollution Control"
"1510151";"Eesti (EE00)";"United States (US)";3;8,82;0,05;0,07;11,65;"Carbon Capture & Storage"
"1662232";"Eesti (EE00)";"United States (US)";2;3,33;0,04;0,1;7,7;"Sustainable Agriculture"
"1723930";"Eesti (EE00)";"United States (US)";5;9,62;0,12;0,08;6,73;"Biomass Energy"
"1892327";"Eesti (EE00)";"United States (US)";8;13,56;0,14;0,05;4,71;"Internet of Things (IoT)"
"2076422";"Eesti (EE00)";"United States (US)";12;25,53;0,22;0,05;6,37;"Water Management"
"2251320";"Eesti (EE00)";"United States (US)";4;12,12;0,04;0,05;15,64;"Nuclear Energy"
"2262717";"Eesti (EE00)";"United States (US)";6;8,22;0,08;0,06;6,49;"Solar Energy"
"1844822";"Eesti (EE00)";"United States (US)";9;15,79;0,13;0,07;8,08;"Cloud Computing & Edge Computing"
"39833";"Eesti (EE00)";"United States (US)";7;6,19;0,08;0,07;5,55;"Waste Management"
"1237830";"Eesti (EE00)";"United States (US)";4;9,76;0,04;0,04;10,05;"Generative AI"
"1656923";"Eesti (EE00)";"United States (US)";11;13,41;0,22;0,08;4,71;"Blockchain Technologies"
"2041024";"Eesti (EE00)";"United States (US)";10;9,26;0,18;0,13;7,09;"Energy Efficiency"
"1902019";"Eesti (EE00)";"United States (US)";13;5,78;0,11;0,17;8,72;"Smart Grid"
"2363614";"Eesti (EE00)";"United States (US)";6;3,64;0,09;0,16;6,77;"Green Building"
"2026617";"Eesti (EE00)";"United States (US)";5;7,35;0,09;0,08;6,84;"Biofuels"
"44608";"Eesti (EE00)";"United States (US)";201;61,47;0,54;0,1;11,32;"Quantum Technologies"
"1110524";"Eesti (EE00)";"United States (US)";2;5,41;0,09;0,14;8,37;"Geothermal Energy"
"50879";"Eesti (EE00)";"United States (US)";47;15,51;0,14;0,09;10,35;"Environmental Engineering"
"1864514";"Eesti (EE00)";"United States (US)";6;10,91;0,1;0,07;7,17;"EVs & Charging Infrastructure"
"2378116";"Eesti (EE00)";"United States (US)";20;9,9;0,11;0,08;7,26;"Battery"
"2590411";"Eesti (EE00)";"United States (US)";23;10,9;0,1;0,1;11,62;"Semiconductors/Chips"
"3725112";"Eesti (EE00)";"United States (US)";27;13,11;0,12;0,06;6,9;"Biomaterials"
"1933710";"Eesti (EE00)";"United States (US)";12;6,09;0,11;0,14;7,87;"Hydrogen Fuel Cells"
"1599011";"Eesti (EE00)";"United States (US)";3;6,98;0,04;0,04;7,13;"Heat Pumps"
"2121610";"Eesti (EE00)";"United States (US)";11;16,42;0,09;0,04;7,52;"Mobile Networks (5G/6G)"
"1202514";"Eesti (EE00)";"United States (US)";10;50;0,25;0,06;12,69;"Satellite Connectivity"
"247598";"Eesti (EE00)";"United States (US)";5;11,11;0,04;0,06;17,7;"High-Performance Computing (HPC)"
"117810";"Eesti (EE00)";"United States (US)";530;29,93;0,11;0,07;19,15;"Other"
"261196";"Eesti (EE00)";"United States (US)";26;10,88;0,11;0,12;11,89;"Cybersecurity Technologies"
"1647110";"Eesti (EE00)";"United States (US)";7;6,54;0,07;0,17;14,5;"Software Engineering & System Development"
"465082";"Eesti (EE00)";"United States (US)";36;14,06;0,05;0,04;10,79;"Computer Vision, Language Processing & Object Recognition"
"382923";"Eesti (EE00)";"United States (US)";15;9,2;0,11;0,06;5,19;"Green Consumer Goods"
"353772";"Eesti (EE00)";"United States (US)";9;7,89;0,1;0,07;5,22;"Recycling"
"314282";"Eesti (EE00)";"United States (US)";20;9,01;0,05;0,06;10,24;"Robotics"
"637621";"Eesti (EE00)";"United States (US)";98;8,39;0,05;0,08;13,34;"Artificial Intelligence"
