"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"6974";"Mauritius (MU)";"United States (US)";1;25;0,06;0,02;7,33;"Drones"
"26778";"Mauritius (MU)";"United States (US)";2;12,5;0,04;0,02;6,42;"Pollution Control"
"2065622";"Mauritius (MU)";"United States (US)";1;50;0,02;0;6,37;"Water Management"
"39927";"Mauritius (MU)";"United States (US)";4;14,29;0,05;0,02;5,55;"Waste Management"
"1652224";"Mauritius (MU)";"United States (US)";1;10;0,02;0,01;4,71;"Blockchain Technologies"
"2039920";"Mauritius (MU)";"United States (US)";3;15;0,05;0,02;7,09;"Energy Efficiency"
"1893619";"Mauritius (MU)";"United States (US)";1;5;0,01;0,02;8,72;"Smart Grid"
"2366216";"Mauritius (MU)";"United States (US)";1;5,26;0,01;0,02;6,77;"Green Building"
"44746";"Mauritius (MU)";"United States (US)";2;200;0,01;0;11,32;"Quantum Technologies"
"50658";"Mauritius (MU)";"United States (US)";2;8;0,01;0,01;10,35;"Environmental Engineering"
"2591910";"Mauritius (MU)";"United States (US)";1;25;0;0;11,62;"Semiconductors/Chips"
"1200014";"Mauritius (MU)";"United States (US)";1;33,33;0,02;0,01;12,69;"Satellite Connectivity"
"118072";"Mauritius (MU)";"United States (US)";55;23,01;0,01;0,01;19,15;"Other"
"263426";"Mauritius (MU)";"United States (US)";1;2,13;0;0,02;11,89;"Cybersecurity Technologies"
"382643";"Mauritius (MU)";"United States (US)";1;1,67;0,01;0,02;5,19;"Green Consumer Goods"
"355982";"Mauritius (MU)";"United States (US)";1;3,57;0,01;0,02;5,22;"Recycling"
"638871";"Mauritius (MU)";"United States (US)";1;0,64;0;0,01;13,34;"Artificial Intelligence"
