"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"534956";"Zimbabwe (ZW)";"China (CN)";2;11,76;0,01;0,02;26,86;"Pollution Control"
"3091120";"Zimbabwe (ZW)";"China (CN)";3;10,34;0,02;0,05;22,11;"Sustainable Agriculture"
"3144107";"Zimbabwe (ZW)";"China (CN)";3;8,82;0,02;0,05;21,49;"Biomass Energy"
"972157";"Zimbabwe (ZW)";"China (CN)";2;200;0,03;0,01;39,44;"Hydroelectric Power"
"414568";"Zimbabwe (ZW)";"China (CN)";11;32,35;0,03;0,04;36,46;"Water Management"
"409567";"Zimbabwe (ZW)";"China (CN)";1;20;0,01;0,01;21,43;"Nuclear Energy"
"409060";"Zimbabwe (ZW)";"China (CN)";2;9,09;0,01;0,02;23,25;"Solar Energy"
"768233";"Zimbabwe (ZW)";"China (CN)";4;3,74;0,01;0,07;20,73;"Waste Management"
"2303107";"Zimbabwe (ZW)";"China (CN)";1;100;0;0;43,6;"Generative AI"
"351959";"Zimbabwe (ZW)";"China (CN)";2;40;0;0;31,98;"Smart Grid"
"463039";"Zimbabwe (ZW)";"China (CN)";1;10;0,01;0,01;18,28;"Green Building"
"403648";"Zimbabwe (ZW)";"China (CN)";3;11,54;0,02;0,03;21,04;"Biofuels"
"811225";"Zimbabwe (ZW)";"China (CN)";14;140;0,02;0;19,34;"Quantum Technologies"
"938023";"Zimbabwe (ZW)";"China (CN)";4;6,67;0;0,02;27,65;"Environmental Engineering"
"339247";"Zimbabwe (ZW)";"China (CN)";3;75;0,01;0;25,13;"EVs & Charging Infrastructure"
"421929";"Zimbabwe (ZW)";"China (CN)";1;7,69;0;0,01;42,46;"Battery"
"710318";"Zimbabwe (ZW)";"China (CN)";7;16,28;0,01;0,01;26,04;"Biomaterials"
"349029";"Zimbabwe (ZW)";"China (CN)";1;33,33;0;0;42,46;"Hydrogen Fuel Cells"
"304630";"Zimbabwe (ZW)";"China (CN)";1;9,09;0;0,01;26,05;"Heat Pumps"
"454320";"Zimbabwe (ZW)";"China (CN)";1;50;0,01;0;21,74;"High-Performance Computing (HPC)"
"209557";"Zimbabwe (ZW)";"China (CN)";51;6,99;0,01;0,03;18,88;"Other"
"833651";"Zimbabwe (ZW)";"China (CN)";1;4,76;0;0;36,18;"Computer Vision, Language Processing & Object Recognition"
"685113";"Zimbabwe (ZW)";"China (CN)";4;5,97;0,01;0,02;24,08;"Green Consumer Goods"
"658312";"Zimbabwe (ZW)";"China (CN)";3;6;0,01;0,03;23,53;"Recycling"
"1174011";"Zimbabwe (ZW)";"China (CN)";5;2,26;0;0,02;18,93;"Artificial Intelligence"
