"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2804122";"DR Congo (CD)";"China (CN)";1;33,33;0,01;0,01;29;"Carbon Capture & Storage"
"403578";"DR Congo (CD)";"China (CN)";4;80;0,01;0,01;36,46;"Water Management"
"744333";"DR Congo (CD)";"China (CN)";2;6,06;0,01;0,02;20,73;"Waste Management"
"340779";"DR Congo (CD)";"China (CN)";1;12,5;0;0,01;32,36;"Energy Efficiency"
"382180";"DR Congo (CD)";"China (CN)";1;33,33;0,01;0;21,04;"Biofuels"
"246690";"DR Congo (CD)";"China (CN)";1;14,29;0,01;0,03;24,78;"Geothermal Energy"
"931523";"DR Congo (CD)";"China (CN)";6;10,91;0,01;0,02;27,65;"Environmental Engineering"
"411834";"DR Congo (CD)";"China (CN)";2;40;0;0;42,46;"Battery"
"711818";"DR Congo (CD)";"China (CN)";4;30,77;0;0;26,04;"Biomaterials"
"212507";"DR Congo (CD)";"China (CN)";69;10,65;0,02;0,03;18,88;"Other"
"825951";"DR Congo (CD)";"China (CN)";1;6,67;0;0;36,18;"Computer Vision, Language Processing & Object Recognition"
"706941";"DR Congo (CD)";"China (CN)";2;40;0;0;24,08;"Green Consumer Goods"
"647912";"DR Congo (CD)";"China (CN)";1;5,56;0;0,01;23,53;"Recycling"
"569311";"DR Congo (CD)";"China (CN)";1;12,5;0;0;32,76;"Robotics"
"1154011";"DR Congo (CD)";"China (CN)";5;4,85;0;0,01;18,93;"Artificial Intelligence"
