"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1166";"Ticino (CH07)";"China (CN)";1;7,69;0,01;0,05;40,87;"Drones"
"533256";"Ticino (CH07)";"China (CN)";2;40;0,01;0,01;26,86;"Pollution Control"
"2937109";"Ticino (CH07)";"China (CN)";1;20;0,01;0,01;29;"Carbon Capture & Storage"
"2981120";"Ticino (CH07)";"China (CN)";1;9,09;0,01;0,02;22,11;"Sustainable Agriculture"
"422656";"Ticino (CH07)";"China (CN)";4;13,79;0,02;0,03;23,25;"Solar Energy"
"745833";"Ticino (CH07)";"China (CN)";1;5,26;0;0,01;20,73;"Waste Management"
"450239";"Ticino (CH07)";"China (CN)";1;2,7;0,01;0,04;18,28;"Green Building"
"817132";"Ticino (CH07)";"China (CN)";4;14,29;0,01;0,01;19,34;"Quantum Technologies"
"954723";"Ticino (CH07)";"China (CN)";2;4,26;0;0,01;27,65;"Environmental Engineering"
"412634";"Ticino (CH07)";"China (CN)";4;36,36;0;0;42,46;"Battery"
"458728";"Ticino (CH07)";"China (CN)";7;58,33;0,01;0,01;24,48;"Semiconductors/Chips"
"702318";"Ticino (CH07)";"China (CN)";3;4,29;0;0,02;26,04;"Biomaterials"
"328147";"Ticino (CH07)";"China (CN)";4;44,44;0,01;0,01;42,46;"Hydrogen Fuel Cells"
"284149";"Ticino (CH07)";"China (CN)";1;11,11;0;0,01;26,05;"Heat Pumps"
"383227";"Ticino (CH07)";"China (CN)";2;11,76;0;0,01;28,79;"Mobile Networks (5G/6G)"
"212747";"Ticino (CH07)";"China (CN)";29;14,29;0,01;0,01;18,88;"Other"
"461617";"Ticino (CH07)";"China (CN)";1;1,15;0;0,04;23,26;"Cybersecurity Technologies"
"289019";"Ticino (CH07)";"China (CN)";4;2,09;0,04;0,3;17,08;"Software Engineering & System Development"
"841451";"Ticino (CH07)";"China (CN)";12;5,31;0;0,03;36,18;"Computer Vision, Language Processing & Object Recognition"
"644512";"Ticino (CH07)";"China (CN)";1;3,33;0;0,02;23,53;"Recycling"
"561911";"Ticino (CH07)";"China (CN)";6;3,37;0,01;0,05;32,76;"Robotics"
"1172511";"Ticino (CH07)";"China (CN)";25;3,59;0,01;0,05;18,93;"Artificial Intelligence"
