"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1230";"Comunidad de Madrid (ES30)";"China (CN)";8;11,11;0,08;0,3;40,87;"Drones"
"521189";"Comunidad de Madrid (ES30)";"China (CN)";22;4,91;0,11;0,62;26,86;"Pollution Control"
"2852121";"Comunidad de Madrid (ES30)";"China (CN)";21;8,37;0,15;0,51;29;"Carbon Capture & Storage"
"3048108";"Comunidad de Madrid (ES30)";"China (CN)";13;7,3;0,1;0,29;22,11;"Sustainable Agriculture"
"3281119";"Comunidad de Madrid (ES30)";"China (CN)";6;2,55;0,04;0,37;21,49;"Biomass Energy"
"3473102";"Comunidad de Madrid (ES30)";"China (CN)";33;8,46;0,13;0,33;21,82;"Internet of Things (IoT)"
"945157";"Comunidad de Madrid (ES30)";"China (CN)";15;19,48;0,21;0,42;39,44;"Hydroelectric Power"
"983156";"Comunidad de Madrid (ES30)";"China (CN)";1;1,27;0,02;0,45;32,38;"Wind Energy"
"3961104";"Comunidad de Madrid (ES30)";"China (CN)";49;12,69;0,16;0,45;36,46;"Water Management"
"393070";"Comunidad de Madrid (ES30)";"China (CN)";29;5,66;0,19;0,72;21,43;"Nuclear Energy"
"420956";"Comunidad de Madrid (ES30)";"China (CN)";28;4,37;0,11;0,56;23,25;"Solar Energy"
"3385100";"Comunidad de Madrid (ES30)";"China (CN)";33;7,99;0,17;0,47;21,85;"Cloud Computing & Edge Computing"
"745933";"Comunidad de Madrid (ES30)";"China (CN)";18;3,21;0,06;0,37;20,73;"Waste Management"
"2358106";"Comunidad de Madrid (ES30)";"China (CN)";38;18,18;0,09;0,22;43,6;"Generative AI"
"2840102";"Comunidad de Madrid (ES30)";"China (CN)";14;5,49;0,1;0,24;12,8;"Blockchain Technologies"
"3441103";"Comunidad de Madrid (ES30)";"China (CN)";25;6,43;0,1;0,48;32,36;"Energy Efficiency"
"329370";"Comunidad de Madrid (ES30)";"China (CN)";26;4,82;0,06;0,41;31,98;"Smart Grid"
"449039";"Comunidad de Madrid (ES30)";"China (CN)";20;3,05;0,11;0,63;18,28;"Green Building"
"391748";"Comunidad de Madrid (ES30)";"China (CN)";9;1,99;0,05;0,55;21,04;"Biofuels"
"826025";"Comunidad de Madrid (ES30)";"China (CN)";526;24,71;0,83;0,65;19,34;"Quantum Technologies"
"2419100";"Comunidad de Madrid (ES30)";"China (CN)";5;3,25;0,07;0,57;24,78;"Geothermal Energy"
"927923";"Comunidad de Madrid (ES30)";"China (CN)";133;8,6;0,14;0,46;27,65;"Environmental Engineering"
"320547";"Comunidad de Madrid (ES30)";"China (CN)";11;3,82;0,05;0,35;25,13;"EVs & Charging Infrastructure"
"415434";"Comunidad de Madrid (ES30)";"China (CN)";54;7,33;0,05;0,28;42,46;"Battery"
"477328";"Comunidad de Madrid (ES30)";"China (CN)";40;6,63;0,08;0,29;24,48;"Semiconductors/Chips"
"697925";"Comunidad de Madrid (ES30)";"China (CN)";82;4,83;0,09;0,51;26,04;"Biomaterials"
"351529";"Comunidad de Madrid (ES30)";"China (CN)";51;10,02;0,08;0,35;42,46;"Hydrogen Fuel Cells"
"300830";"Comunidad de Madrid (ES30)";"China (CN)";5;1,88;0,02;0,24;26,05;"Heat Pumps"
"380727";"Comunidad de Madrid (ES30)";"China (CN)";65;10,06;0,14;0,4;28,79;"Mobile Networks (5G/6G)"
"223830";"Comunidad de Madrid (ES30)";"China (CN)";13;5,78;0,12;0,71;33,92;"Satellite Connectivity"
"469920";"Comunidad de Madrid (ES30)";"China (CN)";35;9,54;0,22;0,51;21,74;"High-Performance Computing (HPC)"
"213037";"Comunidad de Madrid (ES30)";"China (CN)";986;7,67;0,22;0,53;18,88;"Other"
"467617";"Comunidad de Madrid (ES30)";"China (CN)";62;8,78;0,13;0,34;23,26;"Cybersecurity Technologies"
"287719";"Comunidad de Madrid (ES30)";"China (CN)";15;3,73;0,14;0,62;17,08;"Software Engineering & System Development"
"834651";"Comunidad de Madrid (ES30)";"China (CN)";205;10,27;0,08;0,3;36,18;"Computer Vision, Language Processing & Object Recognition"
"697413";"Comunidad de Madrid (ES30)";"China (CN)";50;4,03;0,08;0,46;24,08;"Green Consumer Goods"
"651112";"Comunidad de Madrid (ES30)";"China (CN)";42;4,55;0,1;0,54;23,53;"Recycling"
"553311";"Comunidad de Madrid (ES30)";"China (CN)";68;5,48;0,06;0,34;32,76;"Robotics"
"1157611";"Comunidad de Madrid (ES30)";"China (CN)";336;4,59;0,13;0,52;18,93;"Artificial Intelligence"
