"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1268";"Campania (ITF3)";"China (CN)";6;10;0,06;0,25;40,87;"Drones"
"534356";"Campania (ITF3)";"China (CN)";16;3,8;0,08;0,58;26,86;"Pollution Control"
"2869109";"Campania (ITF3)";"China (CN)";4;4,71;0,03;0,17;29;"Carbon Capture & Storage"
"3004108";"Campania (ITF3)";"China (CN)";1;1,01;0,01;0,16;22,11;"Sustainable Agriculture"
"3472104";"Campania (ITF3)";"China (CN)";18;13,53;0,07;0,11;21,82;"Internet of Things (IoT)"
"960157";"Campania (ITF3)";"China (CN)";11;19,3;0,15;0,31;39,44;"Hydroelectric Power"
"942156";"Campania (ITF3)";"China (CN)";2;7,69;0,04;0,15;32,38;"Wind Energy"
"422958";"Campania (ITF3)";"China (CN)";15;10,2;0,05;0,17;36,46;"Water Management"
"407367";"Campania (ITF3)";"China (CN)";13;15,12;0,09;0,12;21,43;"Nuclear Energy"
"408460";"Campania (ITF3)";"China (CN)";5;2,28;0,02;0,19;23,25;"Solar Energy"
"3317100";"Campania (ITF3)";"China (CN)";19;11,88;0,1;0,18;21,85;"Cloud Computing & Edge Computing"
"760333";"Campania (ITF3)";"China (CN)";29;6,09;0,09;0,31;20,73;"Waste Management"
"2283107";"Campania (ITF3)";"China (CN)";13;19,7;0,03;0,07;43,6;"Generative AI"
"2827102";"Campania (ITF3)";"China (CN)";19;16,67;0,14;0,11;12,8;"Blockchain Technologies"
"357460";"Campania (ITF3)";"China (CN)";22;15,94;0,08;0,17;32,36;"Energy Efficiency"
"346459";"Campania (ITF3)";"China (CN)";21;10,77;0,05;0,15;31,98;"Smart Grid"
"455639";"Campania (ITF3)";"China (CN)";14;2,4;0,07;0,56;18,28;"Green Building"
"393048";"Campania (ITF3)";"China (CN)";10;3,55;0,06;0,34;21,04;"Biofuels"
"823825";"Campania (ITF3)";"China (CN)";453;43,35;0,72;0,32;19,34;"Quantum Technologies"
"2353100";"Campania (ITF3)";"China (CN)";4;4,21;0,06;0,35;24,78;"Geothermal Energy"
"953223";"Campania (ITF3)";"China (CN)";98;10,34;0,11;0,28;27,65;"Environmental Engineering"
"335547";"Campania (ITF3)";"China (CN)";13;5,44;0,06;0,29;25,13;"EVs & Charging Infrastructure"
"402436";"Campania (ITF3)";"China (CN)";12;4,65;0,01;0,1;42,46;"Battery"
"473728";"Campania (ITF3)";"China (CN)";11;4,89;0,02;0,11;24,48;"Semiconductors/Chips"
"684225";"Campania (ITF3)";"China (CN)";76;6,59;0,09;0,35;26,04;"Biomaterials"
"326536";"Campania (ITF3)";"China (CN)";10;8,4;0,02;0,08;42,46;"Hydrogen Fuel Cells"
"288530";"Campania (ITF3)";"China (CN)";3;1,4;0,01;0,19;26,05;"Heat Pumps"
"379130";"Campania (ITF3)";"China (CN)";16;8,79;0,03;0,11;28,79;"Mobile Networks (5G/6G)"
"230930";"Campania (ITF3)";"China (CN)";4;2,99;0,04;0,42;33,92;"Satellite Connectivity"
"447920";"Campania (ITF3)";"China (CN)";9;7,14;0,06;0,18;21,74;"High-Performance Computing (HPC)"
"211647";"Campania (ITF3)";"China (CN)";425;8,56;0,09;0,21;18,88;"Other"
"462217";"Campania (ITF3)";"China (CN)";33;8,17;0,07;0,2;23,26;"Cybersecurity Technologies"
"288619";"Campania (ITF3)";"China (CN)";3;1,2;0,03;0,39;17,08;"Software Engineering & System Development"
"822651";"Campania (ITF3)";"China (CN)";122;11,62;0,05;0,16;36,18;"Computer Vision, Language Processing & Object Recognition"
"689013";"Campania (ITF3)";"China (CN)";112;10,61;0,17;0,39;24,08;"Green Consumer Goods"
"639412";"Campania (ITF3)";"China (CN)";50;6,85;0,12;0,43;23,53;"Recycling"
"563911";"Campania (ITF3)";"China (CN)";31;4,57;0,03;0,19;32,76;"Robotics"
"1141711";"Campania (ITF3)";"China (CN)";146;4,93;0,05;0,21;18,93;"Artificial Intelligence"
