"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26664";"Uganda (UG)";"United States (US)";6;26,09;0,13;0,03;6,42;"Pollution Control"
"1652232";"Uganda (UG)";"United States (US)";12;17,39;0,26;0,11;7,7;"Sustainable Agriculture"
"1698730";"Uganda (UG)";"United States (US)";6;11,11;0,14;0,09;6,73;"Biomass Energy"
"1892142";"Uganda (UG)";"United States (US)";5;15,62;0,09;0,03;4,71;"Internet of Things (IoT)"
"500655";"Uganda (UG)";"United States (US)";3;50;0,32;0,03;5,05;"Hydroelectric Power"
"2089822";"Uganda (UG)";"United States (US)";10;20,83;0,18;0,06;6,37;"Water Management"
"2246517";"Uganda (UG)";"United States (US)";5;11,36;0,07;0,04;6,49;"Solar Energy"
"1839323";"Uganda (UG)";"United States (US)";3;20;0,04;0,02;8,08;"Cloud Computing & Edge Computing"
"40077";"Uganda (UG)";"United States (US)";30;16,48;0,36;0,12;5,55;"Waste Management"
"1651923";"Uganda (UG)";"United States (US)";5;35,71;0,1;0,01;4,71;"Blockchain Technologies"
"2032125";"Uganda (UG)";"United States (US)";1;4,17;0,02;0,03;7,09;"Energy Efficiency"
"1904019";"Uganda (UG)";"United States (US)";3;13,04;0,03;0,02;8,72;"Smart Grid"
"2387415";"Uganda (UG)";"United States (US)";3;7,89;0,04;0,04;6,77;"Green Building"
"2024617";"Uganda (UG)";"United States (US)";4;16,67;0,07;0,03;6,84;"Biofuels"
"44773";"Uganda (UG)";"United States (US)";3;50;0,01;0;11,32;"Quantum Technologies"
"50885";"Uganda (UG)";"United States (US)";36;35,64;0,1;0,03;10,35;"Environmental Engineering"
"1875614";"Uganda (UG)";"United States (US)";5;12,2;0,09;0,05;7,17;"EVs & Charging Infrastructure"
"2397811";"Uganda (UG)";"United States (US)";3;33,33;0,02;0;7,26;"Battery"
"2585010";"Uganda (UG)";"United States (US)";1;10;0;0;11,62;"Semiconductors/Chips"
"371566";"Uganda (UG)";"United States (US)";8;10,96;0,03;0,02;6,9;"Biomaterials"
"1595711";"Uganda (UG)";"United States (US)";1;25;0,01;0;7,13;"Heat Pumps"
"2111510";"Uganda (UG)";"United States (US)";2;6,9;0,02;0,02;7,52;"Mobile Networks (5G/6G)"
"1201414";"Uganda (UG)";"United States (US)";1;50;0,02;0,01;12,69;"Satellite Connectivity"
"117857";"Uganda (UG)";"United States (US)";504;35,9;0,11;0,06;19,15;"Other"
"263346";"Uganda (UG)";"United States (US)";6;16,22;0,02;0,02;11,89;"Cybersecurity Technologies"
"161946";"Uganda (UG)";"United States (US)";2;16,67;0,02;0,02;14,5;"Software Engineering & System Development"
"462108";"Uganda (UG)";"United States (US)";15;31,91;0,02;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"381653";"Uganda (UG)";"United States (US)";5;4,24;0,04;0,04;5,19;"Green Consumer Goods"
"355002";"Uganda (UG)";"United States (US)";9;8,91;0,1;0,06;5,22;"Recycling"
"316062";"Uganda (UG)";"United States (US)";3;15,79;0,01;0,01;10,24;"Robotics"
"637741";"Uganda (UG)";"United States (US)";58;17,16;0,03;0,02;13,34;"Artificial Intelligence"
