"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7017";"Limburg (NL) (NL42)";"United States (US)";1;100;0,06;0;7,33;"Drones"
"26730";"Limburg (NL) (NL42)";"United States (US)";3;6,12;0,06;0,07;6,42;"Pollution Control"
"1507234";"Limburg (NL) (NL42)";"United States (US)";1;25;0,02;0,01;11,65;"Carbon Capture & Storage"
"1652831";"Limburg (NL) (NL42)";"United States (US)";1;14,29;0,02;0,01;7,7;"Sustainable Agriculture"
"2087622";"Limburg (NL) (NL42)";"United States (US)";1;20;0,02;0,01;6,37;"Water Management"
"2236018";"Limburg (NL) (NL42)";"United States (US)";1;50;0,01;0;15,64;"Nuclear Energy"
"39839";"Limburg (NL) (NL42)";"United States (US)";4;6,15;0,05;0,04;5,55;"Waste Management"
"1239230";"Limburg (NL) (NL42)";"United States (US)";5;31,25;0,05;0,02;10,05;"Generative AI"
"1656128";"Limburg (NL) (NL42)";"United States (US)";4;20;0,08;0,02;4,71;"Blockchain Technologies"
"2019720";"Limburg (NL) (NL42)";"United States (US)";2;18,18;0,04;0,01;7,09;"Energy Efficiency"
"1892320";"Limburg (NL) (NL42)";"United States (US)";3;150;0,03;0;8,72;"Smart Grid"
"2394914";"Limburg (NL) (NL42)";"United States (US)";4;12,9;0,06;0,03;6,77;"Green Building"
"2032917";"Limburg (NL) (NL42)";"United States (US)";4;18,18;0,07;0,03;6,84;"Biofuels"
"44643";"Limburg (NL) (NL42)";"United States (US)";195;97,5;0,53;0,06;11,32;"Quantum Technologies"
"50864";"Limburg (NL) (NL42)";"United States (US)";4;8,51;0,01;0,01;10,35;"Environmental Engineering"
"1885315";"Limburg (NL) (NL42)";"United States (US)";2;50;0,03;0;7,17;"EVs & Charging Infrastructure"
"2376611";"Limburg (NL) (NL42)";"United States (US)";3;23,08;0,02;0,01;7,26;"Battery"
"2604115";"Limburg (NL) (NL42)";"United States (US)";4;36,36;0,02;0,01;11,62;"Semiconductors/Chips"
"3712211";"Limburg (NL) (NL42)";"United States (US)";25;12,95;0,11;0,06;6,9;"Biomaterials"
"1950910";"Limburg (NL) (NL42)";"United States (US)";2;25;0,02;0,01;7,87;"Hydrogen Fuel Cells"
"213189";"Limburg (NL) (NL42)";"United States (US)";4;57,14;0,03;0;7,52;"Mobile Networks (5G/6G)"
"2481310";"Limburg (NL) (NL42)";"United States (US)";8;114,29;0,06;0,01;17,7;"High-Performance Computing (HPC)"
"117925";"Limburg (NL) (NL42)";"United States (US)";194;34,04;0,04;0,02;19,15;"Other"
"262826";"Limburg (NL) (NL42)";"United States (US)";20;33,9;0,08;0,03;11,89;"Cybersecurity Technologies"
"162496";"Limburg (NL) (NL42)";"United States (US)";9;18;0,1;0,08;14,5;"Software Engineering & System Development"
"462372";"Limburg (NL) (NL42)";"United States (US)";63;26,92;0,09;0,03;10,79;"Computer Vision, Language Processing & Object Recognition"
"381515";"Limburg (NL) (NL42)";"United States (US)";19;9;0,14;0,08;5,19;"Green Consumer Goods"
"354522";"Limburg (NL) (NL42)";"United States (US)";12;7,32;0,13;0,1;5,22;"Recycling"
"314742";"Limburg (NL) (NL42)";"United States (US)";14;25;0,04;0,02;10,24;"Robotics"
"638681";"Limburg (NL) (NL42)";"United States (US)";188;18,58;0,1;0,07;13,34;"Artificial Intelligence"
