"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1525532";"Castilla-La Mancha (ES42)";"United States (US)";1;10;0,02;0,02;11,65;"Carbon Capture & Storage"
"1660531";"Castilla-La Mancha (ES42)";"United States (US)";2;18,18;0,04;0,02;7,7;"Sustainable Agriculture"
"1721830";"Castilla-La Mancha (ES42)";"United States (US)";5;7,81;0,12;0,1;6,73;"Biomass Energy"
"502854";"Castilla-La Mancha (ES42)";"United States (US)";2;50;0,19;0,02;6,15;"Wind Energy"
"2086224";"Castilla-La Mancha (ES42)";"United States (US)";2;1,83;0,04;0,13;6,37;"Water Management"
"2264122";"Castilla-La Mancha (ES42)";"United States (US)";6;8,82;0,08;0,06;6,49;"Solar Energy"
"1228144";"Castilla-La Mancha (ES42)";"United States (US)";1;16,67;0,01;0,01;10,05;"Generative AI"
"1643623";"Castilla-La Mancha (ES42)";"United States (US)";1;3,57;0,02;0,03;4,71;"Blockchain Technologies"
"2041321";"Castilla-La Mancha (ES42)";"United States (US)";10;10,75;0,18;0,12;7,09;"Energy Efficiency"
"1899519";"Castilla-La Mancha (ES42)";"United States (US)";11;14,29;0,1;0,06;8,72;"Smart Grid"
"2376514";"Castilla-La Mancha (ES42)";"United States (US)";1;1,85;0,01;0,05;6,77;"Green Building"
"2022917";"Castilla-La Mancha (ES42)";"United States (US)";1;8,33;0,02;0,01;6,84;"Biofuels"
"50728";"Castilla-La Mancha (ES42)";"United States (US)";10;5,85;0,03;0,05;10,35;"Environmental Engineering"
"1878714";"Castilla-La Mancha (ES42)";"United States (US)";6;13,95;0,1;0,05;7,17;"EVs & Charging Infrastructure"
"2396011";"Castilla-La Mancha (ES42)";"United States (US)";1;1,45;0,01;0,03;7,26;"Battery"
"372646";"Castilla-La Mancha (ES42)";"United States (US)";6;5,26;0,03;0,03;6,9;"Biomaterials"
"213459";"Castilla-La Mancha (ES42)";"United States (US)";1;2,08;0,01;0,03;7,52;"Mobile Networks (5G/6G)"
"247688";"Castilla-La Mancha (ES42)";"United States (US)";1;2,08;0,01;0,07;17,7;"High-Performance Computing (HPC)"
"117740";"Castilla-La Mancha (ES42)";"United States (US)";144;15,13;0,03;0,04;19,15;"Other"
"263056";"Castilla-La Mancha (ES42)";"United States (US)";1;1,61;0;0,03;11,89;"Cybersecurity Technologies"
"162076";"Castilla-La Mancha (ES42)";"United States (US)";5;8,93;0,05;0,09;14,5;"Software Engineering & System Development"
"464218";"Castilla-La Mancha (ES42)";"United States (US)";8;6,84;0,01;0,02;10,79;"Computer Vision, Language Processing & Object Recognition"
"382403";"Castilla-La Mancha (ES42)";"United States (US)";8;5,23;0,06;0,06;5,19;"Green Consumer Goods"
"314602";"Castilla-La Mancha (ES42)";"United States (US)";3;3,3;0,01;0,02;10,24;"Robotics"
"638651";"Castilla-La Mancha (ES42)";"United States (US)";12;3,35;0,01;0,03;13,34;"Artificial Intelligence"
