"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26571";"Groningen (NL11)";"United States (US)";1;2,78;0,02;0,05;6,42;"Pollution Control"
"1519432";"Groningen (NL11)";"United States (US)";15;39,47;0,26;0,08;11,65;"Carbon Capture & Storage"
"1672631";"Groningen (NL11)";"United States (US)";4;25;0,09;0,03;7,7;"Sustainable Agriculture"
"1706530";"Groningen (NL11)";"United States (US)";3;10,34;0,07;0,05;6,73;"Biomass Energy"
"1897826";"Groningen (NL11)";"United States (US)";1;8,33;0,02;0,01;4,71;"Internet of Things (IoT)"
"2229419";"Groningen (NL11)";"United States (US)";9;64,29;0,08;0,02;15,64;"Nuclear Energy"
"2246318";"Groningen (NL11)";"United States (US)";27;52,94;0,36;0,04;6,49;"Solar Energy"
"1861130";"Groningen (NL11)";"United States (US)";5;22,73;0,07;0,03;8,08;"Cloud Computing & Edge Computing"
"40113";"Groningen (NL11)";"United States (US)";11;17,19;0,13;0,04;5,55;"Waste Management"
"1239144";"Groningen (NL11)";"United States (US)";5;17,24;0,05;0,03;10,05;"Generative AI"
"1663023";"Groningen (NL11)";"United States (US)";11;61,11;0,22;0,02;4,71;"Blockchain Technologies"
"2032520";"Groningen (NL11)";"United States (US)";4;5,63;0,07;0,09;7,09;"Energy Efficiency"
"1890619";"Groningen (NL11)";"United States (US)";10;16,39;0,09;0,05;8,72;"Smart Grid"
"2371715";"Groningen (NL11)";"United States (US)";6;20,69;0,09;0,03;6,77;"Green Building"
"2041417";"Groningen (NL11)";"United States (US)";7;10,14;0,12;0,08;6,84;"Biofuels"
"44768";"Groningen (NL11)";"United States (US)";575;82,73;1,55;0,21;11,32;"Quantum Technologies"
"1092724";"Groningen (NL11)";"United States (US)";2;50;0,09;0,01;8,37;"Geothermal Energy"
"50814";"Groningen (NL11)";"United States (US)";71;52,59;0,21;0,04;10,35;"Environmental Engineering"
"1875714";"Groningen (NL11)";"United States (US)";3;4,84;0,05;0,08;7,17;"EVs & Charging Infrastructure"
"2373213";"Groningen (NL11)";"United States (US)";5;9,09;0,03;0,02;7,26;"Battery"
"2591212";"Groningen (NL11)";"United States (US)";21;22,34;0,09;0,05;11,62;"Semiconductors/Chips"
"374666";"Groningen (NL11)";"United States (US)";37;9,46;0,16;0,12;6,9;"Biomaterials"
"1934311";"Groningen (NL11)";"United States (US)";7;11,29;0,06;0,04;7,87;"Hydrogen Fuel Cells"
"1590711";"Groningen (NL11)";"United States (US)";2;18,18;0,03;0,01;7,13;"Heat Pumps"
"212189";"Groningen (NL11)";"United States (US)";8;30,77;0,07;0,02;7,52;"Mobile Networks (5G/6G)"
"1202814";"Groningen (NL11)";"United States (US)";3;100;0,07;0,01;12,69;"Satellite Connectivity"
"246788";"Groningen (NL11)";"United States (US)";13;46,43;0,1;0,04;17,7;"High-Performance Computing (HPC)"
"117900";"Groningen (NL11)";"United States (US)";681;42,43;0,15;0,07;19,15;"Other"
"2616111";"Groningen (NL11)";"United States (US)";19;40,43;0,08;0,02;11,89;"Cybersecurity Technologies"
"162606";"Groningen (NL11)";"United States (US)";23;19,49;0,25;0,18;14,5;"Software Engineering & System Development"
"461562";"Groningen (NL11)";"United States (US)";77;19,11;0,11;0,06;10,79;"Computer Vision, Language Processing & Object Recognition"
"381315";"Groningen (NL11)";"United States (US)";23;9,43;0,16;0,09;5,19;"Green Consumer Goods"
"354822";"Groningen (NL11)";"United States (US)";15;10,87;0,17;0,08;5,22;"Recycling"
"315072";"Groningen (NL11)";"United States (US)";40;11,27;0,11;0,1;10,24;"Robotics"
"637941";"Groningen (NL11)";"United States (US)";166;14,77;0,09;0,08;13,34;"Artificial Intelligence"
