"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1218";"Northern Ireland (UKN0)";"China (CN)";13;48,15;0,13;0,11;40,87;"Drones"
"529189";"Northern Ireland (UKN0)";"China (CN)";13;21,67;0,07;0,08;26,86;"Pollution Control"
"2839120";"Northern Ireland (UKN0)";"China (CN)";40;80;0,28;0,1;29;"Carbon Capture & Storage"
"3058108";"Northern Ireland (UKN0)";"China (CN)";8;22,86;0,06;0,06;22,11;"Sustainable Agriculture"
"3130107";"Northern Ireland (UKN0)";"China (CN)";27;55,1;0,2;0,08;21,49;"Biomass Energy"
"3463102";"Northern Ireland (UKN0)";"China (CN)";30;35,71;0,12;0,07;21,82;"Internet of Things (IoT)"
"993156";"Northern Ireland (UKN0)";"China (CN)";4;23,53;0,07;0,1;32,38;"Wind Energy"
"416468";"Northern Ireland (UKN0)";"China (CN)";13;22,03;0,04;0,07;36,46;"Water Management"
"410199";"Northern Ireland (UKN0)";"China (CN)";15;30;0,06;0,04;23,25;"Solar Energy"
"354979";"Northern Ireland (UKN0)";"China (CN)";28;36,36;0,15;0,09;21,85;"Cloud Computing & Edge Computing"
"750033";"Northern Ireland (UKN0)";"China (CN)";46;39,32;0,15;0,08;20,73;"Waste Management"
"2203107";"Northern Ireland (UKN0)";"China (CN)";34;65,38;0,08;0,05;43,6;"Generative AI"
"292480";"Northern Ireland (UKN0)";"China (CN)";12;52,17;0,09;0,02;12,8;"Blockchain Technologies"
"345260";"Northern Ireland (UKN0)";"China (CN)";19;34,55;0,07;0,07;32,36;"Energy Efficiency"
"332370";"Northern Ireland (UKN0)";"China (CN)";18;23,08;0,04;0,06;31,98;"Smart Grid"
"446739";"Northern Ireland (UKN0)";"China (CN)";16;23,19;0,08;0,07;18,28;"Green Building"
"394448";"Northern Ireland (UKN0)";"China (CN)";19;40,43;0,11;0,06;21,04;"Biofuels"
"820525";"Northern Ireland (UKN0)";"China (CN)";27;21,26;0,04;0,04;19,34;"Quantum Technologies"
"929126";"Northern Ireland (UKN0)";"China (CN)";54;38,85;0,06;0,04;27,65;"Environmental Engineering"
"325168";"Northern Ireland (UKN0)";"China (CN)";51;83,61;0,25;0,08;25,13;"EVs & Charging Infrastructure"
"413145";"Northern Ireland (UKN0)";"China (CN)";82;149,09;0,07;0,02;42,46;"Battery"
"458928";"Northern Ireland (UKN0)";"China (CN)";31;64,58;0,06;0,02;24,48;"Semiconductors/Chips"
"703618";"Northern Ireland (UKN0)";"China (CN)";40;15,56;0,05;0,08;26,04;"Biomaterials"
"331536";"Northern Ireland (UKN0)";"China (CN)";54;117,39;0,09;0,03;42,46;"Hydrogen Fuel Cells"
"302330";"Northern Ireland (UKN0)";"China (CN)";5;18,52;0,02;0,02;26,05;"Heat Pumps"
"373727";"Northern Ireland (UKN0)";"China (CN)";93;52,84;0,2;0,11;28,79;"Mobile Networks (5G/6G)"
"226030";"Northern Ireland (UKN0)";"China (CN)";15;83,33;0,14;0,06;33,92;"Satellite Connectivity"
"458320";"Northern Ireland (UKN0)";"China (CN)";15;34,88;0,1;0,06;21,74;"High-Performance Computing (HPC)"
"211827";"Northern Ireland (UKN0)";"China (CN)";272;23,39;0,06;0,05;18,88;"Other"
"449917";"Northern Ireland (UKN0)";"China (CN)";54;51,92;0,11;0,05;23,26;"Cybersecurity Technologies"
"292319";"Northern Ireland (UKN0)";"China (CN)";8;18,18;0,07;0,07;17,08;"Software Engineering & System Development"
"836451";"Northern Ireland (UKN0)";"China (CN)";231;51,79;0,1;0,07;36,18;"Computer Vision, Language Processing & Object Recognition"
"702441";"Northern Ireland (UKN0)";"China (CN)";56;41,79;0,09;0,05;24,08;"Green Consumer Goods"
"632912";"Northern Ireland (UKN0)";"China (CN)";39;37,5;0,1;0,06;23,53;"Recycling"
"574811";"Northern Ireland (UKN0)";"China (CN)";64;62,14;0,05;0,03;32,76;"Robotics"
"1164511";"Northern Ireland (UKN0)";"China (CN)";204;19,3;0,08;0,08;18,93;"Artificial Intelligence"
