"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2966108";"Lüneburg (DE93)";"China (CN)";1;50;0,01;0;22,11;"Sustainable Agriculture"
"3065107";"Lüneburg (DE93)";"China (CN)";1;25;0,01;0,01;21,49;"Biomass Energy"
"404279";"Lüneburg (DE93)";"China (CN)";1;33,33;0;0;36,46;"Water Management"
"414367";"Lüneburg (DE93)";"China (CN)";1;50;0,01;0;21,43;"Nuclear Energy"
"347859";"Lüneburg (DE93)";"China (CN)";1;25;0;0;31,98;"Smart Grid"
"943423";"Lüneburg (DE93)";"China (CN)";1;7,14;0;0;27,65;"Environmental Engineering"
"693425";"Lüneburg (DE93)";"China (CN)";13;144,44;0,02;0;26,04;"Biomaterials"
"2105112";"Lüneburg (DE93)";"China (CN)";31;10,13;0,01;0,01;18,88;"Other"
"818851";"Lüneburg (DE93)";"China (CN)";4;18,18;0;0;36,18;"Computer Vision, Language Processing & Object Recognition"
"576211";"Lüneburg (DE93)";"China (CN)";2;7,69;0;0,01;32,76;"Robotics"
"1170811";"Lüneburg (DE93)";"China (CN)";4;4,21;0;0,01;18,93;"Artificial Intelligence"
