"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"6990";"Oslo og Akershus (NO01)";"United States (US)";7;50;0,4;0,06;7,33;"Drones"
"26783";"Oslo og Akershus (NO01)";"United States (US)";42;20,79;0,9;0,28;6,42;"Pollution Control"
"1511433";"Oslo og Akershus (NO01)";"United States (US)";60;31,09;1,04;0,39;11,65;"Carbon Capture & Storage"
"1649431";"Oslo og Akershus (NO01)";"United States (US)";20;34,48;0,43;0,1;7,7;"Sustainable Agriculture"
"1706930";"Oslo og Akershus (NO01)";"United States (US)";10;17,54;0,23;0,09;6,73;"Biomass Energy"
"1918327";"Oslo og Akershus (NO01)";"United States (US)";38;29,92;0,68;0,11;4,71;"Internet of Things (IoT)"
"497555";"Oslo og Akershus (NO01)";"United States (US)";3;20;0,32;0,08;5,05;"Hydroelectric Power"
"508548";"Oslo og Akershus (NO01)";"United States (US)";8;23,53;0,75;0,2;6,15;"Wind Energy"
"2090137";"Oslo og Akershus (NO01)";"United States (US)";13;14,61;0,24;0,1;6,37;"Water Management"
"2240518";"Oslo og Akershus (NO01)";"United States (US)";48;56,47;0,43;0,12;15,64;"Nuclear Energy"
"2244817";"Oslo og Akershus (NO01)";"United States (US)";22;22,45;0,3;0,09;6,49;"Solar Energy"
"1853922";"Oslo og Akershus (NO01)";"United States (US)";42;27,1;0,6;0,18;8,08;"Cloud Computing & Edge Computing"
"40020";"Oslo og Akershus (NO01)";"United States (US)";49;22,17;0,58;0,15;5,55;"Waste Management"
"1229230";"Oslo og Akershus (NO01)";"United States (US)";14;21,88;0,15;0,07;10,05;"Generative AI"
"1661623";"Oslo og Akershus (NO01)";"United States (US)";12;16,44;0,24;0,07;4,71;"Blockchain Technologies"
"2016920";"Oslo og Akershus (NO01)";"United States (US)";21;17,5;0,37;0,15;7,09;"Energy Efficiency"
"1877221";"Oslo og Akershus (NO01)";"United States (US)";19;21,59;0,16;0,07;8,72;"Smart Grid"
"2384914";"Oslo og Akershus (NO01)";"United States (US)";20;19,42;0,28;0,1;6,77;"Green Building"
"2040219";"Oslo og Akershus (NO01)";"United States (US)";11;8,8;0,2;0,15;6,84;"Biofuels"
"44844";"Oslo og Akershus (NO01)";"United States (US)";320;78,05;0,86;0,13;11,32;"Quantum Technologies"
"1110128";"Oslo og Akershus (NO01)";"United States (US)";12;19,67;0,53;0,23;8,37;"Geothermal Energy"
"50756";"Oslo og Akershus (NO01)";"United States (US)";231;29,13;0,67;0,24;10,35;"Environmental Engineering"
"1871217";"Oslo og Akershus (NO01)";"United States (US)";15;12,82;0,26;0,14;7,17;"EVs & Charging Infrastructure"
"2395511";"Oslo og Akershus (NO01)";"United States (US)";21;15;0,11;0,05;7,26;"Battery"
"2592610";"Oslo og Akershus (NO01)";"United States (US)";30;26,55;0,13;0,05;11,62;"Semiconductors/Chips"
"373686";"Oslo og Akershus (NO01)";"United States (US)";37;12,54;0,16;0,09;6,9;"Biomaterials"
"1934610";"Oslo og Akershus (NO01)";"United States (US)";31;26,05;0,27;0,08;7,87;"Hydrogen Fuel Cells"
"1605511";"Oslo og Akershus (NO01)";"United States (US)";10;25,64;0,13;0,04;7,13;"Heat Pumps"
"212709";"Oslo og Akershus (NO01)";"United States (US)";32;18,5;0,26;0,11;7,52;"Mobile Networks (5G/6G)"
"1204614";"Oslo og Akershus (NO01)";"United States (US)";13;48,15;0,32;0,08;12,69;"Satellite Connectivity"
"2460310";"Oslo og Akershus (NO01)";"United States (US)";58;41,43;0,46;0,2;17,7;"High-Performance Computing (HPC)"
"118125";"Oslo og Akershus (NO01)";"United States (US)";3716;64,81;0,8;0,24;19,15;"Other"
"262266";"Oslo og Akershus (NO01)";"United States (US)";57;20,43;0,23;0,14;11,89;"Cybersecurity Technologies"
"163476";"Oslo og Akershus (NO01)";"United States (US)";27;11,89;0,29;0,35;14,5;"Software Engineering & System Development"
"462002";"Oslo og Akershus (NO01)";"United States (US)";135;25,14;0,19;0,08;10,79;"Computer Vision, Language Processing & Object Recognition"
"382173";"Oslo og Akershus (NO01)";"United States (US)";35;16,99;0,25;0,08;5,19;"Green Consumer Goods"
"354032";"Oslo og Akershus (NO01)";"United States (US)";42;21,65;0,47;0,11;5,22;"Recycling"
"313012";"Oslo og Akershus (NO01)";"United States (US)";39;14,77;0,1;0,07;10,24;"Robotics"
"637217";"Oslo og Akershus (NO01)";"United States (US)";430;16,29;0,23;0,19;13,34;"Artificial Intelligence"
