"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"521256";"Benin (BJ)";"China (CN)";5;166,67;0,03;0;26,86;"Pollution Control"
"2956109";"Benin (BJ)";"China (CN)";2;100;0,01;0;29;"Carbon Capture & Storage"
"3090108";"Benin (BJ)";"China (CN)";1;4,35;0,01;0,04;22,11;"Sustainable Agriculture"
"418558";"Benin (BJ)";"China (CN)";3;15,79;0,01;0,02;36,46;"Water Management"
"774146";"Benin (BJ)";"China (CN)";5;9,43;0,02;0,03;20,73;"Waste Management"
"460159";"Benin (BJ)";"China (CN)";2;9,09;0,01;0,02;18,28;"Green Building"
"386850";"Benin (BJ)";"China (CN)";1;5,88;0,01;0,02;21,04;"Biofuels"
"815525";"Benin (BJ)";"China (CN)";1;1,89;0;0,02;19,34;"Quantum Technologies"
"953623";"Benin (BJ)";"China (CN)";3;3,66;0;0,02;27,65;"Environmental Engineering"
"404736";"Benin (BJ)";"China (CN)";1;16,67;0;0;42,46;"Battery"
"485028";"Benin (BJ)";"China (CN)";2;28,57;0;0;24,48;"Semiconductors/Chips"
"704218";"Benin (BJ)";"China (CN)";3;8,11;0;0,01;26,04;"Biomaterials"
"289230";"Benin (BJ)";"China (CN)";1;6,25;0;0,01;26,05;"Heat Pumps"
"2125112";"Benin (BJ)";"China (CN)";89;10,41;0,02;0,04;18,88;"Other"
"682413";"Benin (BJ)";"China (CN)";3;8,33;0;0,01;24,08;"Green Consumer Goods"
"636012";"Benin (BJ)";"China (CN)";4;19,05;0,01;0,01;23,53;"Recycling"
"1147411";"Benin (BJ)";"China (CN)";1;0,78;0;0,01;18,93;"Artificial Intelligence"
