"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2933109";"Friuli-Venezia Giulia (ITH4)";"China (CN)";1;10;0,01;0,02;29;"Carbon Capture & Storage"
"415267";"Friuli-Venezia Giulia (ITH4)";"China (CN)";10;18,18;0,07;0,08;21,43;"Nuclear Energy"
"406769";"Friuli-Venezia Giulia (ITH4)";"China (CN)";5;10,42;0,02;0,04;23,25;"Solar Energy"
"750233";"Friuli-Venezia Giulia (ITH4)";"China (CN)";1;1,75;0;0,04;20,73;"Waste Management"
"2351119";"Friuli-Venezia Giulia (ITH4)";"China (CN)";2;7,14;0;0,03;43,6;"Generative AI"
"2813104";"Friuli-Venezia Giulia (ITH4)";"China (CN)";1;7,69;0,01;0,01;12,8;"Blockchain Technologies"
"358760";"Friuli-Venezia Giulia (ITH4)";"China (CN)";1;5;0;0,02;32,36;"Energy Efficiency"
"350459";"Friuli-Venezia Giulia (ITH4)";"China (CN)";4;6,78;0,01;0,04;31,98;"Smart Grid"
"383450";"Friuli-Venezia Giulia (ITH4)";"China (CN)";1;7,69;0,01;0,02;21,04;"Biofuels"
"805025";"Friuli-Venezia Giulia (ITH4)";"China (CN)";479;35,09;0,76;0,42;19,34;"Quantum Technologies"
"2390100";"Friuli-Venezia Giulia (ITH4)";"China (CN)";1;5,88;0,01;0,06;24,78;"Geothermal Energy"
"959423";"Friuli-Venezia Giulia (ITH4)";"China (CN)";10;4,65;0,01;0,06;27,65;"Environmental Engineering"
"323847";"Friuli-Venezia Giulia (ITH4)";"China (CN)";3;4,48;0,01;0,08;25,13;"EVs & Charging Infrastructure"
"417734";"Friuli-Venezia Giulia (ITH4)";"China (CN)";22;14,77;0,02;0,06;42,46;"Battery"
"470628";"Friuli-Venezia Giulia (ITH4)";"China (CN)";16;9,36;0,03;0,08;24,48;"Semiconductors/Chips"
"702418";"Friuli-Venezia Giulia (ITH4)";"China (CN)";11;4,56;0,01;0,07;26,04;"Biomaterials"
"352729";"Friuli-Venezia Giulia (ITH4)";"China (CN)";21;20,79;0,03;0,07;42,46;"Hydrogen Fuel Cells"
"295030";"Friuli-Venezia Giulia (ITH4)";"China (CN)";1;2,56;0;0,04;26,05;"Heat Pumps"
"391526";"Friuli-Venezia Giulia (ITH4)";"China (CN)";1;2,5;0;0,02;28,79;"Mobile Networks (5G/6G)"
"228430";"Friuli-Venezia Giulia (ITH4)";"China (CN)";3;17,65;0,03;0,05;33,92;"Satellite Connectivity"
"463520";"Friuli-Venezia Giulia (ITH4)";"China (CN)";8;23,53;0,05;0,05;21,74;"High-Performance Computing (HPC)"
"213367";"Friuli-Venezia Giulia (ITH4)";"China (CN)";124;8,31;0,03;0,06;18,88;"Other"
"465417";"Friuli-Venezia Giulia (ITH4)";"China (CN)";1;2,33;0;0,02;23,26;"Cybersecurity Technologies"
"835651";"Friuli-Venezia Giulia (ITH4)";"China (CN)";17;4,93;0,01;0,05;36,18;"Computer Vision, Language Processing & Object Recognition"
"683413";"Friuli-Venezia Giulia (ITH4)";"China (CN)";3;2,34;0;0,05;24,08;"Green Consumer Goods"
"562411";"Friuli-Venezia Giulia (ITH4)";"China (CN)";4;2,25;0;0,05;32,76;"Robotics"
"1151711";"Friuli-Venezia Giulia (ITH4)";"China (CN)";77;5,45;0,03;0,1;18,93;"Artificial Intelligence"
