"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1240";"Inner London (UKI1)";"China (CN)";194;135,66;1,99;0,6;40,87;"Drones"
"524956";"Inner London (UKI1)";"China (CN)";91;34,87;0,47;0,36;26,86;"Pollution Control"
"2829120";"Inner London (UKI1)";"China (CN)";108;21,64;0,75;1;29;"Carbon Capture & Storage"
"3144108";"Inner London (UKI1)";"China (CN)";47;52,81;0,35;0,15;22,11;"Sustainable Agriculture"
"3241119";"Inner London (UKI1)";"China (CN)";81;45,25;0,6;0,28;21,49;"Biomass Energy"
"3582104";"Inner London (UKI1)";"China (CN)";291;62,58;1,12;0,39;21,82;"Internet of Things (IoT)"
"1050157";"Inner London (UKI1)";"China (CN)";28;43,75;0,38;0,34;39,44;"Hydroelectric Power"
"941156";"Inner London (UKI1)";"China (CN)";44;69,84;0,78;0,36;32,38;"Wind Energy"
"420958";"Inner London (UKI1)";"China (CN)";119;56,4;0,38;0,24;36,46;"Water Management"
"408367";"Inner London (UKI1)";"China (CN)";44;12,29;0,29;0,5;21,43;"Nuclear Energy"
"416560";"Inner London (UKI1)";"China (CN)";254;48,94;0,96;0,45;23,25;"Solar Energy"
"3314100";"Inner London (UKI1)";"China (CN)";216;53,2;1,13;0,47;21,85;"Cloud Computing & Edge Computing"
"753146";"Inner London (UKI1)";"China (CN)";203;29,9;0,64;0,45;20,73;"Waste Management"
"2380106";"Inner London (UKI1)";"China (CN)";285;44,05;0,68;0,68;43,6;"Generative AI"
"2794103";"Inner London (UKI1)";"China (CN)";136;29,69;1,02;0,44;12,8;"Blockchain Technologies"
"344660";"Inner London (UKI1)";"China (CN)";192;25,74;0,74;0,93;32,36;"Energy Efficiency"
"3351102";"Inner London (UKI1)";"China (CN)";289;45,02;0,68;0,49;31,98;"Smart Grid"
"462739";"Inner London (UKI1)";"China (CN)";251;29,63;1,32;0,81;18,28;"Green Building"
"398748";"Inner London (UKI1)";"China (CN)";93;36,76;0,54;0,31;21,04;"Biofuels"
"822425";"Inner London (UKI1)";"China (CN)";825;35,79;1,3;0,7;19,34;"Quantum Technologies"
"2302102";"Inner London (UKI1)";"China (CN)";33;24,63;0,49;0,5;24,78;"Geothermal Energy"
"950723";"Inner London (UKI1)";"China (CN)";696;36,36;0,75;0,57;27,65;"Environmental Engineering"
"332047";"Inner London (UKI1)";"China (CN)";212;33,23;1,04;0,79;25,13;"EVs & Charging Infrastructure"
"417334";"Inner London (UKI1)";"China (CN)";723;56,31;0,66;0,49;42,46;"Battery"
"462228";"Inner London (UKI1)";"China (CN)";201;24,22;0,4;0,4;24,48;"Semiconductors/Chips"
"697325";"Inner London (UKI1)";"China (CN)";445;29,45;0,51;0,45;26,04;"Biomaterials"
"333636";"Inner London (UKI1)";"China (CN)";293;39,17;0,48;0,52;42,46;"Hydrogen Fuel Cells"
"292330";"Inner London (UKI1)";"China (CN)";212;41,98;0,73;0,46;26,05;"Heat Pumps"
"371727";"Inner London (UKI1)";"China (CN)";1128;103,3;2,41;0,67;28,79;"Mobile Networks (5G/6G)"
"231430";"Inner London (UKI1)";"China (CN)";184;80,35;1,7;0,72;33,92;"Satellite Connectivity"
"471820";"Inner London (UKI1)";"China (CN)";85;20,53;0,55;0,58;21,74;"High-Performance Computing (HPC)"
"2092112";"Inner London (UKI1)";"China (CN)";3561;24,58;0,78;0,6;18,88;"Other"
"477717";"Inner London (UKI1)";"China (CN)";365;28,49;0,76;0,62;23,26;"Cybersecurity Technologies"
"292619";"Inner London (UKI1)";"China (CN)";89;20,05;0,81;0,69;17,08;"Software Engineering & System Development"
"835551";"Inner London (UKI1)";"China (CN)";1588;29,23;0,65;0,81;36,18;"Computer Vision, Language Processing & Object Recognition"
"676313";"Inner London (UKI1)";"China (CN)";418;48,55;0,65;0,32;24,08;"Green Consumer Goods"
"656512";"Inner London (UKI1)";"China (CN)";315;44,94;0,79;0,41;23,53;"Recycling"
"574711";"Inner London (UKI1)";"China (CN)";739;31,85;0,62;0,64;32,76;"Robotics"
"1164711";"Inner London (UKI1)";"China (CN)";1927;11,7;0,72;1,17;18,93;"Artificial Intelligence"
