"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7059";"Luxembourg (LU00)";"United States (US)";16;23,53;0,92;0,29;7,33;"Drones"
"1519333";"Luxembourg (LU00)";"United States (US)";1;14,29;0,02;0,01;11,65;"Carbon Capture & Storage"
"1672031";"Luxembourg (LU00)";"United States (US)";2;33,33;0,04;0,01;7,7;"Sustainable Agriculture"
"1700331";"Luxembourg (LU00)";"United States (US)";1;25;0,02;0,01;6,73;"Biomass Energy"
"1902327";"Luxembourg (LU00)";"United States (US)";20;20,62;0,36;0,08;4,71;"Internet of Things (IoT)"
"2073224";"Luxembourg (LU00)";"United States (US)";5;33,33;0,09;0,02;6,37;"Water Management"
"2246918";"Luxembourg (LU00)";"United States (US)";6;66,67;0,05;0,01;15,64;"Nuclear Energy"
"2257617";"Luxembourg (LU00)";"United States (US)";6;28,57;0,08;0,02;6,49;"Solar Energy"
"1836622";"Luxembourg (LU00)";"United States (US)";16;29,63;0,23;0,06;8,08;"Cloud Computing & Edge Computing"
"40185";"Luxembourg (LU00)";"United States (US)";3;15,79;0,04;0,01;5,55;"Waste Management"
"1239630";"Luxembourg (LU00)";"United States (US)";2;3,33;0,02;0,06;10,05;"Generative AI"
"1642523";"Luxembourg (LU00)";"United States (US)";16;22,22;0,32;0,07;4,71;"Blockchain Technologies"
"2019420";"Luxembourg (LU00)";"United States (US)";4;21,05;0,07;0,02;7,09;"Energy Efficiency"
"1891919";"Luxembourg (LU00)";"United States (US)";3;7,69;0,03;0,03;8,72;"Smart Grid"
"2372216";"Luxembourg (LU00)";"United States (US)";3;10,71;0,04;0,03;6,77;"Green Building"
"44585";"Luxembourg (LU00)";"United States (US)";71;29,83;0,19;0,07;11,32;"Quantum Technologies"
"1098724";"Luxembourg (LU00)";"United States (US)";2;200;0,09;0;8,37;"Geothermal Energy"
"50772";"Luxembourg (LU00)";"United States (US)";26;40,62;0,08;0,02;10,35;"Environmental Engineering"
"1870814";"Luxembourg (LU00)";"United States (US)";5;22,73;0,09;0,03;7,17;"EVs & Charging Infrastructure"
"2388711";"Luxembourg (LU00)";"United States (US)";2;15,38;0,01;0,01;7,26;"Battery"
"2597212";"Luxembourg (LU00)";"United States (US)";22;18,49;0,09;0,06;11,62;"Semiconductors/Chips"
"373556";"Luxembourg (LU00)";"United States (US)";6;15,38;0,03;0,01;6,9;"Biomaterials"
"210999";"Luxembourg (LU00)";"United States (US)";76;14,39;0,62;0,32;7,52;"Mobile Networks (5G/6G)"
"1210314";"Luxembourg (LU00)";"United States (US)";32;10,46;0,79;0,96;12,69;"Satellite Connectivity"
"2488310";"Luxembourg (LU00)";"United States (US)";14;20;0,11;0,1;17,7;"High-Performance Computing (HPC)"
"117939";"Luxembourg (LU00)";"United States (US)";167;33,27;0,04;0,02;19,15;"Other"
"261996";"Luxembourg (LU00)";"United States (US)";40;14,71;0,16;0,13;11,89;"Cybersecurity Technologies"
"162686";"Luxembourg (LU00)";"United States (US)";23;12,17;0,25;0,29;14,5;"Software Engineering & System Development"
"463952";"Luxembourg (LU00)";"United States (US)";37;12,67;0,05;0,04;10,79;"Computer Vision, Language Processing & Object Recognition"
"382183";"Luxembourg (LU00)";"United States (US)";12;36,36;0,09;0,01;5,19;"Green Consumer Goods"
"353382";"Luxembourg (LU00)";"United States (US)";5;13,16;0,06;0,02;5,22;"Recycling"
"316292";"Luxembourg (LU00)";"United States (US)";26;14,86;0,07;0,05;10,24;"Robotics"
"639951";"Luxembourg (LU00)";"United States (US)";123;10,11;0,07;0,09;13,34;"Artificial Intelligence"
