"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1326";"East Wales (UKL2)";"China (CN)";5;125;0,05;0,02;40,87;"Drones"
"525056";"East Wales (UKL2)";"China (CN)";14;32,56;0,07;0,06;26,86;"Pollution Control"
"2889109";"East Wales (UKL2)";"China (CN)";9;34,62;0,06;0,05;29;"Carbon Capture & Storage"
"2902115";"East Wales (UKL2)";"China (CN)";10;52,63;0,07;0,03;22,11;"Sustainable Agriculture"
"3205107";"East Wales (UKL2)";"China (CN)";9;50;0,07;0,03;21,49;"Biomass Energy"
"3470101";"East Wales (UKL2)";"China (CN)";30;52,63;0,12;0,05;21,82;"Internet of Things (IoT)"
"997157";"East Wales (UKL2)";"China (CN)";5;55,56;0,07;0,05;39,44;"Hydroelectric Power"
"1047156";"East Wales (UKL2)";"China (CN)";3;27,27;0,05;0,06;32,38;"Wind Energy"
"418458";"East Wales (UKL2)";"China (CN)";6;25;0,02;0,03;36,46;"Water Management"
"405469";"East Wales (UKL2)";"China (CN)";11;25,58;0,04;0,04;23,25;"Solar Energy"
"356079";"East Wales (UKL2)";"China (CN)";31;54,39;0,16;0,07;21,85;"Cloud Computing & Edge Computing"
"746233";"East Wales (UKL2)";"China (CN)";35;55,56;0,11;0,04;20,73;"Waste Management"
"2388106";"East Wales (UKL2)";"China (CN)";69;168,29;0,17;0,04;43,6;"Generative AI"
"2798103";"East Wales (UKL2)";"China (CN)";27;52,94;0,2;0,05;12,8;"Blockchain Technologies"
"362060";"East Wales (UKL2)";"China (CN)";93;90,29;0,36;0,13;32,36;"Energy Efficiency"
"342470";"East Wales (UKL2)";"China (CN)";103;64,38;0,24;0,12;31,98;"Smart Grid"
"463339";"East Wales (UKL2)";"China (CN)";44;29,93;0,23;0,14;18,28;"Green Building"
"393648";"East Wales (UKL2)";"China (CN)";1;12,5;0,01;0,01;21,04;"Biofuels"
"836325";"East Wales (UKL2)";"China (CN)";36;29,27;0,06;0,04;19,34;"Quantum Technologies"
"233090";"East Wales (UKL2)";"China (CN)";4;21,05;0,06;0,07;24,78;"Geothermal Energy"
"946126";"East Wales (UKL2)";"China (CN)";101;62,35;0,11;0,05;27,65;"Environmental Engineering"
"328047";"East Wales (UKL2)";"China (CN)";43;55,13;0,21;0,1;25,13;"EVs & Charging Infrastructure"
"426138";"East Wales (UKL2)";"China (CN)";37;52,11;0,03;0,03;42,46;"Battery"
"474728";"East Wales (UKL2)";"China (CN)";40;19,7;0,08;0,1;24,48;"Semiconductors/Chips"
"689825";"East Wales (UKL2)";"China (CN)";21;30,43;0,02;0,02;26,04;"Biomaterials"
"328636";"East Wales (UKL2)";"China (CN)";51;56,67;0,08;0,06;42,46;"Hydrogen Fuel Cells"
"284737";"East Wales (UKL2)";"China (CN)";4;12,5;0,01;0,03;26,05;"Heat Pumps"
"396226";"East Wales (UKL2)";"China (CN)";15;45,45;0,03;0,02;28,79;"Mobile Networks (5G/6G)"
"448720";"East Wales (UKL2)";"China (CN)";12;66,67;0,08;0,03;21,74;"High-Performance Computing (HPC)"
"2111112";"East Wales (UKL2)";"China (CN)";404;36,5;0,09;0,05;18,88;"Other"
"462417";"East Wales (UKL2)";"China (CN)";46;33,82;0,1;0,07;23,26;"Cybersecurity Technologies"
"283019";"East Wales (UKL2)";"China (CN)";4;25;0,04;0,02;17,08;"Software Engineering & System Development"
"833751";"East Wales (UKL2)";"China (CN)";302;104,5;0,12;0,04;36,18;"Computer Vision, Language Processing & Object Recognition"
"679013";"East Wales (UKL2)";"China (CN)";56;62,22;0,09;0,03;24,08;"Green Consumer Goods"
"639212";"East Wales (UKL2)";"China (CN)";36;44,44;0,09;0,05;23,53;"Recycling"
"565211";"East Wales (UKL2)";"China (CN)";56;50,91;0,05;0,03;32,76;"Robotics"
"1174811";"East Wales (UKL2)";"China (CN)";144;13,65;0,05;0,08;18,93;"Artificial Intelligence"
