"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26565";"Lubelskie (PL31)";"United States (US)";3;6,12;0,06;0,07;6,42;"Pollution Control"
"1647431";"Lubelskie (PL31)";"United States (US)";2;4,44;0,04;0,07;7,7;"Sustainable Agriculture"
"1712146";"Lubelskie (PL31)";"United States (US)";2;1,9;0,05;0,17;6,73;"Biomass Energy"
"2084522";"Lubelskie (PL31)";"United States (US)";5;7,94;0,09;0,07;6,37;"Water Management"
"2263219";"Lubelskie (PL31)";"United States (US)";8;26,67;0,11;0,03;6,49;"Solar Energy"
"39987";"Lubelskie (PL31)";"United States (US)";5;2,58;0,06;0,13;5,55;"Waste Management"
"1658423";"Lubelskie (PL31)";"United States (US)";2;20;0,04;0,01;4,71;"Blockchain Technologies"
"2017920";"Lubelskie (PL31)";"United States (US)";3;8,82;0,05;0,04;7,09;"Energy Efficiency"
"1896819";"Lubelskie (PL31)";"United States (US)";3;15,79;0,03;0,01;8,72;"Smart Grid"
"2383415";"Lubelskie (PL31)";"United States (US)";7;6,86;0,1;0,1;6,77;"Green Building"
"2032017";"Lubelskie (PL31)";"United States (US)";1;1,45;0,02;0,08;6,84;"Biofuels"
"44531";"Lubelskie (PL31)";"United States (US)";7;10,61;0,02;0,02;11,32;"Quantum Technologies"
"1101129";"Lubelskie (PL31)";"United States (US)";2;7,14;0,09;0,1;8,37;"Geothermal Energy"
"50551";"Lubelskie (PL31)";"United States (US)";10;5,05;0,03;0,06;10,35;"Environmental Engineering"
"1884814";"Lubelskie (PL31)";"United States (US)";4;10;0,07;0,05;7,17;"EVs & Charging Infrastructure"
"2382611";"Lubelskie (PL31)";"United States (US)";7;25;0,04;0,01;7,26;"Battery"
"2588610";"Lubelskie (PL31)";"United States (US)";7;20;0,03;0,02;11,62;"Semiconductors/Chips"
"373439";"Lubelskie (PL31)";"United States (US)";12;3,46;0,05;0,1;6,9;"Biomaterials"
"1936610";"Lubelskie (PL31)";"United States (US)";1;9,09;0,01;0,01;7,87;"Hydrogen Fuel Cells"
"1591611";"Lubelskie (PL31)";"United States (US)";2;7,14;0,03;0,03;7,13;"Heat Pumps"
"246068";"Lubelskie (PL31)";"United States (US)";1;3,03;0,01;0,05;17,7;"High-Performance Computing (HPC)"
"118130";"Lubelskie (PL31)";"United States (US)";118;7,33;0,03;0,07;19,15;"Other"
"263306";"Lubelskie (PL31)";"United States (US)";2;4,17;0,01;0,02;11,89;"Cybersecurity Technologies"
"462152";"Lubelskie (PL31)";"United States (US)";9;7,09;0,01;0,02;10,79;"Computer Vision, Language Processing & Object Recognition"
"381673";"Lubelskie (PL31)";"United States (US)";12;3,77;0,09;0,12;5,19;"Green Consumer Goods"
"354392";"Lubelskie (PL31)";"United States (US)";9;6,21;0,1;0,09;5,22;"Recycling"
"315602";"Lubelskie (PL31)";"United States (US)";3;2,63;0,01;0,03;10,24;"Robotics"
"638821";"Lubelskie (PL31)";"United States (US)";18;4,99;0,01;0,03;13,34;"Artificial Intelligence"
