"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1696830";"Podkarpackie (PL32)";"United States (US)";1;2,78;0,02;0,06;6,73;"Biomass Energy"
"1910144";"Podkarpackie (PL32)";"United States (US)";3;17,65;0,05;0,01;4,71;"Internet of Things (IoT)"
"2241619";"Podkarpackie (PL32)";"United States (US)";1;7,14;0,01;0,02;15,64;"Nuclear Energy"
"1841224";"Podkarpackie (PL32)";"United States (US)";2;13,33;0,03;0,02;8,08;"Cloud Computing & Edge Computing"
"40169";"Podkarpackie (PL32)";"United States (US)";2;2,78;0,02;0,05;5,55;"Waste Management"
"2039020";"Podkarpackie (PL32)";"United States (US)";1;4,35;0,02;0,03;7,09;"Energy Efficiency"
"1878919";"Podkarpackie (PL32)";"United States (US)";2;12,5;0,02;0,01;8,72;"Smart Grid"
"2371316";"Podkarpackie (PL32)";"United States (US)";1;1,89;0,01;0,05;6,77;"Green Building"
"2037417";"Podkarpackie (PL32)";"United States (US)";2;10,53;0,04;0,02;6,84;"Biofuels"
"44601";"Podkarpackie (PL32)";"United States (US)";3;5,26;0,01;0,02;11,32;"Quantum Technologies"
"50673";"Podkarpackie (PL32)";"United States (US)";2;2,53;0,01;0,02;10,35;"Environmental Engineering"
"2388213";"Podkarpackie (PL32)";"United States (US)";1;5,56;0,01;0,01;7,26;"Battery"
"2583710";"Podkarpackie (PL32)";"United States (US)";6;15,38;0,03;0,02;11,62;"Semiconductors/Chips"
"372266";"Podkarpackie (PL32)";"United States (US)";10;7,41;0,04;0,04;6,9;"Biomaterials"
"1933212";"Podkarpackie (PL32)";"United States (US)";1;10;0,01;0,01;7,87;"Hydrogen Fuel Cells"
"2470113";"Podkarpackie (PL32)";"United States (US)";1;11,11;0,01;0,01;17,7;"High-Performance Computing (HPC)"
"117872";"Podkarpackie (PL32)";"United States (US)";40;8,7;0,01;0,02;19,15;"Other"
"262076";"Podkarpackie (PL32)";"United States (US)";1;5,88;0;0,01;11,89;"Cybersecurity Technologies"
"464602";"Podkarpackie (PL32)";"United States (US)";4;8,33;0,01;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"382593";"Podkarpackie (PL32)";"United States (US)";8;5,63;0,06;0,05;5,19;"Green Consumer Goods"
"353402";"Podkarpackie (PL32)";"United States (US)";5;4,9;0,06;0,06;5,22;"Recycling"
"313572";"Podkarpackie (PL32)";"United States (US)";6;4,44;0,02;0,04;10,24;"Robotics"
"637931";"Podkarpackie (PL32)";"United States (US)";13;6,37;0,01;0,01;13,34;"Artificial Intelligence"
