"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7061";"Sicilia (ITG1)";"United States (US)";3;9,38;0,17;0,13;7,33;"Drones"
"26798";"Sicilia (ITG1)";"United States (US)";14;4,59;0,3;0,42;6,42;"Pollution Control"
"1511044";"Sicilia (ITG1)";"United States (US)";15;32,61;0,26;0,09;11,65;"Carbon Capture & Storage"
"1667232";"Sicilia (ITG1)";"United States (US)";3;3,26;0,06;0,15;7,7;"Sustainable Agriculture"
"1722930";"Sicilia (ITG1)";"United States (US)";7;8,86;0,16;0,12;6,73;"Biomass Energy"
"1899327";"Sicilia (ITG1)";"United States (US)";14;8,33;0,25;0,14;4,71;"Internet of Things (IoT)"
"502555";"Sicilia (ITG1)";"United States (US)";1;1,75;0,11;0,31;5,05;"Hydroelectric Power"
"503254";"Sicilia (ITG1)";"United States (US)";2;5,41;0,19;0,21;6,15;"Wind Energy"
"2077323";"Sicilia (ITG1)";"United States (US)";3;2,54;0,05;0,14;6,37;"Water Management"
"2252618";"Sicilia (ITG1)";"United States (US)";33;19,19;0,3;0,24;15,64;"Nuclear Energy"
"2267418";"Sicilia (ITG1)";"United States (US)";14;6,83;0,19;0,18;6,49;"Solar Energy"
"1841324";"Sicilia (ITG1)";"United States (US)";13;9,49;0,18;0,16;8,08;"Cloud Computing & Edge Computing"
"39931";"Sicilia (ITG1)";"United States (US)";17;6,14;0,2;0,18;5,55;"Waste Management"
"1229730";"Sicilia (ITG1)";"United States (US)";5;8,2;0,05;0,06;10,05;"Generative AI"
"1645423";"Sicilia (ITG1)";"United States (US)";3;3,9;0,06;0,07;4,71;"Blockchain Technologies"
"2037125";"Sicilia (ITG1)";"United States (US)";8;11,11;0,14;0,09;7,09;"Energy Efficiency"
"1904124";"Sicilia (ITG1)";"United States (US)";7;3,68;0,06;0,14;8,72;"Smart Grid"
"2391914";"Sicilia (ITG1)";"United States (US)";16;4,15;0,23;0,37;6,77;"Green Building"
"2044816";"Sicilia (ITG1)";"United States (US)";10;8,33;0,18;0,15;6,84;"Biofuels"
"44684";"Sicilia (ITG1)";"United States (US)";463;49,95;1,25;0,28;11,32;"Quantum Technologies"
"1093524";"Sicilia (ITG1)";"United States (US)";10;16,67;0,44;0,22;8,37;"Geothermal Energy"
"50757";"Sicilia (ITG1)";"United States (US)";43;8,62;0,12;0,15;10,35;"Environmental Engineering"
"1879315";"Sicilia (ITG1)";"United States (US)";8;5,06;0,14;0,19;7,17;"EVs & Charging Infrastructure"
"2382213";"Sicilia (ITG1)";"United States (US)";30;10,49;0,16;0,11;7,26;"Battery"
"2588510";"Sicilia (ITG1)";"United States (US)";42;7,84;0,18;0,26;11,62;"Semiconductors/Chips"
"3745112";"Sicilia (ITG1)";"United States (US)";40;5,69;0,17;0,21;6,9;"Biomaterials"
"1948610";"Sicilia (ITG1)";"United States (US)";24;10,96;0,21;0,15;7,87;"Hydrogen Fuel Cells"
"1607811";"Sicilia (ITG1)";"United States (US)";11;14,67;0,14;0,07;7,13;"Heat Pumps"
"2130114";"Sicilia (ITG1)";"United States (US)";12;7,41;0,1;0,1;7,52;"Mobile Networks (5G/6G)"
"1210514";"Sicilia (ITG1)";"United States (US)";2;11,11;0,05;0,06;12,69;"Satellite Connectivity"
"246908";"Sicilia (ITG1)";"United States (US)";10;13,51;0,08;0,1;17,7;"High-Performance Computing (HPC)"
"117828";"Sicilia (ITG1)";"United States (US)";390;12,28;0,08;0,13;19,15;"Other"
"260646";"Sicilia (ITG1)";"United States (US)";13;8,84;0,05;0,07;11,89;"Cybersecurity Technologies"
"163826";"Sicilia (ITG1)";"United States (US)";1;2,44;0,01;0,06;14,5;"Software Engineering & System Development"
"464902";"Sicilia (ITG1)";"United States (US)";77;17,19;0,11;0,07;10,79;"Computer Vision, Language Processing & Object Recognition"
"380963";"Sicilia (ITG1)";"United States (US)";26;4,73;0,19;0,2;5,19;"Green Consumer Goods"
"354602";"Sicilia (ITG1)";"United States (US)";22;5,68;0,25;0,23;5,22;"Recycling"
"313972";"Sicilia (ITG1)";"United States (US)";27;10,11;0,07;0,07;10,24;"Robotics"
"636861";"Sicilia (ITG1)";"United States (US)";192;12,03;0,1;0,11;13,34;"Artificial Intelligence"
