"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26564";"Centre (FR24)";"United States (US)";2;5,13;0,04;0,05;6,42;"Pollution Control"
"1509146";"Centre (FR24)";"United States (US)";8;14,55;0,14;0,11;11,65;"Carbon Capture & Storage"
"1672232";"Centre (FR24)";"United States (US)";4;11,11;0,09;0,06;7,7;"Sustainable Agriculture"
"1709430";"Centre (FR24)";"United States (US)";6;8,96;0,14;0,11;6,73;"Biomass Energy"
"1909026";"Centre (FR24)";"United States (US)";1;8,33;0,02;0,01;4,71;"Internet of Things (IoT)"
"2087323";"Centre (FR24)";"United States (US)";2;3,23;0,04;0,07;6,37;"Water Management"
"2244124";"Centre (FR24)";"United States (US)";11;15,07;0,1;0,1;15,64;"Nuclear Energy"
"2263817";"Centre (FR24)";"United States (US)";9;33,33;0,12;0,02;6,49;"Solar Energy"
"1841623";"Centre (FR24)";"United States (US)";4;33,33;0,06;0,01;8,08;"Cloud Computing & Edge Computing"
"40057";"Centre (FR24)";"United States (US)";5;4,59;0,06;0,07;5,55;"Waste Management"
"1651225";"Centre (FR24)";"United States (US)";3;15;0,06;0,02;4,71;"Blockchain Technologies"
"2028420";"Centre (FR24)";"United States (US)";2;15,38;0,04;0,02;7,09;"Energy Efficiency"
"2378414";"Centre (FR24)";"United States (US)";8;12,31;0,11;0,06;6,77;"Green Building"
"2030717";"Centre (FR24)";"United States (US)";1;5,56;0,02;0,02;6,84;"Biofuels"
"44770";"Centre (FR24)";"United States (US)";25;15,72;0,07;0,05;11,32;"Quantum Technologies"
"1101924";"Centre (FR24)";"United States (US)";10;10,99;0,44;0,34;8,37;"Geothermal Energy"
"50699";"Centre (FR24)";"United States (US)";54;14,21;0,16;0,11;10,35;"Environmental Engineering"
"1886714";"Centre (FR24)";"United States (US)";6;22,22;0,1;0,03;7,17;"EVs & Charging Infrastructure"
"2401016";"Centre (FR24)";"United States (US)";15;10,2;0,08;0,06;7,26;"Battery"
"2597010";"Centre (FR24)";"United States (US)";9;7,14;0,04;0,06;11,62;"Semiconductors/Chips"
"373576";"Centre (FR24)";"United States (US)";20;10,36;0,09;0,06;6,9;"Biomaterials"
"1949610";"Centre (FR24)";"United States (US)";5;10,87;0,04;0,03;7,87;"Hydrogen Fuel Cells"
"1596611";"Centre (FR24)";"United States (US)";14;11,29;0,18;0,11;7,13;"Heat Pumps"
"2132114";"Centre (FR24)";"United States (US)";8;15,38;0,07;0,03;7,52;"Mobile Networks (5G/6G)"
"1215214";"Centre (FR24)";"United States (US)";7;100;0,17;0,02;12,69;"Satellite Connectivity"
"247488";"Centre (FR24)";"United States (US)";4;21,05;0,03;0,03;17,7;"High-Performance Computing (HPC)"
"118144";"Centre (FR24)";"United States (US)";272;16,55;0,06;0,07;19,15;"Other"
"263266";"Centre (FR24)";"United States (US)";11;23,91;0,05;0,02;11,89;"Cybersecurity Technologies"
"163636";"Centre (FR24)";"United States (US)";2;16,67;0,02;0,02;14,5;"Software Engineering & System Development"
"463172";"Centre (FR24)";"United States (US)";11;4,55;0,02;0,04;10,79;"Computer Vision, Language Processing & Object Recognition"
"380793";"Centre (FR24)";"United States (US)";8;7,55;0,06;0,04;5,19;"Green Consumer Goods"
"356022";"Centre (FR24)";"United States (US)";5;4,46;0,06;0,07;5,22;"Recycling"
"313962";"Centre (FR24)";"United States (US)";9;4,76;0,02;0,05;10,24;"Robotics"
"638617";"Centre (FR24)";"United States (US)";63;7,33;0,03;0,06;13,34;"Artificial Intelligence"
