"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26838";"Região Autónoma da Madeira (PT30)";"United States (US)";11;35,48;0,24;0,04;6,42;"Pollution Control"
"1661931";"Região Autónoma da Madeira (PT30)";"United States (US)";2;66,67;0,04;0;7,7;"Sustainable Agriculture"
"1717231";"Região Autónoma da Madeira (PT30)";"United States (US)";2;50;0,05;0,01;6,73;"Biomass Energy"
"39864";"Região Autónoma da Madeira (PT30)";"United States (US)";6;27,27;0,07;0,01;5,55;"Waste Management"
"1237430";"Região Autónoma da Madeira (PT30)";"United States (US)";1;50;0,01;0;10,05;"Generative AI"
"2379119";"Região Autónoma da Madeira (PT30)";"United States (US)";1;12,5;0,01;0,01;6,77;"Green Building"
"2034617";"Região Autónoma da Madeira (PT30)";"United States (US)";2;22,22;0,04;0,01;6,84;"Biofuels"
"44597";"Região Autónoma da Madeira (PT30)";"United States (US)";5;100;0,01;0;11,32;"Quantum Technologies"
"372986";"Região Autónoma da Madeira (PT30)";"United States (US)";19;51,35;0,08;0,01;6,9;"Biomaterials"
"118082";"Região Autónoma da Madeira (PT30)";"United States (US)";103;37,59;0,02;0,01;19,15;"Other"
"162746";"Região Autónoma da Madeira (PT30)";"United States (US)";1;33,33;0,01;0;14,5;"Software Engineering & System Development"
"462342";"Região Autónoma da Madeira (PT30)";"United States (US)";1;20;0;0;10,79;"Computer Vision, Language Processing & Object Recognition"
"381283";"Região Autónoma da Madeira (PT30)";"United States (US)";7;24,14;0,05;0,01;5,19;"Green Consumer Goods"
"354872";"Região Autónoma da Madeira (PT30)";"United States (US)";6;30;0,07;0,01;5,22;"Recycling"
"316052";"Região Autónoma da Madeira (PT30)";"United States (US)";1;20;0;0;10,24;"Robotics"
"639761";"Região Autónoma da Madeira (PT30)";"United States (US)";6;8,7;0;0;13,34;"Artificial Intelligence"
