"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"6979";"Thailand (TH)";"United States (US)";4;8,89;0,23;0,19;7,33;"Drones"
"26684";"Thailand (TH)";"United States (US)";39;5,97;0,84;0,9;6,42;"Pollution Control"
"1507532";"Thailand (TH)";"United States (US)";27;11,54;0,47;0,47;11,65;"Carbon Capture & Storage"
"1664931";"Thailand (TH)";"United States (US)";25;5,35;0,53;0,77;7,7;"Sustainable Agriculture"
"1703630";"Thailand (TH)";"United States (US)";45;5,29;1,06;1,34;6,73;"Biomass Energy"
"1898526";"Thailand (TH)";"United States (US)";26;4,85;0,47;0,45;4,71;"Internet of Things (IoT)"
"502255";"Thailand (TH)";"United States (US)";5;5,81;0,53;0,46;5,05;"Hydroelectric Power"
"507176";"Thailand (TH)";"United States (US)";1;3,33;0,09;0,17;6,15;"Wind Energy"
"2082722";"Thailand (TH)";"United States (US)";47;10,83;0,85;0,5;6,37;"Water Management"
"2239419";"Thailand (TH)";"United States (US)";18;9,89;0,16;0,26;15,64;"Nuclear Energy"
"2258517";"Thailand (TH)";"United States (US)";31;6,84;0,42;0,4;6,49;"Solar Energy"
"1832822";"Thailand (TH)";"United States (US)";23;8,01;0,33;0,33;8,08;"Cloud Computing & Edge Computing"
"40070";"Thailand (TH)";"United States (US)";74;5,43;0,88;0,9;5,55;"Waste Management"
"1235530";"Thailand (TH)";"United States (US)";9;4,07;0,09;0,23;10,05;"Generative AI"
"1649523";"Thailand (TH)";"United States (US)";23;8,68;0,47;0,25;4,71;"Blockchain Technologies"
"2023125";"Thailand (TH)";"United States (US)";13;3,49;0,23;0,46;7,09;"Energy Efficiency"
"1903519";"Thailand (TH)";"United States (US)";25;4,51;0,22;0,42;8,72;"Smart Grid"
"2382614";"Thailand (TH)";"United States (US)";24;5,02;0,34;0,46;6,77;"Green Building"
"2034917";"Thailand (TH)";"United States (US)";57;4,5;1,02;1,55;6,84;"Biofuels"
"44663";"Thailand (TH)";"United States (US)";651;56,51;1,76;0,35;11,32;"Quantum Technologies"
"1094724";"Thailand (TH)";"United States (US)";12;15,19;0,53;0,29;8,37;"Geothermal Energy"
"50727";"Thailand (TH)";"United States (US)";132;9,89;0,38;0,4;10,35;"Environmental Engineering"
"1889914";"Thailand (TH)";"United States (US)";22;4,76;0,38;0,57;7,17;"EVs & Charging Infrastructure"
"2399213";"Thailand (TH)";"United States (US)";100;8,82;0,53;0,44;7,26;"Battery"
"2589510";"Thailand (TH)";"United States (US)";31;8,22;0,13;0,18;11,62;"Semiconductors/Chips"
"371839";"Thailand (TH)";"United States (US)";189;5,39;0,82;1,05;6,9;"Biomaterials"
"1938710";"Thailand (TH)";"United States (US)";33;7,42;0,29;0,31;7,87;"Hydrogen Fuel Cells"
"1614312";"Thailand (TH)";"United States (US)";28;4,49;0,35;0,56;7,13;"Heat Pumps"
"213699";"Thailand (TH)";"United States (US)";23;5,67;0,19;0,25;7,52;"Mobile Networks (5G/6G)"
"1202314";"Thailand (TH)";"United States (US)";1;1,45;0,02;0,22;12,69;"Satellite Connectivity"
"247398";"Thailand (TH)";"United States (US)";13;7,56;0,1;0,24;17,7;"High-Performance Computing (HPC)"
"117832";"Thailand (TH)";"United States (US)";1272;14,08;0,27;0,37;19,15;"Other"
"262846";"Thailand (TH)";"United States (US)";42;8,82;0,17;0,23;11,89;"Cybersecurity Technologies"
"1626110";"Thailand (TH)";"United States (US)";11;7,53;0,12;0,23;14,5;"Software Engineering & System Development"
"462842";"Thailand (TH)";"United States (US)";144;7,08;0,2;0,3;10,79;"Computer Vision, Language Processing & Object Recognition"
"382873";"Thailand (TH)";"United States (US)";262;7,31;1,88;1,33;5,19;"Green Consumer Goods"
"356313";"Thailand (TH)";"United States (US)";102;5,46;1,15;1,1;5,22;"Recycling"
"315442";"Thailand (TH)";"United States (US)";54;6,55;0,14;0,23;10,24;"Robotics"
"638191";"Thailand (TH)";"United States (US)";265;6,58;0,14;0,29;13,34;"Artificial Intelligence"
