"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1308";"Střední Morava (CZ07)";"China (CN)";1;33,33;0,01;0,01;40,87;"Drones"
"2789122";"Střední Morava (CZ07)";"China (CN)";1;16,67;0,01;0,01;29;"Carbon Capture & Storage"
"3129107";"Střední Morava (CZ07)";"China (CN)";5;55,56;0,04;0,01;21,49;"Biomass Energy"
"411269";"Střední Morava (CZ07)";"China (CN)";1;5,26;0;0,02;36,46;"Water Management"
"413767";"Střední Morava (CZ07)";"China (CN)";1;10;0,01;0,01;21,43;"Nuclear Energy"
"418756";"Střední Morava (CZ07)";"China (CN)";3;16,67;0,01;0,02;23,25;"Solar Energy"
"744433";"Střední Morava (CZ07)";"China (CN)";2;9,09;0,01;0,01;20,73;"Waste Management"
"2829102";"Střední Morava (CZ07)";"China (CN)";2;25;0,01;0,01;12,8;"Blockchain Technologies"
"3491100";"Střední Morava (CZ07)";"China (CN)";1;33,33;0;0;32,36;"Energy Efficiency"
"464239";"Střední Morava (CZ07)";"China (CN)";2;9,52;0,01;0,02;18,28;"Green Building"
"397648";"Střední Morava (CZ07)";"China (CN)";1;7,14;0,01;0,02;21,04;"Biofuels"
"810425";"Střední Morava (CZ07)";"China (CN)";120;33,99;0,19;0,11;19,34;"Quantum Technologies"
"952323";"Střední Morava (CZ07)";"China (CN)";1;2,13;0;0,01;27,65;"Environmental Engineering"
"340447";"Střední Morava (CZ07)";"China (CN)";2;100;0,01;0;25,13;"EVs & Charging Infrastructure"
"410834";"Střední Morava (CZ07)";"China (CN)";14;20,29;0,01;0,03;42,46;"Battery"
"464328";"Střední Morava (CZ07)";"China (CN)";3;12,5;0,01;0,01;24,48;"Semiconductors/Chips"
"712018";"Střední Morava (CZ07)";"China (CN)";6;2,32;0,01;0,08;26,04;"Biomaterials"
"343147";"Střední Morava (CZ07)";"China (CN)";12;25,53;0,02;0,03;42,46;"Hydrogen Fuel Cells"
"295330";"Střední Morava (CZ07)";"China (CN)";5;35,71;0,02;0,01;26,05;"Heat Pumps"
"468920";"Střední Morava (CZ07)";"China (CN)";3;37,5;0,02;0,01;21,74;"High-Performance Computing (HPC)"
"211437";"Střední Morava (CZ07)";"China (CN)";38;7,9;0,01;0,02;18,88;"Other"
"452317";"Střední Morava (CZ07)";"China (CN)";2;5,88;0;0,02;23,26;"Cybersecurity Technologies"
"840251";"Střední Morava (CZ07)";"China (CN)";3;4,05;0;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"704241";"Střední Morava (CZ07)";"China (CN)";5;2,82;0,01;0,07;24,08;"Green Consumer Goods"
"654712";"Střední Morava (CZ07)";"China (CN)";3;3,19;0,01;0,06;23,53;"Recycling"
"570511";"Střední Morava (CZ07)";"China (CN)";5;8,33;0;0,02;32,76;"Robotics"
"1168411";"Střední Morava (CZ07)";"China (CN)";20;3,78;0,01;0,04;18,93;"Artificial Intelligence"
