"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26816";"Schleswig-Holstein (DEF0)";"United States (US)";18;15,52;0,39;0,16;6,42;"Pollution Control"
"1500932";"Schleswig-Holstein (DEF0)";"United States (US)";21;19,63;0,36;0,22;11,65;"Carbon Capture & Storage"
"1646831";"Schleswig-Holstein (DEF0)";"United States (US)";1;2,94;0,02;0,06;7,7;"Sustainable Agriculture"
"1706830";"Schleswig-Holstein (DEF0)";"United States (US)";1;6,25;0,02;0,03;6,73;"Biomass Energy"
"1916526";"Schleswig-Holstein (DEF0)";"United States (US)";2;11,76;0,04;0,01;4,71;"Internet of Things (IoT)"
"506648";"Schleswig-Holstein (DEF0)";"United States (US)";2;10,53;0,19;0,11;6,15;"Wind Energy"
"2067422";"Schleswig-Holstein (DEF0)";"United States (US)";13;43,33;0,24;0,03;6,37;"Water Management"
"2234718";"Schleswig-Holstein (DEF0)";"United States (US)";5;25;0,04;0,03;15,64;"Nuclear Energy"
"2238617";"Schleswig-Holstein (DEF0)";"United States (US)";21;56,76;0,28;0,03;6,49;"Solar Energy"
"1843822";"Schleswig-Holstein (DEF0)";"United States (US)";3;10,34;0,04;0,03;8,08;"Cloud Computing & Edge Computing"
"40168";"Schleswig-Holstein (DEF0)";"United States (US)";6;9,84;0,07;0,04;5,55;"Waste Management"
"1236630";"Schleswig-Holstein (DEF0)";"United States (US)";4;8,51;0,04;0,05;10,05;"Generative AI"
"1651723";"Schleswig-Holstein (DEF0)";"United States (US)";1;8,33;0,02;0,01;4,71;"Blockchain Technologies"
"2035020";"Schleswig-Holstein (DEF0)";"United States (US)";3;4,69;0,05;0,08;7,09;"Energy Efficiency"
"1884124";"Schleswig-Holstein (DEF0)";"United States (US)";16;20;0,14;0,06;8,72;"Smart Grid"
"2373814";"Schleswig-Holstein (DEF0)";"United States (US)";4;20;0,06;0,02;6,77;"Green Building"
"2031917";"Schleswig-Holstein (DEF0)";"United States (US)";9;26,47;0,16;0,04;6,84;"Biofuels"
"44682";"Schleswig-Holstein (DEF0)";"United States (US)";62;38,27;0,17;0,05;11,32;"Quantum Technologies"
"1096224";"Schleswig-Holstein (DEF0)";"United States (US)";17;22,08;0,75;0,29;8,37;"Geothermal Energy"
"50738";"Schleswig-Holstein (DEF0)";"United States (US)";68;22,82;0,2;0,09;10,35;"Environmental Engineering"
"1876014";"Schleswig-Holstein (DEF0)";"United States (US)";6;10,34;0,1;0,07;7,17;"EVs & Charging Infrastructure"
"2380711";"Schleswig-Holstein (DEF0)";"United States (US)";18;16,51;0,1;0,04;7,26;"Battery"
"2595312";"Schleswig-Holstein (DEF0)";"United States (US)";26;14,69;0,11;0,09;11,62;"Semiconductors/Chips"
"373856";"Schleswig-Holstein (DEF0)";"United States (US)";40;8,44;0,17;0,14;6,9;"Biomaterials"
"1938212";"Schleswig-Holstein (DEF0)";"United States (US)";23;11,86;0,2;0,13;7,87;"Hydrogen Fuel Cells"
"1594312";"Schleswig-Holstein (DEF0)";"United States (US)";6;18,75;0,08;0,03;7,13;"Heat Pumps"
"212789";"Schleswig-Holstein (DEF0)";"United States (US)";4;9,52;0,03;0,03;7,52;"Mobile Networks (5G/6G)"
"1206314";"Schleswig-Holstein (DEF0)";"United States (US)";5;62,5;0,12;0,03;12,69;"Satellite Connectivity"
"2460113";"Schleswig-Holstein (DEF0)";"United States (US)";10;15,62;0,08;0,09;17,7;"High-Performance Computing (HPC)"
"117802";"Schleswig-Holstein (DEF0)";"United States (US)";1209;38,13;0,26;0,13;19,15;"Other"
"261346";"Schleswig-Holstein (DEF0)";"United States (US)";14;18,18;0,06;0,04;11,89;"Cybersecurity Technologies"
"163076";"Schleswig-Holstein (DEF0)";"United States (US)";12;14,46;0,13;0,13;14,5;"Software Engineering & System Development"
"464642";"Schleswig-Holstein (DEF0)";"United States (US)";38;10,19;0,05;0,06;10,79;"Computer Vision, Language Processing & Object Recognition"
"382703";"Schleswig-Holstein (DEF0)";"United States (US)";4;3,96;0,03;0,04;5,19;"Green Consumer Goods"
"355413";"Schleswig-Holstein (DEF0)";"United States (US)";6;6,67;0,07;0,05;5,22;"Recycling"
"316262";"Schleswig-Holstein (DEF0)";"United States (US)";18;8,26;0,05;0,06;10,24;"Robotics"
"637017";"Schleswig-Holstein (DEF0)";"United States (US)";168;13,79;0,09;0,09;13,34;"Artificial Intelligence"
