"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1270";"Morocco (MA)";"China (CN)";4;10,53;0,04;0,16;40,87;"Drones"
"541456";"Morocco (MA)";"China (CN)";9;5,7;0,05;0,22;26,86;"Pollution Control"
"2837120";"Morocco (MA)";"China (CN)";4;8;0,03;0,1;29;"Carbon Capture & Storage"
"2991119";"Morocco (MA)";"China (CN)";8;2,13;0,06;0,62;22,11;"Sustainable Agriculture"
"3097107";"Morocco (MA)";"China (CN)";6;4,69;0,04;0,2;21,49;"Biomass Energy"
"3371117";"Morocco (MA)";"China (CN)";5;0,66;0,02;0,64;21,82;"Internet of Things (IoT)"
"1097157";"Morocco (MA)";"China (CN)";2;5;0,03;0,22;39,44;"Hydroelectric Power"
"961156";"Morocco (MA)";"China (CN)";3;1,09;0,05;1,57;32,38;"Wind Energy"
"420358";"Morocco (MA)";"China (CN)";22;4,86;0,07;0,52;36,46;"Water Management"
"410467";"Morocco (MA)";"China (CN)";3;2,03;0,02;0,21;21,43;"Nuclear Energy"
"417760";"Morocco (MA)";"China (CN)";16;1,25;0,06;1,12;23,25;"Solar Energy"
"3338100";"Morocco (MA)";"China (CN)";3;0,45;0,02;0,76;21,85;"Cloud Computing & Edge Computing"
"750533";"Morocco (MA)";"China (CN)";20;3,59;0,06;0,37;20,73;"Waste Management"
"2140107";"Morocco (MA)";"China (CN)";1;0,34;0;0,31;43,6;"Generative AI"
"2931103";"Morocco (MA)";"China (CN)";5;1,06;0,04;0,45;12,8;"Blockchain Technologies"
"344960";"Morocco (MA)";"China (CN)";4;0,83;0,02;0,6;32,36;"Energy Efficiency"
"338970";"Morocco (MA)";"China (CN)";6;0,76;0,01;0,6;31,98;"Smart Grid"
"438339";"Morocco (MA)";"China (CN)";7;1;0,04;0,67;18,28;"Green Building"
"400348";"Morocco (MA)";"China (CN)";15;6,15;0,09;0,3;21,04;"Biofuels"
"810325";"Morocco (MA)";"China (CN)";139;12,3;0,22;0,35;19,34;"Quantum Technologies"
"243790";"Morocco (MA)";"China (CN)";1;1,01;0,01;0,37;24,78;"Geothermal Energy"
"930023";"Morocco (MA)";"China (CN)";49;3,41;0,05;0,43;27,65;"Environmental Engineering"
"329447";"Morocco (MA)";"China (CN)";5;1,06;0,02;0,58;25,13;"EVs & Charging Infrastructure"
"417834";"Morocco (MA)";"China (CN)";62;7,98;0,06;0,3;42,46;"Battery"
"471228";"Morocco (MA)";"China (CN)";14;1,8;0,03;0,38;24,48;"Semiconductors/Chips"
"709518";"Morocco (MA)";"China (CN)";26;2,95;0,03;0,27;26,04;"Biomaterials"
"340836";"Morocco (MA)";"China (CN)";13;5,86;0,02;0,15;42,46;"Hydrogen Fuel Cells"
"286037";"Morocco (MA)";"China (CN)";33;7,35;0,11;0,41;26,05;"Heat Pumps"
"390826";"Morocco (MA)";"China (CN)";13;1,49;0,03;0,53;28,79;"Mobile Networks (5G/6G)"
"229139";"Morocco (MA)";"China (CN)";5;5,95;0,05;0,26;33,92;"Satellite Connectivity"
"472920";"Morocco (MA)";"China (CN)";6;2,36;0,04;0,35;21,74;"High-Performance Computing (HPC)"
"209597";"Morocco (MA)";"China (CN)";279;4,36;0,06;0,26;18,88;"Other"
"474317";"Morocco (MA)";"China (CN)";13;1,1;0,03;0,57;23,26;"Cybersecurity Technologies"
"285719";"Morocco (MA)";"China (CN)";2;0,82;0,02;0,38;17,08;"Software Engineering & System Development"
"840351";"Morocco (MA)";"China (CN)";15;0,83;0,01;0,27;36,18;"Computer Vision, Language Processing & Object Recognition"
"696313";"Morocco (MA)";"China (CN)";42;3,95;0,06;0,4;24,08;"Green Consumer Goods"
"643312";"Morocco (MA)";"China (CN)";40;5,2;0,1;0,45;23,53;"Recycling"
"572411";"Morocco (MA)";"China (CN)";4;0,54;0;0,2;32,76;"Robotics"
"1160011";"Morocco (MA)";"China (CN)";49;1;0,02;0,35;18,93;"Artificial Intelligence"
