"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7003";"Devon (UKK4)";"United States (US)";3;27,27;0,17;0,05;7,33;"Drones"
"26660";"Devon (UKK4)";"United States (US)";64;29,22;1,37;0,3;6,42;"Pollution Control"
"1516732";"Devon (UKK4)";"United States (US)";40;105,26;0,69;0,08;11,65;"Carbon Capture & Storage"
"1650531";"Devon (UKK4)";"United States (US)";6;46,15;0,13;0,02;7,7;"Sustainable Agriculture"
"1724430";"Devon (UKK4)";"United States (US)";5;50;0,12;0,02;6,73;"Biomass Energy"
"1915228";"Devon (UKK4)";"United States (US)";26;76,47;0,47;0,03;4,71;"Internet of Things (IoT)"
"499555";"Devon (UKK4)";"United States (US)";2;16,67;0,21;0,06;5,05;"Hydroelectric Power"
"506748";"Devon (UKK4)";"United States (US)";9;10,71;0,84;0,48;6,15;"Wind Energy"
"2080022";"Devon (UKK4)";"United States (US)";27;45;0,49;0,07;6,37;"Water Management"
"2232018";"Devon (UKK4)";"United States (US)";3;33,33;0,03;0,01;15,64;"Nuclear Energy"
"2255517";"Devon (UKK4)";"United States (US)";14;21,21;0,19;0,06;6,49;"Solar Energy"
"1859822";"Devon (UKK4)";"United States (US)";27;90;0,38;0,03;8,08;"Cloud Computing & Edge Computing"
"39937";"Devon (UKK4)";"United States (US)";53;33,97;0,63;0,1;5,55;"Waste Management"
"1242330";"Devon (UKK4)";"United States (US)";17;65,38;0,18;0,03;10,05;"Generative AI"
"1667523";"Devon (UKK4)";"United States (US)";17;94,44;0,34;0,02;4,71;"Blockchain Technologies"
"2039125";"Devon (UKK4)";"United States (US)";19;52,78;0,33;0,04;7,09;"Energy Efficiency"
"1875019";"Devon (UKK4)";"United States (US)";15;28,3;0,13;0,04;8,72;"Smart Grid"
"2368914";"Devon (UKK4)";"United States (US)";7;10,94;0,1;0,06;6,77;"Green Building"
"2017417";"Devon (UKK4)";"United States (US)";16;50;0,29;0,04;6,84;"Biofuels"
"44781";"Devon (UKK4)";"United States (US)";50;34,48;0,13;0,04;11,32;"Quantum Technologies"
"1097924";"Devon (UKK4)";"United States (US)";11;110;0,49;0,04;8,37;"Geothermal Energy"
"50662";"Devon (UKK4)";"United States (US)";190;47,86;0,55;0,12;10,35;"Environmental Engineering"
"1888216";"Devon (UKK4)";"United States (US)";3;6,38;0,05;0,06;7,17;"EVs & Charging Infrastructure"
"2388011";"Devon (UKK4)";"United States (US)";20;22,99;0,11;0,03;7,26;"Battery"
"2594312";"Devon (UKK4)";"United States (US)";24;57,14;0,1;0,02;11,62;"Semiconductors/Chips"
"3734112";"Devon (UKK4)";"United States (US)";21;22,34;0,09;0,03;6,9;"Biomaterials"
"1935610";"Devon (UKK4)";"United States (US)";9;20;0,08;0,03;7,87;"Hydrogen Fuel Cells"
"1598115";"Devon (UKK4)";"United States (US)";14;73,68;0,18;0,02;7,13;"Heat Pumps"
"211989";"Devon (UKK4)";"United States (US)";24;61,54;0,2;0,02;7,52;"Mobile Networks (5G/6G)"
"1201914";"Devon (UKK4)";"United States (US)";10;500;0,25;0,01;12,69;"Satellite Connectivity"
"247298";"Devon (UKK4)";"United States (US)";20;90,91;0,16;0,03;17,7;"High-Performance Computing (HPC)"
"118006";"Devon (UKK4)";"United States (US)";3876;73,65;0,84;0,22;19,15;"Other"
"261036";"Devon (UKK4)";"United States (US)";37;41,57;0,15;0,04;11,89;"Cybersecurity Technologies"
"162826";"Devon (UKK4)";"United States (US)";4;25;0,04;0,02;14,5;"Software Engineering & System Development"
"461852";"Devon (UKK4)";"United States (US)";183;69,85;0,25;0,04;10,79;"Computer Vision, Language Processing & Object Recognition"
"382683";"Devon (UKK4)";"United States (US)";29;27,62;0,21;0,04;5,19;"Green Consumer Goods"
"356613";"Devon (UKK4)";"United States (US)";50;27,62;0,56;0,11;5,22;"Recycling"
"314822";"Devon (UKK4)";"United States (US)";35;27,34;0,09;0,04;10,24;"Robotics"
"640701";"Devon (UKK4)";"United States (US)";310;10;0,17;0,22;13,34;"Artificial Intelligence"
