"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"516356";"Argentina (AR)";"China (CN)";11;3,81;0,06;0,4;26,86;"Pollution Control"
"2779122";"Argentina (AR)";"China (CN)";6;7,06;0,04;0,17;29;"Carbon Capture & Storage"
"3033109";"Argentina (AR)";"China (CN)";3;2,01;0,02;0,25;22,11;"Sustainable Agriculture"
"3111119";"Argentina (AR)";"China (CN)";4;1,61;0,03;0,39;21,49;"Biomass Energy"
"3488101";"Argentina (AR)";"China (CN)";1;1,32;0;0,06;21,82;"Internet of Things (IoT)"
"408868";"Argentina (AR)";"China (CN)";7;2,18;0,02;0,37;36,46;"Water Management"
"409967";"Argentina (AR)";"China (CN)";1;0,94;0,01;0,15;21,43;"Nuclear Energy"
"406869";"Argentina (AR)";"China (CN)";4;3,08;0,02;0,11;23,25;"Solar Energy"
"354879";"Argentina (AR)";"China (CN)";1;1,43;0,01;0,08;21,85;"Cloud Computing & Edge Computing"
"761733";"Argentina (AR)";"China (CN)";11;2,73;0,03;0,27;20,73;"Waste Management"
"2227107";"Argentina (AR)";"China (CN)";3;13,64;0,01;0,02;43,6;"Generative AI"
"293380";"Argentina (AR)";"China (CN)";1;4,17;0,01;0,02;12,8;"Blockchain Technologies"
"3561100";"Argentina (AR)";"China (CN)";1;1,18;0;0,11;32,36;"Energy Efficiency"
"346759";"Argentina (AR)";"China (CN)";1;0,56;0;0,13;31,98;"Smart Grid"
"440039";"Argentina (AR)";"China (CN)";2;0,76;0,01;0,25;18,28;"Green Building"
"402948";"Argentina (AR)";"China (CN)";15;3,75;0,09;0,49;21,04;"Biofuels"
"821225";"Argentina (AR)";"China (CN)";110;9,79;0,17;0,34;19,34;"Quantum Technologies"
"235690";"Argentina (AR)";"China (CN)";3;3,57;0,04;0,31;24,78;"Geothermal Energy"
"938323";"Argentina (AR)";"China (CN)";26;3,52;0,03;0,22;27,65;"Environmental Engineering"
"338347";"Argentina (AR)";"China (CN)";1;1,39;0;0,09;25,13;"EVs & Charging Infrastructure"
"402336";"Argentina (AR)";"China (CN)";6;2,05;0,01;0,11;42,46;"Battery"
"467428";"Argentina (AR)";"China (CN)";2;1,2;0;0,08;24,48;"Semiconductors/Chips"
"698725";"Argentina (AR)";"China (CN)";9;0,8;0,01;0,34;26,04;"Biomaterials"
"336147";"Argentina (AR)";"China (CN)";5;1,76;0,01;0,2;42,46;"Hydrogen Fuel Cells"
"295146";"Argentina (AR)";"China (CN)";1;0,94;0;0,1;26,05;"Heat Pumps"
"373027";"Argentina (AR)";"China (CN)";4;3,88;0,01;0,06;28,79;"Mobile Networks (5G/6G)"
"224330";"Argentina (AR)";"China (CN)";5;8,33;0,05;0,19;33,92;"Satellite Connectivity"
"456123";"Argentina (AR)";"China (CN)";3;3,41;0,02;0,12;21,74;"High-Performance Computing (HPC)"
"211257";"Argentina (AR)";"China (CN)";468;3,86;0,1;0,5;18,88;"Other"
"461717";"Argentina (AR)";"China (CN)";1;1,11;0;0,04;23,26;"Cybersecurity Technologies"
"291619";"Argentina (AR)";"China (CN)";3;1,54;0,03;0,3;17,08;"Software Engineering & System Development"
"837651";"Argentina (AR)";"China (CN)";18;3,81;0,01;0,07;36,18;"Computer Vision, Language Processing & Object Recognition"
"679213";"Argentina (AR)";"China (CN)";14;1,27;0,02;0,41;24,08;"Green Consumer Goods"
"640712";"Argentina (AR)";"China (CN)";11;2,04;0,03;0,32;23,53;"Recycling"
"561511";"Argentina (AR)";"China (CN)";6;1,62;0,01;0,1;32,76;"Robotics"
"1172211";"Argentina (AR)";"China (CN)";28;1,43;0,01;0,14;18,93;"Artificial Intelligence"
