"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"533556";"Picardie (FR22)";"China (CN)";4;14,29;0,02;0,04;26,86;"Pollution Control"
"2801126";"Picardie (FR22)";"China (CN)";4;26,67;0,03;0,03;29;"Carbon Capture & Storage"
"2963109";"Picardie (FR22)";"China (CN)";1;7,14;0,01;0,02;22,11;"Sustainable Agriculture"
"1040157";"Picardie (FR22)";"China (CN)";1;33,33;0,01;0,02;39,44;"Hydroelectric Power"
"922156";"Picardie (FR22)";"China (CN)";1;6,67;0,02;0,09;32,38;"Wind Energy"
"4051104";"Picardie (FR22)";"China (CN)";1;4,55;0;0,03;36,46;"Water Management"
"403370";"Picardie (FR22)";"China (CN)";3;23,08;0,02;0,02;21,43;"Nuclear Energy"
"746147";"Picardie (FR22)";"China (CN)";1;1,54;0;0,04;20,73;"Waste Management"
"2342108";"Picardie (FR22)";"China (CN)";1;5,56;0;0,02;43,6;"Generative AI"
"349860";"Picardie (FR22)";"China (CN)";1;5,26;0;0,02;32,36;"Energy Efficiency"
"454339";"Picardie (FR22)";"China (CN)";4;7,27;0,02;0,05;18,28;"Green Building"
"384550";"Picardie (FR22)";"China (CN)";6;9,84;0,03;0,07;21,04;"Biofuels"
"814925";"Picardie (FR22)";"China (CN)";3;7,5;0;0,01;19,34;"Quantum Technologies"
"2297100";"Picardie (FR22)";"China (CN)";2;33,33;0,03;0,02;24,78;"Geothermal Energy"
"938723";"Picardie (FR22)";"China (CN)";23;13,45;0,02;0,05;27,65;"Environmental Engineering"
"431829";"Picardie (FR22)";"China (CN)";28;4,47;0,03;0,24;42,46;"Battery"
"474228";"Picardie (FR22)";"China (CN)";1;1,72;0;0,03;24,48;"Semiconductors/Chips"
"687525";"Picardie (FR22)";"China (CN)";5;3,25;0,01;0,05;26,04;"Biomaterials"
"347138";"Picardie (FR22)";"China (CN)";6;8,7;0,01;0,05;42,46;"Hydrogen Fuel Cells"
"305930";"Picardie (FR22)";"China (CN)";3;23,08;0,01;0,01;26,05;"Heat Pumps"
"392326";"Picardie (FR22)";"China (CN)";1;2,7;0;0,02;28,79;"Mobile Networks (5G/6G)"
"212897";"Picardie (FR22)";"China (CN)";83;10,48;0,02;0,03;18,88;"Other"
"465717";"Picardie (FR22)";"China (CN)";1;2,44;0;0,02;23,26;"Cybersecurity Technologies"
"295019";"Picardie (FR22)";"China (CN)";8;40;0,07;0,03;17,08;"Software Engineering & System Development"
"827651";"Picardie (FR22)";"China (CN)";32;14,35;0,01;0,03;36,18;"Computer Vision, Language Processing & Object Recognition"
"699741";"Picardie (FR22)";"China (CN)";7;5,34;0,01;0,05;24,08;"Green Consumer Goods"
"653512";"Picardie (FR22)";"China (CN)";5;5,95;0,01;0,05;23,53;"Recycling"
"574011";"Picardie (FR22)";"China (CN)";26;11,82;0,02;0,06;32,76;"Robotics"
"1145911";"Picardie (FR22)";"China (CN)";32;6,27;0,01;0,04;18,93;"Artificial Intelligence"
