"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1249";"Overijssel (NL21)";"China (CN)";7;53,85;0,07;0,05;40,87;"Drones"
"529956";"Overijssel (NL21)";"China (CN)";3;9,68;0,02;0,04;26,86;"Pollution Control"
"2954109";"Overijssel (NL21)";"China (CN)";3;4,29;0,02;0,14;29;"Carbon Capture & Storage"
"3028108";"Overijssel (NL21)";"China (CN)";2;10,53;0,01;0,03;22,11;"Sustainable Agriculture"
"3089107";"Overijssel (NL21)";"China (CN)";5;11,9;0,04;0,07;21,49;"Biomass Energy"
"3415106";"Overijssel (NL21)";"China (CN)";4;11,43;0,02;0,03;21,82;"Internet of Things (IoT)"
"978157";"Overijssel (NL21)";"China (CN)";9;112,5;0,12;0,04;39,44;"Hydroelectric Power"
"422658";"Overijssel (NL21)";"China (CN)";14;51,85;0,04;0,03;36,46;"Water Management"
"413360";"Overijssel (NL21)";"China (CN)";16;27,12;0,06;0,05;23,25;"Solar Energy"
"3370100";"Overijssel (NL21)";"China (CN)";4;12,5;0,02;0,04;21,85;"Cloud Computing & Edge Computing"
"749033";"Overijssel (NL21)";"China (CN)";6;8,96;0,02;0,04;20,73;"Waste Management"
"2271121";"Overijssel (NL21)";"China (CN)";17;51,52;0,04;0,03;43,6;"Generative AI"
"293299";"Overijssel (NL21)";"China (CN)";3;13,04;0,02;0,02;12,8;"Blockchain Technologies"
"3421103";"Overijssel (NL21)";"China (CN)";3;9,38;0,01;0,04;32,36;"Energy Efficiency"
"334870";"Overijssel (NL21)";"China (CN)";4;4,65;0,01;0,07;31,98;"Smart Grid"
"445639";"Overijssel (NL21)";"China (CN)";10;30,3;0,05;0,03;18,28;"Green Building"
"395548";"Overijssel (NL21)";"China (CN)";1;3,33;0,01;0,04;21,04;"Biofuels"
"830725";"Overijssel (NL21)";"China (CN)";32;25;0,05;0,04;19,34;"Quantum Technologies"
"240790";"Overijssel (NL21)";"China (CN)";4;25;0,06;0,06;24,78;"Geothermal Energy"
"956723";"Overijssel (NL21)";"China (CN)";140;38,67;0,15;0,11;27,65;"Environmental Engineering"
"324947";"Overijssel (NL21)";"China (CN)";2;2,94;0,01;0,08;25,13;"EVs & Charging Infrastructure"
"403836";"Overijssel (NL21)";"China (CN)";25;17,12;0,02;0,06;42,46;"Battery"
"481728";"Overijssel (NL21)";"China (CN)";20;9,8;0,04;0,1;24,48;"Semiconductors/Chips"
"686925";"Overijssel (NL21)";"China (CN)";15;7,39;0,02;0,06;26,04;"Biomaterials"
"328036";"Overijssel (NL21)";"China (CN)";18;15,25;0,03;0,08;42,46;"Hydrogen Fuel Cells"
"302140";"Overijssel (NL21)";"China (CN)";31;21,68;0,11;0,13;26,05;"Heat Pumps"
"381927";"Overijssel (NL21)";"China (CN)";22;22,92;0,05;0,06;28,79;"Mobile Networks (5G/6G)"
"239630";"Overijssel (NL21)";"China (CN)";1;12,5;0,01;0,03;33,92;"Satellite Connectivity"
"452520";"Overijssel (NL21)";"China (CN)";5;13,89;0,03;0,05;21,74;"High-Performance Computing (HPC)"
"212767";"Overijssel (NL21)";"China (CN)";432;33,05;0,09;0,05;18,88;"Other"
"451417";"Overijssel (NL21)";"China (CN)";7;5;0,01;0,07;23,26;"Cybersecurity Technologies"
"294119";"Overijssel (NL21)";"China (CN)";9;8,91;0,08;0,16;17,08;"Software Engineering & System Development"
"828251";"Overijssel (NL21)";"China (CN)";82;23,56;0,03;0,05;36,18;"Computer Vision, Language Processing & Object Recognition"
"705941";"Overijssel (NL21)";"China (CN)";10;6,06;0,02;0,06;24,08;"Green Consumer Goods"
"632312";"Overijssel (NL21)";"China (CN)";9;6,82;0,02;0,08;23,53;"Recycling"
"563111";"Overijssel (NL21)";"China (CN)";37;8,41;0,03;0,12;32,76;"Robotics"
"1153611";"Overijssel (NL21)";"China (CN)";54;4,95;0,02;0,08;18,93;"Artificial Intelligence"
