"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"6991";"La Rioja (ES23)";"United States (US)";1;100;0,06;0;7,33;"Drones"
"1661532";"La Rioja (ES23)";"United States (US)";1;6,25;0,02;0,03;7,7;"Sustainable Agriculture"
"1893426";"La Rioja (ES23)";"United States (US)";4;50;0,07;0,01;4,71;"Internet of Things (IoT)"
"2264517";"La Rioja (ES23)";"United States (US)";2;33,33;0,03;0,01;6,49;"Solar Energy"
"1847323";"La Rioja (ES23)";"United States (US)";4;57,14;0,06;0,01;8,08;"Cloud Computing & Edge Computing"
"1640723";"La Rioja (ES23)";"United States (US)";2;25;0,04;0,01;4,71;"Blockchain Technologies"
"2388914";"La Rioja (ES23)";"United States (US)";1;3,85;0,01;0,02;6,77;"Green Building"
"44774";"La Rioja (ES23)";"United States (US)";1;7,69;0;0;11,32;"Quantum Technologies"
"50733";"La Rioja (ES23)";"United States (US)";4;14,29;0,01;0,01;10,35;"Environmental Engineering"
"1861316";"La Rioja (ES23)";"United States (US)";3;50;0,05;0,01;7,17;"EVs & Charging Infrastructure"
"2392116";"La Rioja (ES23)";"United States (US)";1;16,67;0,01;0;7,26;"Battery"
"1942212";"La Rioja (ES23)";"United States (US)";1;8,33;0,01;0,01;7,87;"Hydrogen Fuel Cells"
"2108310";"La Rioja (ES23)";"United States (US)";1;25;0,01;0;7,52;"Mobile Networks (5G/6G)"
"247808";"La Rioja (ES23)";"United States (US)";1;50;0,01;0;17,7;"High-Performance Computing (HPC)"
"117753";"La Rioja (ES23)";"United States (US)";28;15,05;0,01;0,01;19,15;"Other"
"261646";"La Rioja (ES23)";"United States (US)";3;12,5;0,01;0,01;11,89;"Cybersecurity Technologies"
"163006";"La Rioja (ES23)";"United States (US)";1;12,5;0,01;0,01;14,5;"Software Engineering & System Development"
"462382";"La Rioja (ES23)";"United States (US)";7;14,58;0,01;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"380733";"La Rioja (ES23)";"United States (US)";1;1,92;0,01;0,02;5,19;"Green Consumer Goods"
"356372";"La Rioja (ES23)";"United States (US)";3;10,71;0,03;0,02;5,22;"Recycling"
"314692";"La Rioja (ES23)";"United States (US)";1;6,67;0;0;10,24;"Robotics"
"639471";"La Rioja (ES23)";"United States (US)";9;3,88;0;0,02;13,34;"Artificial Intelligence"
