"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7009";"Bahrain (BH)";"United States (US)";3;50;0,17;0,03;7,33;"Drones"
"1647031";"Bahrain (BH)";"United States (US)";1;5;0,02;0,03;7,7;"Sustainable Agriculture"
"1894141";"Bahrain (BH)";"United States (US)";6;7,23;0,11;0,07;4,71;"Internet of Things (IoT)"
"510448";"Bahrain (BH)";"United States (US)";1;33,33;0,09;0,02;6,15;"Wind Energy"
"2232918";"Bahrain (BH)";"United States (US)";2;200;0,02;0;15,64;"Nuclear Energy"
"2245717";"Bahrain (BH)";"United States (US)";4;14,29;0,05;0,02;6,49;"Solar Energy"
"1847022";"Bahrain (BH)";"United States (US)";5;7,46;0,07;0,08;8,08;"Cloud Computing & Edge Computing"
"40048";"Bahrain (BH)";"United States (US)";7;25;0,08;0,02;5,55;"Waste Management"
"1219430";"Bahrain (BH)";"United States (US)";3;21,43;0,03;0,01;10,05;"Generative AI"
"1664225";"Bahrain (BH)";"United States (US)";20;18,52;0,41;0,1;4,71;"Blockchain Technologies"
"2034125";"Bahrain (BH)";"United States (US)";7;26,92;0,12;0,03;7,09;"Energy Efficiency"
"1893919";"Bahrain (BH)";"United States (US)";7;25,93;0,06;0,02;8,72;"Smart Grid"
"2379316";"Bahrain (BH)";"United States (US)";2;6,06;0,03;0,03;6,77;"Green Building"
"2028817";"Bahrain (BH)";"United States (US)";1;12,5;0,02;0,01;6,84;"Biofuels"
"44544";"Bahrain (BH)";"United States (US)";8;80;0,02;0;11,32;"Quantum Technologies"
"50562";"Bahrain (BH)";"United States (US)";8;15,69;0,02;0,02;10,35;"Environmental Engineering"
"1882014";"Bahrain (BH)";"United States (US)";6;28,57;0,1;0,03;7,17;"EVs & Charging Infrastructure"
"2376412";"Bahrain (BH)";"United States (US)";3;30;0,02;0;7,26;"Battery"
"2585610";"Bahrain (BH)";"United States (US)";3;75;0,01;0;11,62;"Semiconductors/Chips"
"373966";"Bahrain (BH)";"United States (US)";8;21,62;0,03;0,01;6,9;"Biomaterials"
"1940410";"Bahrain (BH)";"United States (US)";2;16,67;0,02;0,01;7,87;"Hydrogen Fuel Cells"
"1601512";"Bahrain (BH)";"United States (US)";1;20;0,01;0;7,13;"Heat Pumps"
"210909";"Bahrain (BH)";"United States (US)";4;8,7;0,03;0,03;7,52;"Mobile Networks (5G/6G)"
"1197914";"Bahrain (BH)";"United States (US)";1;50;0,02;0,01;12,69;"Satellite Connectivity"
"246448";"Bahrain (BH)";"United States (US)";2;10,53;0,02;0,03;17,7;"High-Performance Computing (HPC)"
"117924";"Bahrain (BH)";"United States (US)";44;15,33;0,01;0,01;19,15;"Other"
"262056";"Bahrain (BH)";"United States (US)";24;12;0,1;0,1;11,89;"Cybersecurity Technologies"
"1646110";"Bahrain (BH)";"United States (US)";2;6,9;0,02;0,04;14,5;"Software Engineering & System Development"
"465218";"Bahrain (BH)";"United States (US)";17;22,67;0,02;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"382943";"Bahrain (BH)";"United States (US)";9;11,69;0,06;0,03;5,19;"Green Consumer Goods"
"354514";"Bahrain (BH)";"United States (US)";2;6,45;0,02;0,02;5,22;"Recycling"
"314352";"Bahrain (BH)";"United States (US)";3;9,38;0,01;0,01;10,24;"Robotics"
"637171";"Bahrain (BH)";"United States (US)";43;5,91;0,02;0,05;13,34;"Artificial Intelligence"
