"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1170";"Vzhodna Slovenija (SI02)";"China (CN)";2;200;0,02;0;40,87;"Drones"
"519756";"Vzhodna Slovenija (SI02)";"China (CN)";4;2,74;0,02;0,2;26,86;"Pollution Control"
"3105107";"Vzhodna Slovenija (SI02)";"China (CN)";2;3,03;0,01;0,1;21,49;"Biomass Energy"
"3414107";"Vzhodna Slovenija (SI02)";"China (CN)";11;23,4;0,04;0,04;21,82;"Internet of Things (IoT)"
"1048157";"Vzhodna Slovenija (SI02)";"China (CN)";3;11,54;0,04;0,14;39,44;"Hydroelectric Power"
"415668";"Vzhodna Slovenija (SI02)";"China (CN)";5;5,68;0,02;0,1;36,46;"Water Management"
"407867";"Vzhodna Slovenija (SI02)";"China (CN)";7;4,73;0,05;0,21;21,43;"Nuclear Energy"
"418856";"Vzhodna Slovenija (SI02)";"China (CN)";4;6,56;0,02;0,05;23,25;"Solar Energy"
"356379";"Vzhodna Slovenija (SI02)";"China (CN)";9;23,08;0,05;0,04;21,85;"Cloud Computing & Edge Computing"
"760733";"Vzhodna Slovenija (SI02)";"China (CN)";4;2,19;0,01;0,12;20,73;"Waste Management"
"2365107";"Vzhodna Slovenija (SI02)";"China (CN)";4;10,26;0,01;0,04;43,6;"Generative AI"
"297980";"Vzhodna Slovenija (SI02)";"China (CN)";5;5,62;0,04;0,09;12,8;"Blockchain Technologies"
"364199";"Vzhodna Slovenija (SI02)";"China (CN)";4;5,88;0,02;0,08;32,36;"Energy Efficiency"
"443539";"Vzhodna Slovenija (SI02)";"China (CN)";4;1,89;0,02;0,2;18,28;"Green Building"
"391348";"Vzhodna Slovenija (SI02)";"China (CN)";2;2,78;0,01;0,09;21,04;"Biofuels"
"832925";"Vzhodna Slovenija (SI02)";"China (CN)";210;43,39;0,33;0,15;19,34;"Quantum Technologies"
"239990";"Vzhodna Slovenija (SI02)";"China (CN)";1;4,35;0,01;0,09;24,78;"Geothermal Energy"
"955923";"Vzhodna Slovenija (SI02)";"China (CN)";12;3,17;0,01;0,11;27,65;"Environmental Engineering"
"323947";"Vzhodna Slovenija (SI02)";"China (CN)";1;2,56;0;0,05;25,13;"EVs & Charging Infrastructure"
"425029";"Vzhodna Slovenija (SI02)";"China (CN)";16;7,05;0,01;0,09;42,46;"Battery"
"480328";"Vzhodna Slovenija (SI02)";"China (CN)";16;13,33;0,03;0,06;24,48;"Semiconductors/Chips"
"699025";"Vzhodna Slovenija (SI02)";"China (CN)";17;3,12;0,02;0,16;26,04;"Biomaterials"
"342636";"Vzhodna Slovenija (SI02)";"China (CN)";14;6,86;0,02;0,14;42,46;"Hydrogen Fuel Cells"
"283537";"Vzhodna Slovenija (SI02)";"China (CN)";6;5,36;0,02;0,1;26,05;"Heat Pumps"
"385027";"Vzhodna Slovenija (SI02)";"China (CN)";11;25,58;0,02;0,03;28,79;"Mobile Networks (5G/6G)"
"460020";"Vzhodna Slovenija (SI02)";"China (CN)";5;11,36;0,03;0,06;21,74;"High-Performance Computing (HPC)"
"2112112";"Vzhodna Slovenija (SI02)";"China (CN)";161;6,14;0,04;0,11;18,88;"Other"
"477617";"Vzhodna Slovenija (SI02)";"China (CN)";7;6,36;0,01;0,05;23,26;"Cybersecurity Technologies"
"838181";"Vzhodna Slovenija (SI02)";"China (CN)";31;6,3;0,01;0,07;36,18;"Computer Vision, Language Processing & Object Recognition"
"684913";"Vzhodna Slovenija (SI02)";"China (CN)";9;2,12;0,01;0,16;24,08;"Green Consumer Goods"
"650912";"Vzhodna Slovenija (SI02)";"China (CN)";4;1,48;0,01;0,16;23,53;"Recycling"
"566111";"Vzhodna Slovenija (SI02)";"China (CN)";13;3,94;0,01;0,09;32,76;"Robotics"
"1171811";"Vzhodna Slovenija (SI02)";"China (CN)";87;5,76;0,03;0,11;18,93;"Artificial Intelligence"
