"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"6973";"Wielkopolskie (PL41)";"United States (US)";1;7,14;0,06;0,06;7,33;"Drones"
"26800";"Wielkopolskie (PL41)";"United States (US)";2;2,41;0,04;0,11;6,42;"Pollution Control"
"1512333";"Wielkopolskie (PL41)";"United States (US)";1;6,67;0,02;0,03;11,65;"Carbon Capture & Storage"
"1665731";"Wielkopolskie (PL41)";"United States (US)";6;6,45;0,13;0,15;7,7;"Sustainable Agriculture"
"1722143";"Wielkopolskie (PL41)";"United States (US)";6;3,59;0,14;0,26;6,73;"Biomass Energy"
"1895141";"Wielkopolskie (PL41)";"United States (US)";6;16,67;0,11;0,03;4,71;"Internet of Things (IoT)"
"2075622";"Wielkopolskie (PL41)";"United States (US)";1;1,41;0,02;0,08;6,37;"Water Management"
"2239518";"Wielkopolskie (PL41)";"United States (US)";1;10;0,01;0,01;15,64;"Nuclear Energy"
"2250717";"Wielkopolskie (PL41)";"United States (US)";4;10,26;0,05;0,03;6,49;"Solar Energy"
"1857422";"Wielkopolskie (PL41)";"United States (US)";6;20;0,09;0,03;8,08;"Cloud Computing & Edge Computing"
"39898";"Wielkopolskie (PL41)";"United States (US)";10;4,08;0,12;0,16;5,55;"Waste Management"
"1644023";"Wielkopolskie (PL41)";"United States (US)";5;11,36;0,1;0,04;4,71;"Blockchain Technologies"
"2028222";"Wielkopolskie (PL41)";"United States (US)";1;3,23;0,02;0,04;7,09;"Energy Efficiency"
"2379014";"Wielkopolskie (PL41)";"United States (US)";11;8,03;0,16;0,13;6,77;"Green Building"
"2025617";"Wielkopolskie (PL41)";"United States (US)";12;8,89;0,21;0,16;6,84;"Biofuels"
"44792";"Wielkopolskie (PL41)";"United States (US)";94;46,31;0,25;0,06;11,32;"Quantum Technologies"
"50615";"Wielkopolskie (PL41)";"United States (US)";27;10,93;0,08;0,07;10,35;"Environmental Engineering"
"1888414";"Wielkopolskie (PL41)";"United States (US)";2;3,33;0,03;0,07;7,17;"EVs & Charging Infrastructure"
"2373511";"Wielkopolskie (PL41)";"United States (US)";8;4;0,04;0,08;7,26;"Battery"
"2578115";"Wielkopolskie (PL41)";"United States (US)";10;14,71;0,04;0,03;11,62;"Semiconductors/Chips"
"3735112";"Wielkopolskie (PL41)";"United States (US)";36;4,96;0,16;0,22;6,9;"Biomaterials"
"1946810";"Wielkopolskie (PL41)";"United States (US)";8;13,11;0,07;0,04;7,87;"Hydrogen Fuel Cells"
"1591711";"Wielkopolskie (PL41)";"United States (US)";2;5,26;0,03;0,03;7,13;"Heat Pumps"
"212459";"Wielkopolskie (PL41)";"United States (US)";4;4,21;0,03;0,06;7,52;"Mobile Networks (5G/6G)"
"1220614";"Wielkopolskie (PL41)";"United States (US)";1;12,5;0,02;0,03;12,69;"Satellite Connectivity"
"2474310";"Wielkopolskie (PL41)";"United States (US)";5;12,82;0,04;0,05;17,7;"High-Performance Computing (HPC)"
"117729";"Wielkopolskie (PL41)";"United States (US)";305;12,78;0,07;0,1;19,15;"Other"
"263636";"Wielkopolskie (PL41)";"United States (US)";14;15,22;0,06;0,04;11,89;"Cybersecurity Technologies"
"164536";"Wielkopolskie (PL41)";"United States (US)";1;4,76;0,01;0,03;14,5;"Software Engineering & System Development"
"463722";"Wielkopolskie (PL41)";"United States (US)";20;7,69;0,03;0,04;10,79;"Computer Vision, Language Processing & Object Recognition"
"383853";"Wielkopolskie (PL41)";"United States (US)";29;4,73;0,21;0,23;5,19;"Green Consumer Goods"
"355562";"Wielkopolskie (PL41)";"United States (US)";11;4,03;0,12;0,16;5,22;"Recycling"
"316392";"Wielkopolskie (PL41)";"United States (US)";14;4,49;0,04;0,09;10,24;"Robotics"
"640361";"Wielkopolskie (PL41)";"United States (US)";79;9,2;0,04;0,06;13,34;"Artificial Intelligence"
