"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1507732";"Střední Morava (CZ07)";"United States (US)";1;16,67;0,02;0,01;11,65;"Carbon Capture & Storage"
"1894926";"Střední Morava (CZ07)";"United States (US)";1;25;0,02;0;4,71;"Internet of Things (IoT)"
"2088022";"Střední Morava (CZ07)";"United States (US)";3;15,79;0,05;0,02;6,37;"Water Management"
"2247018";"Střední Morava (CZ07)";"United States (US)";2;20;0,02;0,01;15,64;"Nuclear Energy"
"2241126";"Střední Morava (CZ07)";"United States (US)";3;16,67;0,04;0,02;6,49;"Solar Energy"
"1835224";"Střední Morava (CZ07)";"United States (US)";1;50;0,01;0;8,08;"Cloud Computing & Edge Computing"
"39845";"Střední Morava (CZ07)";"United States (US)";4;18,18;0,05;0,01;5,55;"Waste Management"
"2024020";"Střední Morava (CZ07)";"United States (US)";1;33,33;0,02;0;7,09;"Energy Efficiency"
"1899221";"Střední Morava (CZ07)";"United States (US)";4;200;0,03;0;8,72;"Smart Grid"
"2388814";"Střední Morava (CZ07)";"United States (US)";1;4,76;0,01;0,02;6,77;"Green Building"
"2034417";"Střední Morava (CZ07)";"United States (US)";2;14,29;0,04;0,02;6,84;"Biofuels"
"44734";"Střední Morava (CZ07)";"United States (US)";134;37,96;0,36;0,11;11,32;"Quantum Technologies"
"50511";"Střední Morava (CZ07)";"United States (US)";4;8,51;0,01;0,01;10,35;"Environmental Engineering"
"2384511";"Střední Morava (CZ07)";"United States (US)";2;2,9;0,01;0,03;7,26;"Battery"
"2602510";"Střední Morava (CZ07)";"United States (US)";1;4,17;0;0,01;11,62;"Semiconductors/Chips"
"374206";"Střední Morava (CZ07)";"United States (US)";16;6,18;0,07;0,08;6,9;"Biomaterials"
"1953115";"Střední Morava (CZ07)";"United States (US)";6;12,77;0,05;0,03;7,87;"Hydrogen Fuel Cells"
"1607711";"Střední Morava (CZ07)";"United States (US)";1;7,14;0,01;0,01;7,13;"Heat Pumps"
"2467210";"Střední Morava (CZ07)";"United States (US)";3;37,5;0,02;0,01;17,7;"High-Performance Computing (HPC)"
"118025";"Střední Morava (CZ07)";"United States (US)";92;19,13;0,02;0,02;19,15;"Other"
"261746";"Střední Morava (CZ07)";"United States (US)";1;2,94;0;0,02;11,89;"Cybersecurity Technologies"
"164796";"Střední Morava (CZ07)";"United States (US)";1;3,23;0,01;0,05;14,5;"Software Engineering & System Development"
"464572";"Střední Morava (CZ07)";"United States (US)";10;13,51;0,01;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"381993";"Střední Morava (CZ07)";"United States (US)";4;2,26;0,03;0,07;5,19;"Green Consumer Goods"
"353613";"Střední Morava (CZ07)";"United States (US)";2;2,13;0,02;0,06;5,22;"Recycling"
"315982";"Střední Morava (CZ07)";"United States (US)";2;3,33;0,01;0,02;10,24;"Robotics"
"639917";"Střední Morava (CZ07)";"United States (US)";40;7,56;0,02;0,04;13,34;"Artificial Intelligence"
