"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL11","B22F",2,0.91,11.33,46.35,"north"
"NL11","B23B",1,0.9,8.48,66.48,"north"
"NL12","B23H",1,12.23,31.02,62.69,"north"
"NL12","B24D",1,4.49,8.37,61.18,"north"
"NL12","B25B",1,1.36,16.69,64.05,"north"
"NL12","B25J",3,1.94,39.46,42.16,"north"
"NL13","B25J",1,1.21,22.21,42.16,"north"
"NL11","B26B",4,7.63,18.64,35.91,"north"
"NL12","B26B",4,10.09,24.15,35.91,"north"
"NL13","B26B",4,18.98,21.4,35.91,"north"
"NL11","B26D",1,1.13,21.56,53.92,"north"
"NL12","B26D",1,1.49,32.92,53.92,"north"
"NL13","B26D",2,5.61,21.65,53.92,"north"
"NL12","B27F",1,21.19,27.56,78.52,"north"
"NL12","B27M",1,6.71,22.39,63.25,"north"
"NL12","B28B",2,3.08,26.01,44.81,"north"
"NL13","B28B",1,2.9,31.1,44.81,"north"
"NL11","B29B",1,0.69,31.29,52.13,"north"
"NL12","B29B",2,1.83,30.66,52.13,"north"
"NL13","B29B",1,1.73,45.68,52.13,"north"
"NL11","B29C",1,0.1,23.78,53.33,"north"
"NL12","B29C",5,0.64,28.26,53.33,"north"
"NL13","B29C",5,1.2,37.53,53.33,"north"
"NL11","B29D",4,2.2,24.26,45.22,"north"
"NL13","B29D",2,2.73,28.66,45.22,"north"
"NL11","B29K",1,0.24,27.21,52.61,"north"
"NL12","B29K",1,0.32,30.51,52.61,"north"
"NL13","B29L",2,1.2,39.52,54.58,"north"
"NL11","B30B",1,1.33,22.64,59.08,"north"
"NL13","B30B",2,6.64,31.05,59.08,"north"
"NL11","B31B",1,2.05,40.13,64.61,"north"
"NL12","B31B",8,21.7,66.61,64.61,"north"
"NL11","B31D",1,7.9,36.66,58.5,"north"
"NL12","B31D",1,10.46,61.46,58.5,"north"
"NL12","B31F",4,23.29,59.27,65.65,"north"
"NL11","B32B",5,0.79,27.78,42.09,"north"
"NL12","B32B",8,1.68,32.06,42.09,"north"
"NL13","B32B",2,0.79,36.23,42.09,"north"
"NL12","B33Y",1,0.39,21.56,44.68,"north"
"NL12","B41J",1,1.05,24.55,48,"north"
"NL13","B44C",1,5.1,22.52,53.4,"north"
"NL13","B44D",1,47.46,38.46,48.23,"north"
"NL11","B60C",1,0.53,34.81,49.84,"north"
"NL11","B60D",1,2.96,11,64.11,"north"
"NL12","B60D",1,3.92,15.65,64.11,"north"
"NL13","B60D",2,14.73,9.78,64.11,"north"
"NL11","B60P",1,1.23,21.48,50.57,"north"
"NL12","B60P",2,3.26,31.41,50.57,"north"
"NL13","B60P",2,6.13,23.22,50.57,"north"
"NL11","B62B",3,6.41,21.3,43,"north"
"NL12","B62B",1,2.83,26.62,43,"north"
"NL11","B62D",1,0.3,15.08,53.72,"north"
"NL13","B62D",1,0.75,16.34,53.72,"north"
"NL12","B62K",2,4.31,24.4,42.45,"north"
"NL12","B62M",1,2.56,27.54,49.09,"north"
"NL11","B63B",1,0.72,21.67,25.04,"north"
"NL12","B63B",6,5.75,38.4,25.04,"north"
"NL11","B63C",1,4.4,10.25,34.28,"north"
"NL11","B65B",4,1.4,43.12,49.8,"north"
"NL12","B65B",16,7.43,51.36,49.8,"north"
"NL13","B65B",2,1.75,43.2,49.8,"north"
"NL12","B65C",1,4.63,39.21,67.93,"north"
"NL11","B65D",19,2.99,31.63,34.45,"north"
"NL12","B65D",26,5.41,46.37,34.45,"north"
"NL13","B65D",13,5.09,44.88,34.45,"north"
"NL13","B65F",2,17.28,45.7,45.77,"north"
"NL11","B65G",6,1.81,24.92,48.13,"north"
"NL12","B65G",7,2.8,38.94,48.13,"north"
"NL13","B65G",2,1.5,30.14,48.13,"north"
"NL12","B65H",2,1.49,32.04,65.16,"north"
"NL12","B66C",3,3.81,53.23,49.95,"north"
"NL13","B66C",2,4.78,18.37,49.95,"north"
"NL12","B66D",1,4.5,46.64,46.26,"north"
"NL12","B66F",7,11.02,41.2,56.04,"north"
"NL11","B67B",1,5.89,26.2,49.17,"north"
"NL13","B67D",1,4.05,42.11,33.42,"north"
"NL11","B82Y",4,3.45,33.18,23.98,"north"
"NL12","C01B",5,2.55,24.84,25.81,"north"
"NL11","C01F",1,1.94,23.75,31.1,"north"
"NL11","C01G",1,1.77,27.33,35.18,"north"
"NL12","C01G",1,2.35,25.65,35.18,"north"
"NL11","C01P",1,0.65,39.31,32.76,"north"
"NL11","C02F",2,0.91,34.54,30.46,"north"
"NL12","C02F",18,10.87,44.34,30.46,"north"
"NL13","C02F",3,3.41,36.99,30.46,"north"
"NL13","C03B",1,2.92,41.53,47.27,"north"
"NL11","C03C",1,0.66,24.86,42.45,"north"
"NL13","C03C",2,3.31,41.62,42.45,"north"
"NL11","C04B",2,0.72,29.2,38.24,"north"
"NL11","C05C",1,4.45,43.23,46.85,"north"
"NL13","C05F",1,8.82,28.4,36.71,"north"
"NL11","C05G",1,3.14,38.87,40.5,"north"
"NL11","C07B",1,0.81,79.16,26.36,"north"
"NL11","C07C",9,1.68,44.13,25.72,"north"
"NL12","C07C",1,0.25,24.04,25.72,"north"
"NL11","C07D",17,2.21,58.71,16.24,"north"
"NL13","C07D",2,0.65,11.52,16.24,"north"
"NL11","C07F",2,1,52.51,25.12,"north"
"NL11","C07H",3,3.49,74.32,25.32,"north"
"NL11","C07J",1,6.83,66.29,33.82,"north"
"NL11","C07K",12,1.57,86.43,13.26,"north"
"NL12","C07K",3,0.52,26.06,13.26,"north"
"NL13","C07K",5,1.62,21.73,13.26,"north"
"NL11","C08B",5,6.82,57.32,30.48,"north"
"NL11","C08C",1,4.4,28.28,50.08,"north"
"NL11","C08F",1,0.26,53.15,40.07,"north"
"NL12","C08F",4,1.39,35.5,40.07,"north"
"NL13","C08F",4,2.62,48.95,40.07,"north"
"NL11","C08G",12,2.24,51.23,35.74,"north"
"NL12","C08G",9,2.23,37.75,35.74,"north"
"NL13","C08G",7,3.26,54.85,35.74,"north"
"NL11","C08J",5,1.19,41.42,36.82,"north"
"NL12","C08J",3,0.94,45.08,36.82,"north"
"NL13","C08J",5,2.95,49.96,36.82,"north"
"NL11","C08K",5,0.89,51.19,42.98,"north"
"NL12","C08K",5,1.18,33.86,42.98,"north"
"NL13","C08K",7,3.1,48.41,42.98,"north"
"NL11","C08L",15,2.01,43.5,40.99,"north"
"NL12","C08L",4,0.71,44.63,40.99,"north"
"NL13","C08L",6,2,48.32,40.99,"north"
"NL11","C09B",1,1.75,50.3,34.03,"north"
"NL11","C09D",12,2.78,37.07,38.64,"north"
"NL12","C09D",14,4.29,34.65,38.64,"north"
"NL13","C09D",5,2.88,41.5,38.64,"north"
"NL11","C09J",5,2.2,40.3,38.67,"north"
"NL12","C09J",3,1.75,45.74,38.67,"north"
"NL13","C09J",2,2.19,49.36,38.67,"north"
"NL11","C09K",2,0.72,40.52,34.06,"north"
"NL12","C09K",2,0.95,30.37,34.06,"north"
"NL11","C10B",1,4.17,30.81,41.01,"north"
"NL11","C10G",2,1.96,31.04,20.28,"north"
"NL13","C10G",1,2.43,16.36,20.28,"north"
"NL12","C10L",2,2.97,28.9,30.34,"north"
"NL11","C10M",5,6.82,62.64,31.56,"north"
"NL12","C10M",1,1.8,16.03,31.56,"north"
"NL13","C10M",2,6.79,62.64,31.56,"north"
"NL11","C10N",5,7.69,63.96,34.09,"north"
"NL13","C10N",2,7.66,63.96,34.09,"north"
"NL11","C11D",1,0.36,47.13,29.17,"north"
"NL13","C11D",2,1.77,26.26,29.17,"north"
"NL11","C12C",1,5.41,78.25,42.11,"north"
"NL11","C12G",1,6.64,77.74,32.68,"north"
"NL11","C12H",1,8.52,74.18,39.66,"north"
"NL11","C12J",1,66.74,71.24,55.67,"north"
"NL11","C12M",3,2.36,43.13,29.99,"north"
"NL12","C12M",10,10.39,41.23,29.99,"north"
"NL13","C12M",4,7.82,33.19,29.99,"north"
"NL11","C12N",22,2.61,78.58,13.21,"north"
"NL12","C12N",5,0.79,31.22,13.21,"north"
"NL13","C12N",2,0.59,43.5,13.21,"north"
"NL11","C12P",14,5.98,74.72,21.7,"north"
"NL12","C12P",9,5.09,24.46,21.7,"north"
"NL13","C12P",1,1.06,30.91,21.7,"north"
"NL11","C12Q",10,2.66,60.48,16.6,"north"
"NL12","C12Q",7,2.46,26.73,16.6,"north"
"NL11","C12R",3,5.46,81.74,27.97,"north"
"NL13","C12R",1,4.53,47.46,27.97,"north"
"NL11","C12Y",8,3.03,79.35,16.48,"north"
"NL12","C22B",1,2.47,18.75,38.07,"north"
"NL12","C22C",1,0.7,14,53.5,"north"
"NL11","C23C",1,0.35,21,41.12,"north"
"NL12","C23C",1,0.47,27.09,41.12,"north"
"NL13","C23C",1,0.88,23.82,41.12,"north"
"NL11","C23G",1,8.58,16.75,59.87,"north"
"NL11","C25B",1,1.34,29.75,35.85,"north"
"NL12","C25B",5,8.87,46.58,35.85,"north"
"NL12","C25D",1,1.87,22.59,47.43,"north"
"NL12","C25F",2,33.46,36.89,53.26,"north"
"NL12","D01F",1,2.12,29.29,42.76,"north"
"NL13","D01G",2,26.34,15.49,73.73,"north"
"NL12","D04H",4,6.37,36.47,47.72,"north"
"NL11","D06B",1,7.6,18.85,55.92,"north"
"NL11","D06M",1,1.6,28.59,47.23,"north"
"NL11","D06P",1,3.46,30.82,55.8,"north"
"NL12","D07B",6,30.96,37.19,51.77,"north"
"NL12","D10B",1,1.46,21.68,45.99,"north"
"NL12","D21B",2,19.75,42.38,50.51,"north"
"NL11","D21C",1,2.18,32.84,34.85,"north"
"NL12","D21C",1,2.88,39.85,34.85,"north"
"NL12","D21F",2,7.52,40.63,65.92,"north"
"NL11","D21H",3,2.6,33.92,43.85,"north"
"NL12","D21H",5,5.73,46.9,43.85,"north"
"NL12","D21J",5,80.28,61.96,40.45,"north"
"NL13","D21J",1,30.2,23.92,40.45,"north"
"NL11","E01C",2,2.42,13.38,45.07,"north"
"NL12","E01D",1,8.88,60.29,50.57,"north"
"NL12","E02B",1,2.93,59.88,30.89,"north"
"NL13","E02B",2,11.01,39.5,30.89,"north"
"NL12","E02D",4,7.18,49.45,46.29,"north"
"NL13","E02D",2,6.76,42.47,46.29,"north"
"NL12","E03B",1,4.09,31.68,43.51,"north"
"NL13","E03B",1,7.69,34.98,43.51,"north"
"NL11","E03C",1,1.49,17.61,48.94,"north"
"NL13","E03F",4,24.31,41.27,49.6,"north"
"NL11","E04B",3,1.38,17.51,39.27,"north"
"NL12","E04B",2,1.21,59.51,39.27,"north"
"NL13","E04B",2,2.28,38.67,39.27,"north"
"NL11","E04C",1,0.97,32.91,44.6,"north"
"NL12","E04C",3,3.86,58.68,44.6,"north"
"NL12","E04D",1,2.22,52.66,40.64,"north"
"NL13","E04D",1,4.18,42.02,40.64,"north"
"NL11","E04F",1,0.61,25.86,46.38,"north"
"NL12","E04F",3,2.44,44.92,46.38,"north"
"NL13","E04F",1,1.53,40.71,46.38,"north"
"NL11","E04G",4,5.54,16.29,50.59,"north"
"NL12","E04G",1,1.83,48.99,50.59,"north"
"NL11","E04H",1,0.91,29.7,35.73,"north"
"NL12","E04H",2,2.42,46.87,35.73,"north"
"NL13","E04H",1,2.27,29.19,35.73,"north"
"NL12","E05B",1,0.69,36.7,52.6,"north"
"NL12","E05C",1,2.3,7.72,59.4,"north"
"NL11","E05D",1,0.93,5.37,60.15,"north"
"NL11","E05F",1,0.77,3.98,63.31,"north"
"NL11","E05Y",1,0.54,3.67,61,"north"
"NL11","E06B",2,0.94,15.55,44.01,"north"
"NL13","E06B",1,1.17,27.44,44.01,"north"
"NL13","E06C",1,20.48,23.89,49.62,"north"
"NL11","E21B",1,0.46,16.06,25.59,"north"
"NL12","E21B",7,4.25,34.23,25.59,"north"
"NL13","E21B",6,6.85,32.7,25.59,"north"
"NL11","F01L",1,1.67,2.33,58.5,"north"
"NL11","F01N",1,0.52,19.59,50.74,"north"
"NL11","F02M",1,0.45,12.27,47.31,"north"
"NL13","F02M",1,1.13,20.12,47.31,"north"
"NL11","F03B",1,2.78,43.65,34.06,"north"
"NL12","F03B",2,7.36,55.66,34.06,"north"
"NL11","F03D",3,1.12,45.17,27.71,"north"
"NL12","F03D",1,0.5,60.98,27.71,"north"
"NL11","F04B",1,0.63,10.22,48.24,"north"
"NL12","F04B",1,0.83,30.2,48.24,"north"
"NL13","F04B",3,4.71,35.82,48.24,"north"
"NL12","F04C",1,1.79,13.74,50.9,"north"
"NL13","F04C",2,6.73,24.73,50.9,"north"
"NL11","F04D",1,0.44,7.95,53.18,"north"
"NL12","F04D",1,0.58,17.8,53.18,"north"
"NL13","F04D",1,1.09,21.12,53.18,"north"
"NL12","F04F",1,10.67,30.81,51.3,"north"
"NL11","F05B",3,1.2,48.39,23.32,"north"
"NL12","F05B",2,1.06,41.41,23.32,"north"
"NL11","F05D",1,0.26,8.22,46.99,"north"
"NL12","F05D",1,0.34,8.16,46.99,"north"
"NL13","F05D",1,0.65,22.45,46.99,"north"
"NL12","F15B",1,1.03,20.96,55.21,"north"
"NL13","F15B",1,1.94,24.09,55.21,"north"
"NL12","F15D",1,13.03,30.16,53.5,"north"
"NL11","F16B",2,0.64,22.1,52.66,"north"
"NL13","F16B",1,0.8,24.54,52.66,"north"
"NL13","F16D",1,0.88,8.32,55.41,"north"
"NL11","F16G",1,2.26,18.02,51.95,"north"
"NL12","F16G",1,2.99,32.14,51.95,"north"
"NL11","F16K",2,0.7,19.21,45.56,"north"
"NL13","F16K",4,3.5,32.12,45.56,"north"
"NL11","F16L",5,1.48,17.41,49.4,"north"
"NL12","F16L",7,2.75,29.9,49.4,"north"
"NL13","F16L",3,2.21,33.28,49.4,"north"
"NL11","F16M",1,1.67,16.22,51.09,"north"
"NL12","F17C",1,1.46,29.69,43.38,"north"
"NL11","F21K",1,1.92,12.74,52.65,"north"
"NL12","F21S",1,0.59,37.43,54.29,"north"
"NL11","F21V",1,0.41,19.57,51.38,"north"
"NL12","F21V",2,1.09,24.46,51.38,"north"
"NL11","F21Y",1,0.53,21.62,48.26,"north"
"NL12","F21Y",2,1.4,24.93,48.26,"north"
"NL11","F23C",3,7.73,45.59,44.11,"north"
"NL13","F23C",1,6.42,42.69,44.11,"north"
"NL11","F23D",7,12.61,47.26,44.89,"north"
"NL12","F23D",2,4.77,5.91,44.89,"north"
"NL13","F23D",13,58.27,55.59,44.89,"north"
"NL11","F23G",3,12.43,39.48,44.96,"north"
"NL11","F23J",2,7.11,41.47,51.51,"north"
"NL11","F23L",1,4.98,52.81,50.59,"north"
"NL13","F23L",1,12.41,37.41,50.59,"north"
"NL11","F23N",1,2.94,36.92,57.35,"north"
"NL13","F23N",7,51.17,47.69,57.35,"north"
"NL13","F23R",1,4.52,38.12,49.73,"north"
"NL13","F24C",1,1.87,33.89,61.72,"north"
"NL12","F24F",1,0.92,37.06,45.12,"north"
"NL13","F24F",1,1.73,27.18,45.12,"north"
"NL11","F24H",3,4.45,31.47,55.02,"north"
"NL13","F24H",4,14.78,29.31,55.02,"north"
"NL11","F24S",1,1.87,48.98,40.2,"north"
"NL12","F24S",1,2.48,59.18,40.2,"north"
"NL11","F24T",1,12.39,48.11,57.57,"north"
"NL12","F25B",3,3.32,19.49,44.12,"north"
"NL12","F26B",1,2.27,31.47,49.88,"north"
"NL11","F27D",1,1.48,16.7,56.78,"north"
"NL11","F28D",6,3.03,40.58,41.97,"north"
"NL13","F28D",2,2.51,37.13,41.97,"north"
"NL11","F28F",4,2.19,38.43,47.09,"north"
"NL13","F28F",2,2.73,38.17,47.09,"north"
"NL12","F41J",1,20.12,9.06,51.26,"north"
"NL13","G01B",3,3.03,17.2,46.64,"north"
"NL12","G01D",1,0.67,18.57,43.33,"north"
"NL11","G01F",1,0.5,24.5,46.51,"north"
"NL12","G01F",1,0.66,29.23,46.51,"north"
"NL11","G01G",1,1.83,24.54,44.78,"north"
"NL13","G01G",1,4.56,34.29,44.78,"north"
"NL13","G01L",1,1.53,18.13,50.14,"north"
"NL11","G01M",1,0.51,16.11,43.55,"north"
"NL12","G01M",4,2.69,19.74,43.55,"north"
"NL11","G01N",20,1.4,33.92,18.03,"north"
"NL12","G01N",13,1.21,26.31,18.03,"north"
"NL13","G01N",6,1.05,22.97,18.03,"north"
"NL11","G01P",1,1.15,8.13,43.17,"north"
"NL11","G01R",3,0.7,15.16,36.1,"north"
"NL13","G01S",1,0.54,10.07,31.84,"north"
"NL11","G01V",1,0.85,13.32,29.45,"north"
"NL12","G01V",2,2.26,28.07,29.45,"north"
"NL13","G01V",1,2.13,21.22,29.45,"north"
"NL11","G02B",7,1.16,16.98,24.72,"north"
"NL12","G02B",2,0.44,19.13,24.72,"north"
"NL13","G02B",2,0.82,15.41,24.72,"north"
"NL11","G02C",16,20.36,41.85,42.99,"north"
"NL11","G04B",2,1.56,3.97,32.12,"north"
"NL12","G05B",7,1.88,24.85,48.35,"north"
"NL12","G05D",1,0.5,22.45,44.07,"north"
"NL13","G05D",1,0.93,18.29,44.07,"north"
"NL11","G06F",4,0.27,8.79,11.41,"north"
"NL12","G06F",5,0.44,18.73,11.41,"north"
"NL12","G06N",1,0.64,21.42,18.46,"north"
"NL11","G06Q",1,0.19,11.17,6.86,"north"
"NL12","G06Q",3,0.75,24.38,6.86,"north"
"NL11","G06T",1,0.17,19.33,16.74,"north"
"NL12","G06T",10,2.19,19.4,16.74,"north"
"NL11","G06V",1,0.29,11.6,20.61,"north"
"NL12","G06V",4,1.51,19.36,20.61,"north"
"NL12","G07C",1,0.78,15.96,36.95,"north"
"NL12","G07F",1,1.62,19.79,35.19,"north"
"NL12","G08B",1,0.83,21.24,32.39,"north"
"NL12","G08C",1,2.15,22.43,51.01,"north"
"NL12","G09B",1,2.01,18.28,32.51,"north"
"NL11","G16H",4,1.17,31.84,5.98,"north"
"NL12","G16H",1,0.39,21.39,5.98,"north"
"NL11","G16Z",1,7.03,43.15,31.65,"north"
"NL12","G21C",1,5.72,46.85,43.08,"north"
"NL12","G21D",1,24.45,39.7,48.55,"north"
"NL11","G21F",1,4.17,14.23,47.74,"north"
"NL11","H01B",2,1.17,23.12,46.58,"north"
"NL11","H01C",1,3.85,12.26,46.5,"north"
"NL11","H01F",1,0.51,12.76,42.73,"north"
"NL12","H01F",1,0.68,12.56,42.73,"north"
"NL11","H01G",2,3.32,29.12,36.57,"north"
"NL11","H01H",1,0.48,11.23,51.61,"north"
"NL11","H01J",1,0.66,19.76,35.18,"north"
"NL12","H01J",2,1.75,16.48,35.18,"north"
"NL13","H01J",2,3.29,17.7,35.18,"north"
"NL11","H01L",4,0.72,23.7,35.92,"north"
"NL13","H01L",3,1.35,11.57,35.92,"north"
"NL11","H01M",2,0.54,37.26,34.52,"north"
"NL12","H01M",6,2.16,36.52,34.52,"north"
"NL11","H01R",1,0.29,14.45,48.31,"north"
"NL12","H01R",1,0.39,15.58,48.31,"north"
"NL11","H02G",1,0.52,30.51,49.23,"north"
"NL12","H02G",1,0.69,35.89,49.23,"north"
"NL11","H02H",1,0.82,12.34,49.06,"north"
"NL12","H02K",1,0.33,15.91,49.39,"north"
"NL11","H02S",1,1.56,37.48,37.25,"north"
"NL12","H02S",1,2.06,48.01,37.25,"north"
"NL12","H04B",1,0.23,7.77,21.42,"north"
"NL11","H04L",13,0.82,3.33,9.13,"north"
"NL12","H04L",2,0.17,8.66,9.13,"north"
"NL13","H04L",1,0.16,2.16,9.13,"north"
"NL11","H04M",1,0.66,6.34,22.21,"north"
"NL11","H04N",1,0.17,10.93,18.45,"north"
"NL12","H04N",3,0.67,21.45,18.45,"north"
"NL13","H04N",1,0.42,6.86,18.45,"north"
"NL12","H04Q",1,2.02,20.27,39.78,"north"
"NL11","H04W",5,0.36,3.12,16.86,"north"
"NL12","H04W",1,0.1,6.82,16.86,"north"
"NL13","H04W",1,0.18,1.72,16.86,"north"
"NL11","H05B",4,1.02,14.7,41.23,"north"
"NL12","H05B",2,0.67,29.2,41.23,"north"
"NL13","H05B",1,0.63,20.29,41.23,"north"
"NL11","H05K",2,0.62,15.65,45.34,"north"
"NL12","H05K",1,0.41,15.81,45.34,"north"
"NL11","H10K",1,0.65,50.95,27.56,"north"
"NL11","Y02A",7,1.9,40.91,17.83,"north"
"NL12","Y02A",9,3.23,36.42,17.83,"north"
"NL13","Y02A",6,4.05,31.42,17.83,"north"
"NL11","Y02B",3,0.84,29.46,36.33,"north"
"NL12","Y02B",7,2.61,27.66,36.33,"north"
"NL13","Y02B",1,0.7,22.72,36.33,"north"
"NL13","Y02C",1,4.82,14.18,33.76,"north"
"NL11","Y02E",13,1.04,36.91,25.11,"north"
"NL12","Y02E",18,1.9,37.73,25.11,"north"
"NL13","Y02E",1,0.2,18.14,25.11,"north"
"NL11","Y02P",3,0.37,28.58,26.94,"north"
"NL12","Y02P",2,0.33,32.32,26.94,"north"
"NL13","Y02P",1,0.31,23.58,26.94,"north"
"NL11","Y02T",2,0.26,9.8,42.53,"north"
"NL12","Y02T",1,0.17,13.73,42.53,"north"
"NL13","Y02T",1,0.32,12.76,42.53,"north"
"NL11","Y02W",2,1.18,27.48,28.79,"north"
"NL12","Y02W",10,7.83,40.13,28.79,"north"
"NL13","Y02W",2,2.94,40.45,28.79,"north"
"NL11","Y10S",1,1.14,22.65,50.37,"north"
"NL12","Y10S",4,6.05,28.29,50.37,"north"
"NL11","Y10T",4,1.35,18.77,52.71,"north"
"NL12","Y10T",1,0.45,28.74,52.71,"north"
"north","A01C",2,1.43,27.315,58.42,"north"
"north","A01D",5,3.46,39.43,49.51,"north"
"north","A01F",5,4.288,49.648,51.74,"north"
"north","A01G",3,1.78333333333333,40.06,39.29,"north"
"north","A01J",25,90.8508,67.904,53.28,"north"
