"Industry";"region.that.adds";"Region";"RD";"RD.added";"full";"share.from.full";"binary";"share.from.bin";"pc";"sum.from";"sum.to";"thmax";"thmaxpc";"expected";"untapped";"link.rca";"name";"parent";"reg";"dutch.reg";"id";"untapped.com";"value"
"Water treatment technology";"IS01";"NL12";56,89;9,89;0;0;0;0;0;20;1;10,5;0,0036;0,0635;-0,0635;0;"Höfuðborgarsvæði";"Water treatment technology";"NL12";"north";"IS01";48,2428;48,2428
"Water treatment technology";"EL63";"NL12";56,89;7,37;0;0;0;0;0;20;2;11;0,0037;0,0666;-0,0666;0;"Dytiki Ellada";"Water treatment technology";"NL12";"north";"EL63";37,5399;37,5399
"Water treatment technology";"EL53";"NL12";56,89;0,32;0;0;0;0;0;20;2;11;0,0037;0,0666;-0,0666;0;"Dytiki Makedonia";"Water treatment technology";"NL12";"north";"EL53";28,754;28,754
"Water treatment technology";"CH02";"NL12";56,89;7,7;0;0;0;0;0;13;20;16,5;0,0056;0,0999;-0,0999;0;"Espace Mittelland";"Water treatment technology";"NL12";"north";"CH02";39,2971;39,2971
"Water treatment technology";"DE11";"NL12";56,89;12,4;0;0;0;0;0;41;20;30,5;0,0104;0,1846;-0,1846;0;"Stuttgart";"Water treatment technology";"NL12";"north";"DE11";65,8147;65,8147
"Water treatment technology";"CH03";"NL12";56,89;17,1;0;0;0;0;0;52;20;36;0,0122;0,2179;-0,2179;0;"Nordwestschweiz";"Water treatment technology";"NL12";"north";"CH03";88,3387;88,3387
"Water treatment technology";"ITH2";"NL12";56,89;8,59;0;0;0;0;0;20;0;10;0,0034;0,0605;-0,0605;0;"Provincia Autonoma di Trento";"Water treatment technology";"NL12";"north";"ITH2";41,3738;41,3738
"Water treatment technology";"ES12";"NL12";56,89;7,62;0;0;0;0;0;20;1;10,5;0,0036;0,0635;-0,0635;0;"Principado de Asturias";"Water treatment technology";"NL12";"north";"ES12";38,6581;38,6581
"Water treatment technology";"FI1C";"NL12";56,89;18,31;2;3,0303;2;10;0,1122;20;25;22,5;0,0076;0,1362;1,8638;14,6858;"Etelä-Suomi";"Water treatment technology";"NL12";"north";"FI1C";56,23;56,23
"Water treatment technology";"CZ03";"NL12";56,89;13,29;0;0;0;0;0;20;5;12,5;0,0042;0,0757;-0,0757;0;"Jihozápad";"Water treatment technology";"NL12";"north";"CZ03";73,8019;73,8019
"Water treatment technology";"NL22";"NL12";56,89;21,47;1;1,5152;1;5;0,0561;26;20;23;0,0078;0,1392;0,8608;7,184;"Gelderland";"Water treatment technology";"NL12";"north";"NL22";63,099;63,099
"Water treatment technology";"DEB2";"NL12";56,89;11,02;0;0;0;0;0;20;6;13;0,0044;0,0787;-0,0787;0;"Trier";"Water treatment technology";"NL12";"north";"DEB2";55,2716;55,2716
"Water treatment technology";"AT13";"NL12";56,89;10,21;0;0;0;0;0;18;20;19;0,0064;0,115;-0,115;0;"Wien";"Water treatment technology";"NL12";"north";"AT13";50;50
"Water treatment technology";"FR72";"NL12";56,89;7,37;0;0;0;0;0;20;6;13;0,0044;0,0787;-0,0787;0;"Auvergne";"Water treatment technology";"NL12";"north";"FR72";37,5399;37,5399
"Water treatment technology";"UKN0";"NL12";56,89;12,64;0;0;0;0;0;20;2;11;0,0037;0,0666;-0,0666;0;"Northern Ireland";"Water treatment technology";"NL12";"north";"UKN0";69,1693;69,1693
"Water treatment technology";"HU10";"NL12";56,89;8,59;0;0;0;0;0;20;0;10;0,0034;0,0605;-0,0605;0;"Közép-Magyarország";"Water treatment technology";"NL12";"north";"HU10";41,3738;41,3738
"Water treatment technology";"DE72";"NL12";56,89;14,59;0;0;0;0;0;17;20;18,5;0,0063;0,112;-0,112;0;"Gießen";"Water treatment technology";"NL12";"north";"DE72";78,115;78,115
"Water treatment technology";"DE73";"NL12";56,89;17,26;0;0;0;0;0;3;20;11,5;0,0039;0,0696;-0,0696;0;"Kassel";"Water treatment technology";"NL12";"north";"DE73";88,9776;88,9776
"Water treatment technology";"PL12";"NL12";56,89;14,67;0;0;0;0;0;20;4;12;0,0041;0,0726;-0,0726;0;"Mazowieckie";"Water treatment technology";"NL12";"north";"PL12";78,754;78,754
"Water treatment technology";"ITH4";"NL12";56,89;16,53;0;0;0;0;0;20;5;12,5;0,0042;0,0757;-0,0757;0;"Friuli-Venezia Giulia";"Water treatment technology";"NL12";"north";"ITH4";86,7412;86,7412
"Water treatment technology";"EE00";"NL12";56,89;7,62;0;0;0;0;0;20;0;10;0,0034;0,0605;-0,0605;0;"Eesti";"Water treatment technology";"NL12";"north";"EE00";38,6581;38,6581
"Water treatment technology";"DE22";"NL12";56,89;8,35;0;0;0;0;0;20;7;13,5;0,0046;0,0817;-0,0817;0;"Niederbayern";"Water treatment technology";"NL12";"north";"DE22";40,5751;40,5751
"Water treatment technology";"UKG3";"NL12";56,89;13,78;0;0;0;0;0;4;20;12;0,0041;0,0726;-0,0726;0;"West Midlands";"Water treatment technology";"NL12";"north";"UKG3";75,7188;75,7188
"Water treatment technology";"BE22";"NL12";56,89;17,99;0;0;0;0;0;20;1;10,5;0,0036;0,0635;-0,0635;0;"Prov. Limburg (BE)";"Water treatment technology";"NL12";"north";"BE22";90,0958;90,0958
"Water treatment technology";"FR61";"NL12";56,89;20,18;0;0;0;0;0;15;20;17,5;0,0059;0,1059;-0,1059;0;"Aquitaine";"Water treatment technology";"NL12";"north";"FR61";96,0064;96,0064
"Water treatment technology";"DED2";"NL12";56,89;18,23;0;0;0;0;0;10;20;15;0,0051;0,0908;-0,0908;0;"Dresden";"Water treatment technology";"NL12";"north";"DED2";91,5335;91,5335
"Water treatment technology";"ES52";"NL12";56,89;18,72;0;0;0;0;0;11;20;15,5;0,0053;0,0938;-0,0938;0;"Comunidad Valenciana";"Water treatment technology";"NL12";"north";"ES52";93,131;93,131
"Water treatment technology";"UKF2";"NL12";56,89;11,91;0;0;0;0;0;5;20;12,5;0,0042;0,0757;-0,0757;0;"Leicestershire, Rutland and Northamptonshire";"Water treatment technology";"NL12";"north";"UKF2";61,3419;61,3419
"Water treatment technology";"CH05";"NL12";56,89;11,1;0;0;0;0;0;8;20;14;0,0048;0,0847;-0,0847;0;"Ostschweiz";"Water treatment technology";"NL12";"north";"CH05";55,9105;55,9105
"Water treatment technology";"ES42";"NL12";56,89;8,59;0;0;0;0;0;20;2;11;0,0037;0,0666;-0,0666;0;"Castilla-La Mancha";"Water treatment technology";"NL12";"north";"ES42";41,3738;41,3738
"Water treatment technology";"DEB1";"NL12";56,89;14,99;0;0;0;0;0;15;20;17,5;0,0059;0,1059;-0,1059;0;"Koblenz";"Water treatment technology";"NL12";"north";"DEB1";81,7891;81,7891
"Water treatment technology";"UKD3";"NL12";56,89;17,59;0;0;0;0;0;20;4;12;0,0041;0,0726;-0,0726;0;"Greater Manchester";"Water treatment technology";"NL12";"north";"UKD3";89,6166;89,6166
"Water treatment technology";"FR22";"NL12";56,89;12,32;0;0;0;0;0;20;12;16;0,0054;0,0968;-0,0968;0;"Picardie";"Water treatment technology";"NL12";"north";"FR22";64,2173;64,2173
"Water treatment technology";"ITF3";"NL12";56,89;15,56;0;0;0;0;0;20;1;10,5;0,0036;0,0635;-0,0635;0;"Campania";"Water treatment technology";"NL12";"north";"ITF3";83,5463;83,5463
"Water treatment technology";"ITC3";"NL12";56,89;7,62;0;0;0;0;0;20;6;13;0,0044;0,0787;-0,0787;0;"Liguria";"Water treatment technology";"NL12";"north";"ITC3";38,6581;38,6581
"Water treatment technology";"UKJ2";"NL12";56,89;11,59;0;0;0;0;0;12;20;16;0,0054;0,0968;-0,0968;0;"Surrey, East and West Sussex";"Water treatment technology";"NL12";"north";"UKJ2";58,4665;58,4665
"Water treatment technology";"BE32";"NL12";56,89;16,29;0;0;0;0;0;20;2;11;0,0037;0,0666;-0,0666;0;"Prov. Hainaut";"Water treatment technology";"NL12";"north";"BE32";85,9425;85,9425
"Water treatment technology";"CH06";"NL12";56,89;15,07;0;0;0;0;0;9;20;14,5;0,0049;0,0878;-0,0878;0;"Zentralschweiz";"Water treatment technology";"NL12";"north";"CH06";82,1086;82,1086
"Water treatment technology";"UKE2";"NL12";56,89;12,4;0;0;0;0;0;20;1;10,5;0,0036;0,0635;-0,0635;0;"North Yorkshire";"Water treatment technology";"NL12";"north";"UKE2";65,8147;65,8147
"Water treatment technology";"PT18";"NL12";56,89;7,05;0;0;0;0;0;4;20;12;0,0041;0,0726;-0,0726;0;"Alentejo";"Water treatment technology";"NL12";"north";"PT18";36,7412;36,7412
"Water treatment technology";"SK04";"NL12";56,89;11,83;0;0;0;0;0;20;0;10;0,0034;0,0605;-0,0605;0;"Východné Slovensko";"Water treatment technology";"NL12";"north";"SK04";60,7029;60,7029
"Water treatment technology";"UKJ3";"NL12";56,89;8,75;0;0;0;0;0;4;20;12;0,0041;0,0726;-0,0726;0;"Hampshire and Isle of Wight";"Water treatment technology";"NL12";"north";"UKJ3";42,492;42,492
"Water treatment technology";"HU32";"NL12";56,89;5,51;0;0;0;0;0;20;1;10,5;0,0036;0,0635;-0,0635;0;"Észak-Alföld";"Water treatment technology";"NL12";"north";"HU32";33,5463;33,5463
"Water treatment technology";"ITC4";"NL12";56,89;22,45;0;0;0;0;0;35;20;27,5;0,0093;0,1664;-0,1664;0;"Lombardia";"Water treatment technology";"NL12";"north";"ITC4";99,0415;99,0415
"Water treatment technology";"ES70";"NL12";56,89;9,16;0;0;0;0;0;20;1;10,5;0,0036;0,0635;-0,0635;0;"Canarias";"Water treatment technology";"NL12";"north";"ES70";43,9297;43,9297
"Water treatment technology";"UKK2";"NL12";56,89;12,4;0;0;0;0;0;20;3;11,5;0,0039;0,0696;-0,0696;0;"Dorset and Somerset";"Water treatment technology";"NL12";"north";"UKK2";65,8147;65,8147
"Water treatment technology";"CH04";"NL12";56,89;15,15;0;0;0;0;0;42;20;31;0,0105;0,1876;-0,1876;0;"Zürich";"Water treatment technology";"NL12";"north";"CH04";82,4281;82,4281
