"id";"value";"share";"ctry"
"Kim Dae Sup";3;0,18;"KR"
"Kawasaki Jukogyo Kabushiki Kaisha";3;0,18;"JP"
"Jiangsu University Of Science And Technology";3;0,18;"CN"
"Kaboodvandy Rad Modjtaba";3;0,18;"IR"
"Hitachi Zosen Corporation";3;0,18;"JP"
"Ocean University Of China";3;0,18;"CN"
"Delta Energy Gmbh&Co Kg 1";3;0,18;"DE"
"Dongfang Electric Machinery Co Ltd";3;0,18;"CN"
"Evoqua Water Technologies Llc";3;0,18;"US"
"Total Sa";2;0,12;"FR"
"Applied Biomimetic A/S";2;0,12;"DK"
"Geps Techno";2;0,12;"FR"
"Htp Technologies Bv";2;0,12;"CW"
"Adv Tech";2;0,12;"FR"
"Zhejiang Zhoushan Lhd Energy Development Co Ltd";2;0,12;"CN"
"Aqua Power Technologies Limited";2;0,12;"UK"
"Zheng Guangsheng";2;0,12;"CN"
"Nishikaze Giken Kabushiki Kaisha";2;0,12;"JP"
"Robert Bosch Gmbh";2;0,12;"DE"
"Fait Mitchell";2;0,12;"US"
"Hydrokinetic Energy Corp";2;0,12;"US"
"Hydrostor Inc";2;0,12;"CA"
"Spira Energy Ab";2;0,12;"SE"
"Harbin Engineering University";2;0,12;"CN"
"Jospa Limited";2;0,12;"IE"
"Wuxi Kechuang Intellectual Property Service Co Ltd";2;0,12;"CN"
"Ets A Deschamps Et Fils";2;0,12;"FR"
"Norway Tide Power As";2;0,12;"NO"
"Hae Yang Boklubaljern Lp";2;0,12;"KR"
"Naval Group";2;0,12;"FR"
"Nanyang Technological University";2;0,12;"SG"
"Heliosaltas Corp";2;0,12;"US"
"Seojun";2;0,12;"KR"
"Mastel David";2;0,12;"US"
"Chen Chun-Chung";2;0,12;"TW"
"Chen Wen-Chieh";2;0,12;"TW"
"Bardot Group";2;0,12;"FR"
"Sustainable Marine Energy Limited";2;0,12;"UK"
"Carrion Cuellar Francisco Javier";2;0,12;"ME"
"Tidetec As";2;0,12;"NO"
"Zhong Taiping";2;0,12;"CN"
"Mocean Energy Ltd";2;0,12;"UK"
"Zhou Fang";2;0,12;"CN"
"Wongpeng Nawin";2;0,12;"TH"
"Beijing Institute Of Nanoenergy And Nanosystems";2;0,12;"CN"
"Randsea As";2;0,12;"NO"
"Novige Ab";2;0,12;"SE"
"Oceaneering International Inc";2;0,12;"US"
"Fortitudo Maris Ltd";2;0,12;"UK"
"Instituto Superior T„©Cnico";2;0,12;"PT"
"The Regents Of The University Of California";2;0,12;"US"
"Sathyanarayanan Sairandri";2;0,12;"US"
"Sathyanarayanan Sacheth";2;0,12;"US"
"Skotte Asbj„∂Rn";2;0,12;"NO"
"Westby Tov";2;0,12;"NO"
"Sener Ingenieria Y Sistemas Sa";2;0,12;"ES"
"Min Byung-Gon";2;0,12;"KR"
"Save Innovations";2;0,12;"FR"
"Centre National De La Recherche Scientifique";2;0,12;"FR"
"Ocean Power Technologies Inc";2;0,12;"US"
"Tseng Te-Lu";2;0,12;"TW"
"Schmetzer Helmut";2;0,12;"DE"
"North China Electric Power University";2;0,12;"CN"
"Lee Jae-Hyuk";2;0,12;"KR"
"Place Daniel William";2;0,12;"US"
"Saltkraft Aps";2;0,12;"DK"
"Institut Polytechnique De Grenoble";2;0,12;"FR"
"Wang Liangfeng";2;0,12;"CN"
"Droche Emile";2;0,12;"FR"
"Kadam Nitin";2;0,12;"IN"
"De Geeter Pieter Jan";2;0,12;"AU"
"Teknologian Tutkimuskeskus Vtt Oy";2;0,12;"FI"
"Hydrowing Limited";2;0,12;"UK"
"Power Development International Inc";2;0,12;"US"
"Board Of Regents The University Of Texas System";2;0,12;"US"
"Nantong Orient Plastics Co Ltd";2;0,12;"CN"
"Bioeb";2;0,12;"FR"
"Kim Yu Mi";2;0,12;"KR"
"Kim Jae Hyeok";2;0,12;"KR"
"Li Xiaoliang";2;0,12;"CN"
"Li Yibo";2;0,12;"CN"
"Eco Wave Power Ltd";2;0,12;"IL"
"Dickie Paige Elyse";2;0,12;"CA"
"Korea Institute Of Ocean Science&Technology";2;0,12;"KR"
"Grundfos Holding A/S";2;0,12;"DK"
"Dehlsen Associates Llc";2;0,12;"US"
"University Of North Florida Board Of Trustees";2;0,12;"US"
"Liu Gang";2;0,12;"CN"
"Nihon Frp Corporation";2;0,12;"JP"
"Bian Lingren";2;0,12;"CN"
"Ozturk Atilla";2;0,12;"TR"
"Saga University";2;0,12;"JP"
"Xenesys Inc";2;0,12;"JP"
"Tnb Research Sdn Bhd";2;0,12;"MY"
"Skvortsov Vladimir Evgen'evich";2;0,12;"RU"
"Shafikov Marat Mazitovich";2;0,12;"RU"
"Raytheon Company";2;0,12;"US"
"Infinities Global Limited";2;0,12;"UK"
"Repg Enerji Sistemleri San Ve Tic As";2;0,12;"TR"
"Shintani Tatsuya";2;0,12;"JP"
"Hangzhou Lhd Institute Of New Energy Llc";2;0,12;"CN"
"Aquakin Gmbh";2;0,12;"DE"
"M„ºLler Hans-J„ºRgen";2;0,12;"DE"
"Quidnet Energy Inc";2;0,12;"US"
"Kb Technology Co Ltd";2;0,12;"KR"
"Heindl Energy Gmbh";2;0,12;"DE"
"Andritz Hydro Canada Inc";2;0,12;"CA"
"Nuovo Pignone Tecnologie - Srl";2;0,12;"IT"
"Elzeiny Salah Elzeiny Mostafa";2;0,12;"EG"
"Jain Irrigation Systems Limited";2;0,12;"IN"
"Vortex Bladeless Sl";2;0,12;"ES"
"Teral Inc";2;0,12;"JP"
"Erten Hakan";2;0,12;"TR"
"M„ºLler Vladim„≠r";2;0,12;"SK"
"Mitsubishi Hitachi Power Systems Ltd";2;0,12;"JP"
"Pliant Energy Systems Llc";2;0,12;"US"
"Wobben Properties Gmbh";2;0,12;"DE"
"Andritz Hydro Gmbh";2;0,12;"AT"
"Kunaparaju Rambabu";2;0,12;"IN"
"Abb Schweiz Ag";2;0,12;"CH"
"Keunnamu Co Ltd";2;0,12;"KR"
"Xie Zhiqin";2;0,12;"CN"
"Wei Mingshang";2;0,12;"CN"
"Saudi Arabian Oil Company";2;0,12;"SA"
"Goran Kepnik Sp";2;0,12;"SI"
"Composite Hydraulic Turbine Ottawa Inc";2;0,12;"CA"
"Aqua Robur Technologies Ab";2;0,12;"SE"
"Oceanus Power&Water Llc";2;0,12;"US"
"Supergrid Institute";2;0,12;"FR"
"Koturbach Ivan Ivanovich";2;0,12;"UA"
"Vega Cama Sergio Rafael";2;0,12;"ES"
"Wang Wusheng";2;0,12;"CN"
"Organo Corporation";2;0,12;"JP"
"Luther Gerhard";2;0,12;"DE"
"Schmidt-B„ñCking Horst";2;0,12;"DE"
"Kim Seongsik";2;0,12;"KR"
"Organoworld Inc";2;0,12;"CA"
"Institute Of Oceanology Chinese Academy Of Sciences";2;0,12;"CN"
"Hitachi Ltd";2;0,12;"JP"
"Kanyua Maina";1;0,06;"KE"
"Al-Qasemi Abdulatef";1;0,06;"SA"
"Andritz Hydro Hammerfest (Uk) Limited";1;0,06;"UK"
"Ingenieurb„ºRo Kurt St„§Hle";1;0,06;"DE"
"Anadarko Petroleum Corporation";1;0,06;"US"
"Archimaat Holding Bv";1;0,06;"NL"
"Environeers Energy Gmbh";1;0,06;"DE"
"Helios Gem";1;0,06;"FR"
"Energy Technologies Institute Llp";1;0,06;"UK"
"Valmet Aktiebolag";1;0,06;"SE"
"Microsoft Technology Licensing Llc";1;0,06;"US"
"Schaeffler Technologies Ag & Co Kg";1;0,06;"DE"
"40south Energy Italia Srl";1;0,06;"IT"
"Mougin Georges";1;0,06;"FR"
"Gateff Jean-Paul";1;0,06;"FR"
"Van Rompay Boudewijn Gabriel";1;0,06;"US"
"Reac Energy Gmbh";1;0,06;"DE"
"Gregory Bruce";1;0,06;"UK"
"Carme Christian";1;0,06;"FR"
"Gurit (Uk) Limited";1;0,06;"UK"
"Huguenin Gaston";1;0,06;"FR"
"Dumortier Charles";1;0,06;"FR"
"Zimmermann Hubert";1;0,06;"CH"
"M„®Gel Thomas";1;0,06;"CH"
"Keller Urs";1;0,06;"CH"
"Ghouse Group Captain Syed Mohammed";1;0,06;"IN"
"Tidal Power Services Limited";1;0,06;"UK"
"Abengoa Seapower Sa";1;0,06;"ES"
"Kalender Tufan";1;0,06;"TR"
"Tse Kwong Shing";1;0,06;"UK"
"Gkinetic Energy Limited";1;0,06;"IE"
"Tidal Generation Limited";1;0,06;"UK"
"Thomazeau Thierry";1;0,06;"FR"
"Gardner Nicholas Bertram";1;0,06;"ZW"
"Repetitive Energy Company Limited";1;0,06;"UK"
"Williams Eric";1;0,06;"UK"
"Farley Francis James Macdonald";1;0,06;"FR"
"Korea Institute Of Ocean Science And Technology";1;0,06;"KR"
"Grosso Gilles";1;0,06;"FR"
"Pancenco Vitalie";1;0,06;"MD"
"Pancenco Iulian";1;0,06;"MD"
"Wang Lifeng";1;0,06;"SE"
"Instream Energy Systems Corp";1;0,06;"CA"
"Ariana Ali";1;0,06;"IR"
"Le Muet S„©Bastien";1;0,06;"FR"
"Le Muet Ivan";1;0,06;"FR"
"Okinawa Institute Of Science And Technology School Corporation";1;0,06;"JP"
"Hy-Generation";1;0,06;"FR"
"Waves Ruiz";1;0,06;"FR"
"University Of Malta";1;0,06;"MT"
"Mallikarjuna Challa Balaiah";1;0,06;"IN"
"Wanni Amar S";1;0,06;"US"
"Airbus Group Sas";1;0,06;"FR"
"Hekyom";1;0,06;"FR"
"Ecole Centrale De Nantes";1;0,06;"FR"
"Cnrs (Centre National De La Recherche Scientifique)";1;0,06;"FR"
"Tidal Energy Limited";1;0,06;"UK"
"Ten Eyes Kk";1;0,06;"JP"
"Dai-Ichi Electric Co Ltd";1;0,06;"JP"
"Bhardwaj Narayan";1;0,06;"IN"
"Bhardwaj Balram";1;0,06;"IN"
"Lee Jae-Wook";1;0,06;"KR"
"Lee Jai-Hyuk";1;0,06;"KR"
"Bogorodsky Andrey Gennadievich";1;0,06;"RU"
"Da Costa Ramos Tiago";1;0,06;"BR"
"Rangel Neto Pedro Jos„© Moacyr";1;0,06;"BR"
"Korea Energy Development";1;0,06;"KR"
"Seapower Systems Llc";1;0,06;"US"
"Bam International Bv";1;0,06;"NL"
"Trelleborg Industrie Sas";1;0,06;"FR"
"Eip Technologies Inc";1;0,06;"US"
"Jessamy Frederick J";1;0,06;"US"
"Baird Subsea Ltd";1;0,06;"UK"
"Gillespie William Dennis";1;0,06;"ZA"
"Yu Zhixiong";1;0,06;"CN"
"U-Li Changwoo Architecture & Engineering Co Ltd";1;0,06;"KR"
"Hydrotube Energie";1;0,06;"FR"
"St„§Hle Kurt";1;0,06;"DE"
"Pavez Vasquez Claudio Marcelo";1;0,06;"CL"
"Gourault Dominique-Jos„©";1;0,06;"FR"
"Lavelle Sean";1;0,06;"IE"
"Moore Sean";1;0,06;"AU"
"Pemm (Hong Kong) Limited";1;0,06;"HK"
"Changchun University Of Science And Technology";1;0,06;"CN"
"Wang Shiyi";1;0,06;"CN"
"Wang Chenghui";1;0,06;"CN"
"Lyngstad Per";1;0,06;"NO"
"Brayfoil Technologies (Proprietary) Limited";1;0,06;"ZA"
"Aparicio S„°Nchez Rafael";1;0,06;"ES"
"Riamwind Co Ltd";1;0,06;"JP"
"Seaqurrent Holding Bv";1;0,06;"NL"
"Bilgili Bilgin";1;0,06;"TR"
"Guo Songwei";1;0,06;"CN"
"Lowell James Arthur";1;0,06;"US"
"University Of Plymouth";1;0,06;"UK"
"Androsiuk Mariusz";1;0,06;"PL"
"Abe Toshihiro";1;0,06;"JP"
"Reshydro Llc";1;0,06;"US"
"Cross Gary";1;0,06;"NZ"
"Murdoch Peter John";1;0,06;"AU"
"Havadijias Makis A";1;0,06;"US"
"Silva Ot„°Vio Jos„© Da";1;0,06;"BR"
"Hagnest„•L Anders";1;0,06;"SE"
"Fothergill Alexander";1;0,06;"UK"
"Gwave Llc";1;0,06;"US"
"Patentco Aps";1;0,06;"DK"
"Doria Iriarte Jose Javier";1;0,06;"ES"
"Santos Joseph Marion";1;0,06;"US"
"Dysarsz Hans";1;0,06;"CA"
"Tzoo Ying Enterprise Co Ltd";1;0,06;"TW"
"Meano Brian";1;0,06;"US"
"Bang So Yoon";1;0,06;"KR"
"Ensea Srl";1;0,06;"IT"
"Tidal Sails As";1;0,06;"NO"
"Chalasani Veerabhadra Rao";1;0,06;"IN"
"Newhorizons Global Co Ltd";1;0,06;"KR"
"Smith Robert Ian";1;0,06;"UK"
"Bellamy Norman West";1;0,06;"UK"
"Bellamy Neil Michael";1;0,06;"UK"
"Cetus Technology Ltd";1;0,06;"UK"
"Cpg Technologies Llc";1;0,06;"US"
"Aws Ocean Energy Limited";1;0,06;"UK"
"Wichitamornloet Arthorn";1;0,06;"TH"
"Yukphaen Wanchai";1;0,06;"TH"
"Centre National De La Recherche Scientifique (Cnrs)";1;0,06;"FR"
"Sweetch Energy";1;0,06;"FR"
"Weng Yuan-Yu";1;0,06;"TW"
"Chen Chien-Jung";1;0,06;"TW"
"Weng Wen-Kai";1;0,06;"TW"
"Coman Christopher John Anthony";1;0,06;"UK"
"Sgurrenergy Limited";1;0,06;"UK"
"Gorman Thomas Gregory";1;0,06;"US"
"Perez Ramos Jos„© Carlos";1;0,06;"ES"
"Mako Tidal Turbines Pty Ltd";1;0,06;"AU"
"Makai Ocean Engineering Inc";1;0,06;"US"
"Lee Dong-In";1;0,06;"KR"
"Vieira Tavares Marcelo";1;0,06;"BR"
"Olcon Engineering Ab";1;0,06;"SE"
"Miller Alan K";1;0,06;"US"
"Laboratorio D'innovazione Srls";1;0,06;"IT"
"Contini Paola";1;0,06;"IT"
"Bignotti Gabriele";1;0,06;"IT"
"Piasenta' Marino";1;0,06;"IT"
"Brennero Innovazioni Tecnologiche Srl";1;0,06;"IT"
"Hwang Sy Hyun";1;0,06;"KR"
"Aquantis Inc";1;0,06;"US"
"Chen Jiayu";1;0,06;"CN"
"Sane Shrikrishna Kashinath";1;0,06;"IN"
"Nostrum Energy Pte Ltd";1;0,06;"SG"
"Matos Wallisson Figueiredo";1;0,06;"BR"
"Lunagen Ltd";1;0,06;"UK"
"Sea-Lix As";1;0,06;"NO"
"Seo Jun Ltd";1;0,06;"KR"
"Upravljanje Kaoticnim Sustavima Doo";1;0,06;"HR"
"Atmocean Inc";1;0,06;"US"
"Oceantec Energias Marinas Sl";1;0,06;"ES"
"Dokuz Eylul √úniversitesi Rektorlugu";1;0,06;"TR"
"Dock Power Srl";1;0,06;"IT"
"Delany Paul";1;0,06;"UK"
"Waterenergy Explorer Scandinavia Ab";1;0,06;"SE"
"Heerema Marine Contractors Nederland Se";1;0,06;"NL"
"Red N Alde Holding Ab";1;0,06;"SE"
"Deep River As";1;0,06;"NO"
"Maritime And Port Authority Of Singapore";1;0,06;"SG"
"Turbulent Bvba";1;0,06;"BE"
"Power Development Inc";1;0,06;"US"
"Challenergy Inc";1;0,06;"JP"
"A Non-Profit Joint-Stock Company 'Kazakh National Research Technical University After Ki Satpaev'";1;0,06;"KZ"
"Vamvas Vassilios";1;0,06;"US"
"Al Tamsheh Issa Saad";1;0,06;"SY"
"Zhou Jianhui";1;0,06;"CN"
"Daeyoun Geotech Co Ltd";1;0,06;"KR"
"Ovsyankin Vyacheslav Viktorovich";1;0,06;"UA"
"Ovsiankin Oleksii Viascheslavovich";1;0,06;"UA"
"Techsafe Global";1;0,06;"FR"
"Cakir Ayla";1;0,06;"TR"
"Korea Plant Maintenance Co Ltd";1;0,06;"KR"
"Smalle Technologies Sl";1;0,06;"ES"
"Niore Ip Sro";1;0,06;"SK"
"Kobelco Research Institute Inc";1;0,06;"JP"
"Polieco-Km Ood";1;0,06;"BG"
"Krivchikov Viktor Ivanovich";1;0,06;"UA"
"Akishin Dmitry Ivanovich";1;0,06;"UA"
"Enix Co Ltd";1;0,06;"JP"
"Izadinazir Mohammadmahdi";1;0,06;"IR"
"Artemis Intelligent Power Limited";1;0,06;"UK"
"Cohen Shemuel";1;0,06;"IL"
"Van Quynh Ngo";1;0,06;"VN"
"Worleyparsons Services Pty Ltd";1;0,06;"AU"
"Tocardo Tidal Power Bv";1;0,06;"NL"
"Animal Dynamics Limited";1;0,06;"UK"
"Mdd Pty Ltd";1;0,06;"AU"
"Yang Yingchen";1;0,06;"US"
"Eli-Novak Menash";1;0,06;"IL"
"Board Of Supervisors Of Louisiana State University";1;0,06;"US"
"Memorial University Of Newfoundland";1;0,06;"CA"
"Korea Water Resources Corporation";1;0,06;"KR"
"Lytovchenko Mykhailo Yuriyovych";1;0,06;"UA"
"National University Of Ireland Maynooth";1;0,06;"IE"
"Dragic Mile";1;0,06;"RS"
"Jupiter Hydro Inc";1;0,06;"CA"
"Verterra Energy Inc";1;0,06;"US"
"Lim Chaegyoung";1;0,06;"KR"
"B„¶Rentsen Uffe";1;0,06;"FO"
"Lee Jung Hwan";1;0,06;"KR"
"Archee Sro";1;0,06;"SK"
"Nwhisper Srls";1;0,06;"IT"
"Spike 3d Concept Engineering Sarl";1;0,06;"FR"
"Blodgett Jeff";1;0,06;"US"
"Bagley Colin";1;0,06;"US"
"Blodgett Lynn";1;0,06;"US"
"Avadhuta Pruthvi Raj";1;0,06;"IN"
"Vera Eudes";1;0,06;"UK"
"Helberg Holdings Pty Ltd";1;0,06;"AU"
"Samsung Heavy Ind Co Ltd";1;0,06;"KR"
"Ecoh2o Innovations Llc";1;0,06;"US"
"Ves Energy Srl";1;0,06;"IT"
"Neptunetech Ltd";1;0,06;"IL"
"Jeong Je Sil";1;0,06;"KR"
"Powertech Co Ltd";1;0,06;"KR"
"University Of Massachusetts";1;0,06;"US"
"Eqa Projects Bv";1;0,06;"NL"
"Serra Colomer Jaime";1;0,06;"ES"
"You Byungki";1;0,06;"KR"
"El Tec Co Ltd";1;0,06;"KR"
"Tidalstream Limited";1;0,06;"UK"
"Fobox As";1;0,06;"NO"
"Red To Blue Limited";1;0,06;"UK"
"Hanna Ibrahim";1;0,06;"US"
"Brimes Energy Inc";1;0,06;"US"
"Verderg Renewable Energy Limited";1;0,06;"UK"
"Siegmann G„∂Tz";1;0,06;"DE"
"Bombora Wave Power Pty Ltd";1;0,06;"AU"
"Kumkangeng Co Ltd";1;0,06;"KR"
"Resen Waves Aps";1;0,06;"DK"
"Korea Electronics Technology Institute";1;0,06;"KR"
"Kitefarms Llc";1;0,06;"US"
"Scotstream Generation Limited";1;0,06;"UK"
"Choi Lim Chel";1;0,06;"KR"
"Choi Jeong Won";1;0,06;"KR"
"Eisenberger Peter";1;0,06;"US"
"Guangzhou Institute Of Energy Conversion Chinese Academy Of Sciences";1;0,06;"CN"
"Elaborados Castellano Sl";1;0,06;"ES"
"Seamach Ltd";1;0,06;"GB"
"China University Of Mining And Technology";1;0,06;"CN"
"Norwegian Tidal Solutions As";1;0,06;"NO"
"Global Algae Innovations Inc";1;0,06;"US"
"Korea Railroad Research Institute";1;0,06;"KR"
"Orbital Marine Power Limited";1;0,06;"UK"
"Paakkinen Heikki";1;0,06;"FI"
"Yoo Wonki";1;0,06;"KR"
"Yoo Sarang";1;0,06;"KR"
"Yoo Hyunjung";1;0,06;"KR"
"Hamaoka Yasumasa";1;0,06;"JP"
"Mcnally Alan";1;0,06;"AU"
"Hansmann Carl Ludwig";1;0,06;"ZA"
"Oneka Technologies";1;0,06;"CA"
"Wavepiston A/S";1;0,06;"DK"
"Wave For Energy Srl";1;0,06;"IT"
"Massachusetts Institute Of Technology";1;0,06;"US"
"Politecnico Di Torino";1;0,06;"IT"
"Celiker Celil";1;0,06;"TR"
"Biyiklioglu Ahmet";1;0,06;"TR"
"V Thamarai Kannan";1;0,06;"IN"
"Petrenko Sergiy Yriiovich";1;0,06;"UA"
"Beylin Georgiy Volodimirovich";1;0,06;"UA"
"Lin Shihsyuan";1;0,06;"TW"
"Kim Yongtak";1;0,06;"KR"
"Miraeenergy Co Ltd";1;0,06;"KR"
"Wave Energy Centre - Centro De Energia Das Ondas";1;0,06;"PT"
"Alma Mater Studiorum - Universit„† Di Bologna";1;0,06;"IT"
"Scuola Superiore Sant'anna";1;0,06;"IT"
"Gao Xianle";1;0,06;"CN"
"Finn Escone Oy";1;0,06;"FI"
"Bardex Corporation";1;0,06;"US"
"Gwoo-Innvation Co Ltd";1;0,06;"KR"
"Noyek Matthew";1;0,06;"CN"
"Mu„±Oz Saiz Manuel";1;0,06;"ES"
"Laracuente-Rodriguez Ivan A";1;0,06;"US"
"De Matos Luiz Manuel Cantante";1;0,06;"PT"
"Hong Ching-Shing";1;0,06;"TW"
"Lee Jong Mo";1;0,06;"KR"
"Wan Yew Cheng";1;0,06;"US"
"Radhashyam Muduli";1;0,06;"IN"
"University Of Maine System Board Of Trustees";1;0,06;"US"
"Shormann David E";1;0,06;"US"
"Prendergast Patrick Joseph";1;0,06;"IE"
"Energwave Nautilus Ltd";1;0,06;"IL"
"Rightline Equipment Inc";1;0,06;"US"
"Amog Technologies Pty Ltd";1;0,06;"AU"
"Grandperret Gilles";1;0,06;"FR"
"Clam Developments Limited";1;0,06;"UK"
"Safety Design Usa Inc";1;0,06;"US"
"Urdiamonia Limited";1;0,06;"UK"
"Sorbonne Universit„©";1;0,06;"FR"
"Global Shipbrokers As";1;0,06;"NO"
"Wave Swell Energy Limited";1;0,06;"AU"
"Nature Power Beheer Bv";1;0,06;"NL"
"Seatrec Inc";1;0,06;"US"
"Tseng Chih-Shiang";1;0,06;"US"
"Ka'ana Wave Company Inc";1;0,06;"CA"
"Grispart Gerald";1;0,06;"US"
"Safabakhsh Mojtaba";1;0,06;"US"
"Borgmann John";1;0,06;"US"
"Szab„≥ B„°Lint";1;0,06;"HU"
"Sukumaran Balamuniandy";1;0,06;"MY"
"Alessio Eduardo Alejandro";1;0,06;"CL"
"Reygada Velasquez Rodolfo Eduardo";1;0,06;"CL"
"Obschestvo S Ogranichennoi Otvetstvennostyu 'Electroram'";1;0,06;"RU"
"Ethonus Inc";1;0,06;"US"
"Kinetic Nrg Technologies Pty Ltd";1;0,06;"AU"
"Perona Jimenez Pty Ltd";1;0,06;"AU"
"Kou Junzhou";1;0,06;"CN"
"Navarro Richard M";1;0,06;"US"
"Lyches As";1;0,06;"NO"
"Cheongho Industry Co Ltd";1;0,06;"KR"
"A&A International Llc";1;0,06;"US"
"Shalhoub Rabeh Bassam";1;0,06;"US"
"Gargouri Ahmed";1;0,06;"TN"
"Ghalichian Mohammad";1;0,06;"IR"
"Layher Francis W";1;0,06;"US"
"Lombard Peter Thomas";1;0,06;"GI"
"Yue Yongqiang";1;0,06;"CN"
"Youssef Albert Magdi Iskander";1;0,06;"NZ"
"Fireproducts As";1;0,06;"NO"
"Krupp Stefan";1;0,06;"DE"
"Kerr Colin";1;0,06;"US"
"Najafian Shahriar";1;0,06;"IR"
"Sholanov Korganbay Sagnaevich";1;0,06;"KZ"
"Ekern Rod";1;0,06;"UK"
"Swana Mpumzi Siphesihle";1;0,06;"ZA"
"Choi Ok Sun";1;0,06;"KR"
"Morovati Sharif Abadi Mostafa";1;0,06;"IR"
"Emadi Seyed Rohallah";1;0,06;"IR"
"Emadi Seyyed Muhammad Esmaeel";1;0,06;"IR"
"Technische Universit„§T Hamburg";1;0,06;"DE"
"Weinroth Netta";1;0,06;"IL"
"Apl Technology As";1;0,06;"NO"
"Sheldon-Coulson Garth";1;0,06;"US"
"Parnof Giovanni";1;0,06;"IT"
"Vuokrakoti Ja -Kiinteist„∂T P„∂Ll„§Nen Oy";1;0,06;"FI"
"Hiism„§Ki Pekka";1;0,06;"FI"
"Seaturns";1;0,06;"FR"
"Tyagi Sunit";1;0,06;"IN"
"Milevsky Vladimir Borrisovich";1;0,06;"RU"
"Torpedine Srl";1;0,06;"IT"
"Forward Water Technologies";1;0,06;"CA"
"Pusan National University Industry - University Cooperation Foundation";1;0,06;"KR"
"Technische Universit„§T M„ºNchen";1;0,06;"DE"
"Axis Energy Projects Group Limited";1;0,06;"UK"
"Firat Eyup Vedat";1;0,06;"TR"
"Atlas Prime Nrg Corp";1;0,06;"US"
"Hanyang University";1;0,06;"KR"
"Tacthys";1;0,06;"FR"
"Panipa";1;0,06;"FR"
"Jeon Junmo";1;0,06;"KR"
"Alma Mater Studiorum Universita Di Bologna";1;0,06;"IT"
"Guodian United Power Technology Company Ltd";1;0,06;"CN"
"Cho Yong-Soo";1;0,06;"KR"
"Ngo Van Quynch";1;0,06;"VN"
"Kovacs Attila";1;0,06;"HU"
"Kovacs Tibor";1;0,06;"HU"
