"from","to","domain","full","binary","expected","untapped","links.rca","sum_from","sum_to","binary.pc","th.max","th.max.pc","RD","RD.added"
"Brandenburg (DE40)","Weser-Ems (DE94)","Sustainability & Circularity",3,1,0.7,-0.3,1.43,76,178,0.0061,127,0.0043,44.41,42.56
"Brandenburg (DE40)","West Sweden (SE23)","Life & Health Sciences",1,1,2.2,1.2,0.45,474,401,0.0022,437.5,0.0048,73.7,9.42
"Brandenburg (DE40)","Zealand (DK02)","Life & Health Sciences",1,1,1.56,0.56,0.64,474,147,0.0022,310.5,0.0034,73.7,15.57
"Brandenburg (DE40)","Zürich (CH04)","Life & Health Sciences",6,4,4.62,0.62,0.87,474,1365,0.0087,919.5,0.01,73.7,9.75
"Brandenburg (DE40)","Île-de-France (FR10)","Cybersecurity",1,1,1.69,0.69,0.59,47,434,0.0221,240.5,0.0374,11.22,36.86
"Brandenburg (DE40)","Île-de-France (FR10)","ICT",2,2,7.99,5.99,0.25,256,2798,0.0048,1527,0.0192,32.63,34.55
"Brandenburg (DE40)","Île-de-France (FR10)","Life & Health Sciences",2,1,9.61,8.61,0.1,474,3355,0.0022,1914.5,0.0208,73.7,7.89
"Bratislava Region (SK01)","Bratislava Region (SK01)","Artificial intelligence",7,2,0.02,-1.98,100,3,3,0.0411,3,4e-04,46.01,0
"Bratislava Region (SK01)","Bratislava Region (SK01)","Cybersecurity",6,1,0.03,-0.97,33.33,4,4,0.0221,4,6e-04,27.52,0
"Bratislava Region (SK01)","Bratislava Region (SK01)","Data Science",3,1,0.04,-0.96,25,4,4,0.087,4,0.0032,45.47,0
"Bratislava Region (SK01)","Bratislava Region (SK01)","FinTech",0,0,0.01,0.01,0,1,1,0,1,4e-04,26.24,0
"Bratislava Region (SK01)","Bratislava Region (SK01)","ICT",13,6,0.1,-5.9,60,20,20,0.0144,20,3e-04,33.22,0
"Bratislava Region (SK01)","Bratislava Region (SK01)","Life & Health Sciences",148,19,0.17,-18.83,111.76,34,34,0.0412,34,4e-04,52.21,0
"Bratislava Region (SK01)","Bratislava Region (SK01)","Nanotechnology",0,0,0.01,0.01,0,1,1,0,1,7e-04,25.75,0
"Bratislava Region (SK01)","Bratislava Region (SK01)","Sustainability & Circularity",8,4,0.05,-3.95,80,9,9,0.0243,9,3e-04,15.08,0
"Bratislava Region (SK01)","Brussels Capital Region (BE1)","Cybersecurity",2,2,0.11,-1.89,18.18,4,27,0.0442,15.5,0.0024,27.52,20.18
"Bratislava Region (SK01)","Brussels Capital Region (BE1)","Data Science",1,1,0.07,-0.93,14.29,4,12,0.087,8,0.0063,45.47,19.7
"Bratislava Region (SK01)","Brussels Capital Region (BE1)","ICT",3,3,0.55,-2.45,5.45,20,192,0.0072,106,0.0013,33.22,16.62
"Bratislava Region (SK01)","Brussels Capital Region (BE1)","Sustainability & Circularity",1,1,0.35,-0.65,2.86,9,119,0.0061,64,0.0021,15.08,40.51
"Bratislava Region (SK01)","Central Bohemian Region (CZ02)","Sustainability & Circularity",1,1,0.07,-0.93,14.29,9,16,0.0061,12.5,4e-04,15.08,10.54
"Bratislava Region (SK01)","Central Slovakia (SK03)","ICT",2,1,0.09,-0.91,11.11,20,14,0.0024,17,2e-04,33.22,28.85
"Bratislava Region (SK01)","Central Slovakia (SK03)","Life & Health Sciences",8,2,0.15,-1.85,13.33,34,27,0.0043,30.5,3e-04,52.21,17.96
"Bratislava Region (SK01)","Central Slovakia (SK03)","Sustainability & Circularity",2,1,0.03,-0.97,33.33,9,2,0.0061,5.5,2e-04,15.08,25.08
"Bratislava Region (SK01)","East Slovakia (SK04)","Life & Health Sciences",3,1,0.17,-0.83,5.88,34,32,0.0022,33,4e-04,52.21,10.58
"Bratislava Region (SK01)","Flemish Region (BE2)","Data Science",1,1,0.12,-0.88,8.33,4,22,0.087,13,0.0103,45.47,1.42
"Bratislava Region (SK01)","Flemish Region (BE2)","ICT",1,1,1.2,0.2,0.83,20,439,0.0024,229.5,0.0029,33.22,5.07
"Bratislava Region (SK01)","Lombardy (ITC4)","ICT",2,1,1.08,0.0800000000000001,0.93,20,393,0.0024,206.5,0.0026,33.22,21.15
"Bratislava Region (SK01)","Lower Austria (AT12)","Cybersecurity",1,1,0.11,-0.89,9.09,4,28,0.0221,16,0.0025,27.52,17.13
"Bratislava Region (SK01)","Lower Austria (AT12)","FinTech",1,1,0.03,-0.97,33.33,1,8,0.0511,4.5,0.0018,26.24,40.13
"Bratislava Region (SK01)","Lower Austria (AT12)","ICT",2,2,0.52,-1.48,3.85,20,177,0.0048,98.5,0.0012,33.22,32.2
"Bratislava Region (SK01)","Lower Austria (AT12)","Life & Health Sciences",2,1,0.72,-0.28,1.39,34,252,0.0022,143,0.0016,52.21,17.62
"Bratislava Region (SK01)","Moravia-Silesia (CZ08)","ICT",3,1,0.11,-0.89,9.09,20,21,0.0024,20.5,3e-04,33.22,20.73
"Bratislava Region (SK01)","North Middle Sweden (SE31)","Life & Health Sciences",5,1,0.17,-0.83,5.88,34,32,0.0022,33,4e-04,52.21,8.42
"Bratislava Region (SK01)","Northeast (CZ05)","Nanotechnology",1,1,0.01,-0.99,100,1,1,0.0837,1,7e-04,25.75,35.43
"Bratislava Region (SK01)","Oberbayern (DE21)","ICT",1,1,12.57,11.57,0.08,20,4785,0.0024,2402.5,0.0302,33.22,52.79
"Bratislava Region (SK01)","Prague (CZ01)","Artificial intelligence",2,1,0.07,-0.93,14.29,3,17,0.0206,10,0.0015,46.01,11.25
"Bratislava Region (SK01)","Prague (CZ01)","ICT",2,1,0.2,-0.8,5,20,56,0.0024,38,5e-04,33.22,10.82
"Bratislava Region (SK01)","Prague (CZ01)","Life & Health Sciences",10,3,0.6,-2.4,5,34,206,0.0065,120,0.0013,52.21,22.05
"Bratislava Region (SK01)","Southeast (CZ06)","ICT",1,1,0.12,-0.88,8.33,20,25,0.0024,22.5,3e-04,33.22,11.65
"Bratislava Region (SK01)","Southeast (CZ06)","Life & Health Sciences",1,1,0.31,-0.69,3.23,34,88,0.0022,61,7e-04,52.21,29.92
"Bratislava Region (SK01)","Upper Austria (AT31)","Life & Health Sciences",1,1,0.31,-0.69,3.23,34,90,0.0022,62,7e-04,52.21,16.29
"Bratislava Region (SK01)","Vienna (AT13)","ICT",2,1,0.99,-0.01,1.01,20,360,0.0024,190,0.0024,33.22,20.2
"Bratislava Region (SK01)","Vienna (AT13)","Life & Health Sciences",4,2,1.41,-0.59,1.42,34,529,0.0043,281.5,0.0031,52.21,11.95
"Bratislava Region (SK01)","West Slovakia (SK02)","Data Science",1,1,0.04,-0.96,25,4,5,0.087,4.5,0.0036,45.47,9.8
"Bratislava Region (SK01)","West Slovakia (SK02)","ICT",1,1,0.09,-0.91,11.11,20,16,0.0024,18,2e-04,33.22,12.87
"Bratislava Region (SK01)","West Slovakia (SK02)","Life & Health Sciences",8,2,0.15,-1.85,13.33,34,25,0.0043,29.5,3e-04,52.21,13.83
"Bratislava Region (SK01)","West Slovakia (SK02)","Sustainability & Circularity",3,2,0.06,-1.94,33.33,9,13,0.0121,11,4e-04,15.08,35.4
"Bratislava Region (SK01)","Zürich (CH04)","Life & Health Sciences",1,1,3.51,2.51,0.28,34,1365,0.0022,699.5,0.0076,52.21,14.52
"Braunschweig (DE91)","Braunschweig (DE91)","Artificial intelligence",84,33,0.51,-32.49,64.71,71,71,0.6785,71,0.0105,63.65,0
"Braunschweig (DE91)","Braunschweig (DE91)","Cybersecurity",54,31,0.44,-30.56,70.45,63,63,0.6855,63,0.0098,60.67,0
"Braunschweig (DE91)","Braunschweig (DE91)","Data Science",38,6,0.1,-5.9,60,11,11,0.5217,11,0.0087,82.78,0
"Braunschweig (DE91)","Braunschweig (DE91)","FinTech",30,16,0.29,-15.71,55.17,38,38,0.818,38,0.0149,72.2,0
"Braunschweig (DE91)","Braunschweig (DE91)","ICT",655,222,2.68,-219.32,82.84,513,513,0.534,513,0.0065,46.67,0
"Braunschweig (DE91)","Braunschweig (DE91)","Life & Health Sciences",1674,195,2.62,-192.38,74.43,522,522,0.4229,522,0.0057,33.23,0
"Braunschweig (DE91)","Braunschweig (DE91)","Nanotechnology",10,5,0.12,-4.88,41.67,14,14,0.4184,14,0.0103,24.2,0
"Braunschweig (DE91)","Braunschweig (DE91)","Quantum",0,0,0.01,0.01,0,1,1,0,1,0.0017,49.23,0
"Braunschweig (DE91)","Braunschweig (DE91)","Social Sciences & Humanities",3,1,0.05,-0.95,20,5,5,0.2398,5,0.0131,73.53,0
"Braunschweig (DE91)","Braunschweig (DE91)","Sustainability & Circularity",475,95,1.26,-93.74,75.4,227,227,0.5767,227,0.0076,35.35,0
"Braunschweig (DE91)","Bremen (DE50)","ICT",4,2,1.55,-0.45,1.29,513,79,0.0048,296,0.0037,46.67,19.92
"Braunschweig (DE91)","Bremen (DE50)","Life & Health Sciences",23,6,1.48,-4.52,4.05,522,66,0.013,294,0.0032,33.23,6.67
"Braunschweig (DE91)","Burgundy (FR26)","Sustainability & Circularity",1,1,0.66,-0.34,1.52,227,11,0.0061,119,0.004,35.35,29.62
"Braunschweig (DE91)","Capital (DK) (DK01)","ICT",1,1,2.08,1.08,0.48,513,281,0.0024,397,0.005,46.67,15.11
"Braunschweig (DE91)","Capital (DK) (DK01)","Life & Health Sciences",1,1,4.86,3.86,0.21,522,1413,0.0022,967.5,0.0105,33.23,53.31
"Braunschweig (DE91)","Catalonia (ES51)","Artificial intelligence",1,1,0.4,-0.6,2.5,71,39,0.0206,55,0.0082,63.65,14.87
"Braunschweig (DE91)","Catalonia (ES51)","ICT",1,1,2.22,1.22,0.45,513,335,0.0024,424,0.0053,46.67,14.64
"Braunschweig (DE91)","Central Bohemian Region (CZ02)","Cybersecurity",2,1,0.36,-0.64,2.78,63,40,0.0221,51.5,0.008,60.67,22.45
"Braunschweig (DE91)","Central Bohemian Region (CZ02)","ICT",2,1,1.54,0.54,0.65,513,77,0.0024,295,0.0037,46.67,15.94
"Braunschweig (DE91)","Chemnitz (DED4)","ICT",3,1,1.61,0.61,0.62,513,104,0.0024,308.5,0.0039,46.67,12.38
"Braunschweig (DE91)","Chemnitz (DED4)","Sustainability & Circularity",3,1,0.88,-0.12,1.14,227,92,0.0061,159.5,0.0054,35.35,45.13
"Braunschweig (DE91)","Darmstadt (DE71)","Artificial intelligence",3,1,0.79,-0.21,1.27,71,148,0.0206,109.5,0.0162,63.65,11.1
"Braunschweig (DE91)","Darmstadt (DE71)","Cybersecurity",1,1,0.84,-0.16,1.19,63,176,0.0221,119.5,0.0186,60.67,23.34
"Braunschweig (DE91)","Darmstadt (DE71)","ICT",23,9,5.12,-3.88,1.76,513,1445,0.0217,979,0.0123,46.67,17.98
"Braunschweig (DE91)","Darmstadt (DE71)","Life & Health Sciences",50,15,6.95,-8.05,2.16,522,2246,0.0325,1384,0.0151,33.23,38.16
"Braunschweig (DE91)","Darmstadt (DE71)","Sustainability & Circularity",27,7,2.12,-4.88,3.3,227,541,0.0425,384,0.0129,35.35,24.83
"Braunschweig (DE91)","Detmold (DEA4)","ICT",6,2,2.3,0.3,0.87,513,365,0.0048,439,0.0055,46.67,15.9
"Braunschweig (DE91)","Detmold (DEA4)","Life & Health Sciences",42,25,2.33,-22.67,10.73,522,406,0.0542,464,0.0051,33.23,6.55
"Braunschweig (DE91)","Detmold (DEA4)","Sustainability & Circularity",3,3,1.02,-1.98,2.94,227,143,0.0182,185,0.0062,35.35,26.78
"Braunschweig (DE91)","Dresden (DED2)","ICT",3,1,1.79,0.79,0.56,513,170,0.0024,341.5,0.0043,46.67,12.12
"Braunschweig (DE91)","Dresden (DED2)","Life & Health Sciences",9,3,1.89,-1.11,1.59,522,230,0.0065,376,0.0041,33.23,26.48
"Braunschweig (DE91)","Dresden (DED2)","Sustainability & Circularity",42,5,1.16,-3.84,4.31,227,194,0.0304,210.5,0.0071,35.35,49.3
"Braunschweig (DE91)","Düsseldorf (DEA1)","Artificial intelligence",1,1,0.64,-0.36,1.56,71,106,0.0206,88.5,0.0131,63.65,6.26
"Braunschweig (DE91)","Düsseldorf (DEA1)","Cybersecurity",1,1,0.44,-0.56,2.27,63,61,0.0221,62,0.0096,60.67,2.77
"Braunschweig (DE91)","Düsseldorf (DEA1)","FinTech",1,1,0.32,-0.68,3.12,38,46,0.0511,42,0.0164,72.2,1.59
"Braunschweig (DE91)","Düsseldorf (DEA1)","ICT",15,10,2.92,-7.08,3.42,513,603,0.0241,558,0.007,46.67,6.44
"Braunschweig (DE91)","Düsseldorf (DEA1)","Life & Health Sciences",33,5,5.73,0.73,0.87,522,1761,0.0108,1141.5,0.0124,33.23,21.88
"Braunschweig (DE91)","Düsseldorf (DEA1)","Sustainability & Circularity",1,1,1.9,0.9,0.53,227,459,0.0061,343,0.0115,35.35,26.02
"Braunschweig (DE91)","East Middle Sweden (SE12)","ICT",1,1,6.77,5.77,0.15,513,2074,0.0024,1293.5,0.0163,46.67,25.6
"Braunschweig (DE91)","Eastern Slovenia (SI03)","ICT",3,1,1.45,0.45,0.69,513,40,0.0024,276.5,0.0035,46.67,8.42
"Braunschweig (DE91)","Flemish Region (BE2)","ICT",1,1,2.49,1.49,0.4,513,439,0.0024,476,0.006,46.67,10.22
"Braunschweig (DE91)","Flemish Region (BE2)","Life & Health Sciences",15,5,5.21,0.21,0.96,522,1555,0.0108,1038.5,0.0113,33.23,42.03
"Braunschweig (DE91)","Freiburg (DE13)","Life & Health Sciences",8,3,4.15,1.15,0.72,522,1132,0.0065,827,0.009,33.23,22.49
"Braunschweig (DE91)","Freiburg (DE13)","Sustainability & Circularity",2,2,1.41,-0.59,1.42,227,281,0.0121,254,0.0085,35.35,32.54
"Braunschweig (DE91)","Gelderland (NL22)","Life & Health Sciences",11,4,2.27,-1.73,1.76,522,381,0.0087,451.5,0.0049,33.23,40.3
"Braunschweig (DE91)","Gießen (DE72)","ICT",3,1,1.64,0.64,0.61,513,114,0.0024,313.5,0.0039,46.67,9.13
"Braunschweig (DE91)","Gießen (DE72)","Life & Health Sciences",13,6,1.95,-4.05,3.08,522,255,0.013,388.5,0.0042,33.23,21.37
"Braunschweig (DE91)","Gießen (DE72)","Sustainability & Circularity",2,2,0.86,-1.14,2.33,227,84,0.0121,155.5,0.0052,35.35,39.32
"Braunschweig (DE91)","Hamburg (DE60)","Life & Health Sciences",15,6,3.15,-2.85,1.9,522,732,0.013,627,0.0068,33.23,37.15
"Braunschweig (DE91)","Hamburg (DE60)","Sustainability & Circularity",3,2,1.34,-0.66,1.49,227,259,0.0121,243,0.0082,35.35,12.71
"Braunschweig (DE91)","Hannover (DE92)","Artificial intelligence",13,7,0.45,-6.55,15.56,71,53,0.1439,62,0.0092,63.65,1.75
"Braunschweig (DE91)","Hannover (DE92)","Cybersecurity",5,3,0.33,-2.67,9.09,63,30,0.0663,46.5,0.0072,60.67,1.34
"Braunschweig (DE91)","Hannover (DE92)","Data Science",1,1,0.09,-0.91,11.11,11,9,0.087,10,0.0079,82.78,0.83
"Braunschweig (DE91)","Hannover (DE92)","FinTech",16,6,0.26,-5.74,23.08,38,29,0.3067,33.5,0.0131,72.2,1.05
"Braunschweig (DE91)","Hannover (DE92)","ICT",189,73,2.56,-70.44,28.52,513,465,0.1756,489,0.0062,46.67,3.2
"Braunschweig (DE91)","Hannover (DE92)","Life & Health Sciences",154,53,2.76,-50.24,19.2,522,576,0.1149,549,0.006,33.23,21.23
"Braunschweig (DE91)","Hannover (DE92)","Nanotechnology",4,2,0.11,-1.89,18.18,14,10,0.1674,12,0.0088,24.2,13.75
"Braunschweig (DE91)","Hannover (DE92)","Social Sciences & Humanities",4,2,0.06,-1.94,33.33,5,6,0.4796,5.5,0.0144,73.53,2.97
"Braunschweig (DE91)","Hannover (DE92)","Sustainability & Circularity",89,31,1.03,-29.97,30.1,227,147,0.1882,187,0.0063,35.35,16.38
"Braunschweig (DE91)","Helsinki-Uusimaa (FI1B)","ICT",1,1,8.62,7.62,0.12,513,2781,0.0024,1647,0.0207,46.67,41.14
"Braunschweig (DE91)","Helsinki-Uusimaa (FI1B)","Life & Health Sciences",3,1,2.5,1.5,0.4,522,473,0.0022,497.5,0.0054,33.23,9.11
"Braunschweig (DE91)","Karlsruhe (DE12)","Artificial intelligence",17,5,1.15,-3.85,4.35,71,247,0.1028,159,0.0236,63.65,4.75
"Braunschweig (DE91)","Karlsruhe (DE12)","ICT",39,13,4.62,-8.38,2.81,513,1255,0.0313,884,0.0111,46.67,7.99
"Braunschweig (DE91)","Karlsruhe (DE12)","Life & Health Sciences",15,5,4.46,-0.54,1.12,522,1254,0.0108,888,0.0097,33.23,9.96
"Braunschweig (DE91)","Karlsruhe (DE12)","Nanotechnology",2,1,0.29,-0.71,3.45,14,53,0.0837,33.5,0.0245,24.2,19.06
"Braunschweig (DE91)","Karlsruhe (DE12)","Sustainability & Circularity",7,2,2.57,0.57,0.78,227,703,0.0121,465,0.0156,35.35,26.1
"Braunschweig (DE91)","Kassel (DE73)","Cybersecurity",18,2,0.24,-1.76,8.33,63,6,0.0442,34.5,0.0054,60.67,3.67
"Braunschweig (DE91)","Kassel (DE73)","ICT",24,4,1.48,-2.52,2.7,513,52,0.0096,282.5,0.0036,46.67,10.75
"Braunschweig (DE91)","Kassel (DE73)","Life & Health Sciences",76,20,1.83,-18.17,10.93,522,208,0.0434,365,0.004,33.23,22.61
"Braunschweig (DE91)","Kassel (DE73)","Sustainability & Circularity",27,7,0.83,-6.17,8.43,227,73,0.0425,150,0.005,35.35,39.87
"Braunschweig (DE91)","Koblenz (DEB1)","Sustainability & Circularity",2,1,0.82,-0.18,1.22,227,70,0.0061,148.5,0.005,35.35,21.14
"Braunschweig (DE91)","Köln (DEA2)","ICT",6,2,5.03,3.03,0.4,513,1409,0.0048,961,0.0121,46.67,12.31
"Braunschweig (DE91)","Köln (DEA2)","Life & Health Sciences",30,11,5.3,-5.7,2.08,522,1590,0.0239,1056,0.0115,33.23,23.21
"Braunschweig (DE91)","Köln (DEA2)","Nanotechnology",7,3,0.27,-2.73,11.11,14,47,0.251,30.5,0.0223,24.2,53.62
"Braunschweig (DE91)","Lake Geneva Region (CH01)","Artificial intelligence",2,1,0.56,-0.44,1.79,71,83,0.0206,77,0.0114,63.65,22.53
"Braunschweig (DE91)","Lake Geneva Region (CH01)","ICT",2,1,2.4,1.4,0.42,513,404,0.0024,458.5,0.0058,46.67,13.88
"Braunschweig (DE91)","Lake Geneva Region (CH01)","Sustainability & Circularity",1,1,1.16,0.16,0.86,227,192,0.0061,209.5,0.007,35.35,8.35
"Braunschweig (DE91)","Leipzig (DED5)","ICT",3,1,1.52,0.52,0.66,513,69,0.0024,291,0.0037,46.67,9.16
"Braunschweig (DE91)","Leipzig (DED5)","Life & Health Sciences",3,2,1.68,-0.32,1.19,522,148,0.0043,335,0.0036,33.23,8.23
"Braunschweig (DE91)","Limburg (NL) (NL42)","Life & Health Sciences",2,1,2.06,1.06,0.49,522,298,0.0022,410,0.0045,33.23,19.63
"Braunschweig (DE91)","Lombardy (ITC4)","ICT",1,1,2.37,1.37,0.42,513,393,0.0024,453,0.0057,46.67,10.9
"Braunschweig (DE91)","Lower Austria (AT12)","Life & Health Sciences",15,3,1.94,-1.06,1.55,522,252,0.0065,387,0.0042,33.23,8.52
"Braunschweig (DE91)","Lüneburg (DE93)","Cybersecurity",4,3,0.25,-2.75,12,63,8,0.0663,35.5,0.0055,60.67,5.42
"Braunschweig (DE91)","Lüneburg (DE93)","ICT",16,10,1.63,-8.37,6.13,513,111,0.0241,312,0.0039,46.67,17.26
"Braunschweig (DE91)","Lüneburg (DE93)","Life & Health Sciences",14,5,1.84,-3.16,2.72,522,212,0.0108,367,0.004,33.23,22.05
"Braunschweig (DE91)","Lüneburg (DE93)","Sustainability & Circularity",39,14,1.02,-12.98,13.73,227,143,0.085,185,0.0062,35.35,35.48
"Braunschweig (DE91)","Mecklenburg-Vorpommern (DE80)","ICT",1,1,1.4,0.4,0.71,513,23,0.0024,268,0.0034,46.67,9.07
"Braunschweig (DE91)","Mecklenburg-Vorpommern (DE80)","Life & Health Sciences",6,3,1.93,-1.07,1.55,522,246,0.0065,384,0.0042,33.23,39.96
"Braunschweig (DE91)","Mittelfranken (DE25)","Cybersecurity",1,1,0.65,-0.35,1.54,63,122,0.0221,92.5,0.0144,60.67,33.61
"Braunschweig (DE91)","Mittelfranken (DE25)","FinTech",1,1,0.24,-0.76,4.17,38,24,0.0511,31,0.0121,72.2,23.44
"Braunschweig (DE91)","Mittelfranken (DE25)","ICT",4,4,5.05,1.05,0.79,513,1417,0.0096,965,0.0121,46.67,42.43
"Braunschweig (DE91)","Mittelfranken (DE25)","Life & Health Sciences",8,3,2.34,-0.66,1.28,522,411,0.0065,466.5,0.0051,33.23,5.73
"Braunschweig (DE91)","Mittelfranken (DE25)","Sustainability & Circularity",4,1,1.93,0.93,0.52,227,471,0.0061,349,0.0117,35.35,38.41
"Braunschweig (DE91)","Münster (DEA3)","Cybersecurity",1,1,0.31,-0.69,3.23,63,26,0.0221,44.5,0.0069,60.67,2.38
"Braunschweig (DE91)","Münster (DEA3)","ICT",8,3,1.93,-1.07,1.55,513,226,0.0072,369.5,0.0046,46.67,5.96
"Braunschweig (DE91)","Münster (DEA3)","Life & Health Sciences",38,12,2.64,-9.36,4.55,522,531,0.026,526.5,0.0057,33.23,11.16
"Braunschweig (DE91)","Münster (DEA3)","Sustainability & Circularity",11,2,1.32,-0.68,1.52,227,250,0.0121,238.5,0.008,35.35,27.23
"Braunschweig (DE91)","Niederbayern (DE22)","ICT",1,1,1.89,0.89,0.53,513,209,0.0024,361,0.0045,46.67,19.56
"Braunschweig (DE91)","Nord-Pas-de-Calais (FR30)","Life & Health Sciences",1,1,2.14,1.14,0.47,522,330,0.0022,426,0.0046,33.23,56.18
"Braunschweig (DE91)","Northern Jutland (DK05)","Life & Health Sciences",1,1,1.36,0.36,0.74,522,21,0.0022,271.5,0.003,33.23,1.34
"Braunschweig (DE91)","Northwestern Switzerland (CH03)","Life & Health Sciences",1,1,6.59,5.59,0.15,522,2105,0.0022,1313.5,0.0143,33.23,35.77
"Braunschweig (DE91)","Oberbayern (DE21)","Artificial intelligence",1,1,2.3,1.3,0.43,71,567,0.0206,319,0.0473,63.65,19.25
"Braunschweig (DE91)","Oberbayern (DE21)","Cybersecurity",26,8,2.37,-5.63,3.38,63,612,0.1769,337.5,0.0525,60.67,32.58
"Braunschweig (DE91)","Oberbayern (DE21)","FinTech",8,3,0.96,-2.04,3.12,38,214,0.1534,126,0.0493,72.2,20.23
"Braunschweig (DE91)","Oberbayern (DE21)","ICT",95,24,13.86,-10.14,1.73,513,4785,0.0577,2649,0.0333,46.67,38.75
"Braunschweig (DE91)","Oberbayern (DE21)","Life & Health Sciences",35,9,5.81,-3.19,1.55,522,1794,0.0195,1158,0.0126,33.23,5.81
"Braunschweig (DE91)","Oberbayern (DE21)","Nanotechnology",2,2,0.28,-1.72,7.14,14,51,0.1674,32.5,0.0238,24.2,13.7
"Braunschweig (DE91)","Oberbayern (DE21)","Sustainability & Circularity",10,5,4.09,-0.91,1.22,227,1252,0.0304,739.5,0.0248,35.35,22.24
"Braunschweig (DE91)","Oberfranken (DE24)","Life & Health Sciences",8,3,1.76,-1.24,1.7,522,178,0.0065,350,0.0038,33.23,6.21
"Braunschweig (DE91)","Oberfranken (DE24)","Sustainability & Circularity",1,1,1.3,0.3,0.77,227,244,0.0061,235.5,0.0079,35.35,46.88
"Braunschweig (DE91)","Oberpfalz (DE23)","Sustainability & Circularity",1,1,1.53,0.53,0.65,227,325,0.0061,276,0.0093,35.35,29.43
"Braunschweig (DE91)","Prague (CZ01)","Cybersecurity",2,1,0.26,-0.74,3.85,63,11,0.0221,37,0.0058,60.67,8.16
"Braunschweig (DE91)","Prague (CZ01)","ICT",2,1,1.49,0.49,0.67,513,56,0.0024,284.5,0.0036,46.67,8.39
"Braunschweig (DE91)","Provence-Alpes-Côte d'Azur (FR82)","Life & Health Sciences",13,3,3.08,0.0800000000000001,0.97,522,706,0.0065,614,0.0067,33.23,51.66
"Braunschweig (DE91)","Rheinhessen-Pfalz (DEB3)","Artificial intelligence",2,1,0.58,-0.42,1.72,71,90,0.0206,80.5,0.0119,63.65,3.84
"Braunschweig (DE91)","Rheinhessen-Pfalz (DEB3)","ICT",2,1,2.62,1.62,0.38,513,487,0.0024,500,0.0063,46.67,3.13
"Braunschweig (DE91)","Rheinhessen-Pfalz (DEB3)","Life & Health Sciences",31,11,5.16,-5.84,2.13,522,1535,0.0239,1028.5,0.0112,33.23,37.06
"Braunschweig (DE91)","Rheinhessen-Pfalz (DEB3)","Sustainability & Circularity",2,1,1.7,0.7,0.59,227,388,0.0061,307.5,0.0103,35.35,21.61
"Braunschweig (DE91)","Rhône-Alpes (FR71)","Life & Health Sciences",1,1,5.19,4.19,0.19,522,1548,0.0022,1035,0.0113,33.23,46.15
"Braunschweig (DE91)","Sachsen-Anhalt (DEE0)","Artificial intelligence",2,1,0.28,-0.72,3.57,71,7,0.0206,39,0.0058,63.65,11.22
"Braunschweig (DE91)","Sachsen-Anhalt (DEE0)","Cybersecurity",2,1,0.25,-0.75,4,63,7,0.0221,35,0.0054,60.67,3.24
"Braunschweig (DE91)","Sachsen-Anhalt (DEE0)","Data Science",1,1,0.07,-0.93,14.29,11,4,0.087,7.5,0.0059,82.78,2.86
"Braunschweig (DE91)","Sachsen-Anhalt (DEE0)","FinTech",1,1,0.16,-0.84,6.25,38,5,0.0511,21.5,0.0084,72.2,2.26
"Braunschweig (DE91)","Sachsen-Anhalt (DEE0)","ICT",27,16,1.56,-14.44,10.26,513,84,0.0385,298.5,0.0038,46.67,8.57
"Braunschweig (DE91)","Sachsen-Anhalt (DEE0)","Life & Health Sciences",65,14,1.8,-12.2,7.78,522,194,0.0304,358,0.0039,33.23,38.89
"Braunschweig (DE91)","Sachsen-Anhalt (DEE0)","Social Sciences & Humanities",3,1,0.04,-0.96,25,5,3,0.2398,4,0.0105,73.53,7.8
"Braunschweig (DE91)","Sachsen-Anhalt (DEE0)","Sustainability & Circularity",18,8,0.89,-7.11,8.99,227,96,0.0486,161.5,0.0054,35.35,33.07
"Braunschweig (DE91)","Schleswig-Holstein (DEF0)","Cybersecurity",2,1,0.3,-0.7,3.33,63,21,0.0221,42,0.0065,60.67,5.99
"Braunschweig (DE91)","Schleswig-Holstein (DEF0)","ICT",8,5,1.83,-3.17,2.73,513,188,0.012,350.5,0.0044,46.67,15.56
"Braunschweig (DE91)","Schleswig-Holstein (DEF0)","Life & Health Sciences",3,3,2.99,-0.00999999999999979,1,522,670,0.0065,596,0.0065,33.23,41.88
"Braunschweig (DE91)","Schleswig-Holstein (DEF0)","Sustainability & Circularity",3,2,1.15,-0.85,1.74,227,187,0.0121,207,0.007,35.35,25.62
"Braunschweig (DE91)","Schwaben (DE27)","Life & Health Sciences",4,3,1.85,-1.15,1.62,522,214,0.0065,368,0.004,33.23,10.11
"Braunschweig (DE91)","Småland with Islands (SE21)","Sustainability & Circularity",2,1,0.7,-0.3,1.43,227,26,0.0061,126.5,0.0042,35.35,11.45
"Braunschweig (DE91)","South Sweden (SE22)","ICT",1,1,5.88,4.88,0.17,513,1737,0.0024,1125,0.0142,46.67,31.6
"Braunschweig (DE91)","Southern and Eastern (IE02)","Artificial intelligence",1,1,0.37,-0.63,2.7,71,33,0.0206,52,0.0077,63.65,22.83
"Braunschweig (DE91)","Southern and Eastern (IE02)","FinTech",4,2,0.27,-1.73,7.41,38,32,0.1022,35,0.0137,72.2,11.71
"Braunschweig (DE91)","Southern and Eastern (IE02)","ICT",6,4,1.9,-2.1,2.11,513,215,0.0096,364,0.0046,46.67,15.95
