"id";"value";"share";"ctry"
"Water related adaptation technologies";47;1,32;"IN"
"Other energy storage";47;2,05;"CA"
"Green buildings";46;0,41;"RU"
"Batteries";45;0,1;"BR"
"Waste management";44;0,58;"TR"
"Air & Water pollution reduction";43;0,15;"TW"
"Biofuels";42;0,63;"TR"
"Other energy storage";42;1,83;"AU"
"Water related adaptation technologies";41;1,15;"RU"
"Solar energy";41;0,19;"BR"
"Greenhouse gas capture";41;2,08;"AU"
"Green transports";41;0,18;"SG"
"Batteries";39;0,09;"ZA"
"Air & Water pollution reduction";38;0,13;"CO"
"Batteries";38;0,09;"MY"
"Green transports";38;0,17;"SA"
"Marine & hydro energy";37;2,35;"CA"
"Air & Water pollution reduction";36;0,13;"MY"
"Hydrogen";36;0,23;"TR"
"Hydrogen";36;0,23;"BR"
"Wind energy";35;0,71;"RU"
"Water related adaptation technologies";34;0,95;"BR"
"Waste management";33;0,44;"SG"
"Marine & hydro energy";33;2,1;"IN"
"Efficient power & combustion";33;1,32;"CA"
"Air & Water pollution reduction";31;0,11;"IR"
"Water related adaptation technologies";31;0,87;"SA"
"Air & Water pollution reduction";30;0,1;"UA"
"Waste management";30;0,4;"NZ"
"Biofuels";30;0,45;"SG"
"Hydrogen";30;0,19;"TW"
"Green buildings";30;0,27;"TW"
"Waste management";29;0,38;"ZA"
"Waste management";29;0,38;"ME"
"Wind energy";29;0,59;"TR"
"Biofuels";29;0,43;"RU"
"Air & Water pollution reduction";28;0,1;"NZ"
"Solar energy";28;0,13;"ZA"
"Geothermal energy";28;9,86;"CN"
"Marine & hydro energy";28;1,78;"AU"
"Batteries";28;0,06;"GB"
"Air & Water pollution reduction";27;0,09;"TH"
"Waste management";27;0,36;"HK"
"Wind energy";27;0,55;"SG"
"Efficient power & combustion";27;1,08;"IN"
"Green transports";27;0,12;"NZ"
"Greenhouse gas capture";26;1,32;"IN"
"Solar energy";25;0,12;"ME"
"Geothermal energy";24;8,45;"JP"
"Geothermal energy";24;8,45;"KR"
"Marine & hydro energy";24;1,52;"TR"
"Hydrogen";24;0,16;"ZA"
"Green transports";24;0,11;"TW"
"Air & Water pollution reduction";23;0,08;"AE"
"Air & Water pollution reduction";23;0,08;"QA"
"Wind energy";23;0,47;"AU"
"Hydrogen";23;0,15;"MY"
"Air & Water pollution reduction";22;0,08;"GB"
"Waste management";22;0,29;"CL"
"Efficient power & combustion";22;0,88;"AU"
"Hydrogen";22;0,14;"CL"
"Waste management";21;0,28;"SA"
"Water related adaptation technologies";21;0,59;"TR"
"Water related adaptation technologies";21;0,59;"ZA"
"Biofuels";21;0,31;"ME"
"Hydrogen";21;0,14;"HK"
"Waste management";20;0,26;"UA"
"Water related adaptation technologies";20;0,56;"HK"
"Solar energy";20;0,09;"MA"
"Batteries";20;0,05;"ME"
"Other energy storage";20;0,87;"IL"
"Other energy storage";20;0,87;"SG"
"Hydrogen";20;0,13;"ME"
"Green buildings";20;0,18;"NZ"
"Wind energy";19;0,39;"BR"
"Solar energy";19;0,09;"NZ"
"Geothermal energy";19;6,69;"CA"
"Efficient power & combustion";19;0,76;"SG"
"Other energy storage";19;0,83;"IN"
"Green transports";19;0,08;"ZA"
"Waste management";18;0,24;"CO"
"Wind energy";18;0,37;"VN"
"Biofuels";18;0,27;"UA"
"Efficient power & combustion";18;0,72;"SA"
"Marine & hydro energy";17;1,08;"BR"
"Marine & hydro energy";17;1,08;"IL"
"Hydrogen";17;0,11;"NZ"
"Green buildings";17;0,15;"BR"
"Solar energy";16;0,07;"CL"
"Marine & hydro energy";16;1,02;"RU"
"Batteries";16;0,04;"IR"
"Batteries";16;0,04;"CL"
"Solar energy";15;0,07;"AE"
"Biofuels";15;0,22;"TH"
"Biofuels";15;0,22;"MY"
"Biofuels";15;0,22;"HK"
"Biofuels";15;0,22;"CL"
"Green buildings";15;0,13;"SA"
"Green buildings";15;0,13;"MA"
"Waste management";14;0,18;"MY"
"Biofuels";14;0,21;"ZA"
"Efficient power & combustion";14;0,56;"TR"
"Green transports";14;0,06;"MY"
"Green transports";14;0,06;"GB"
"Green buildings";14;0,12;"MY"
"Air & Water pollution reduction";13;0,05;"VN"
"Wind energy";13;0,26;"TW"
"Solar energy";13;0,06;"UA"
"Marine & hydro energy";13;0,83;"TW"
"Batteries";13;0,03;"UA"
"Batteries";13;0,03;"AE"
"Other energy storage";13;0,57;"TR"
"Hydrogen";13;0,08;"IR"
"Green transports";13;0,06;"IR"
"Green buildings";13;0,12;"UA"
"Solar energy";12;0,06;"GB"
"Solar energy";12;0,06;"IR"
"Solar energy";12;0,06;"QA"
"Efficient power & combustion";12;0,48;"IL"
"Green transports";12;0,05;"ME"
"Green buildings";12;0,11;"ZA"
"Waste management";11;0,15;"VN"
"Wind energy";11;0,22;"UA"
"Marine & hydro energy";11;0,7;"SG"
"Efficient power & combustion";11;0,44;"HK"
"Batteries";11;0,03;"CO"
"Hydrogen";11;0,07;"GB"
"Green buildings";11;0,1;"ME"
"Air & Water pollution reduction";10;0,03;"EG"
"Air & Water pollution reduction";10;0,03;"PH"
"Waste management";10;0,13;"TW"
"Wind energy";10;0,2;"ZA"
"Marine & hydro energy";10;0,64;"IR"
"Marine & hydro energy";10;0,64;"UA"
"Biofuels";10;0,15;"NZ"
"Batteries";10;0,02;"TH"
"Other energy storage";10;0,44;"RU"
"Hydrogen";10;0,06;"UA"
"Green transports";10;0,04;"UA"
"Water related adaptation technologies";9;0,25;"SG"
"Wind energy";9;0,18;"GB"
"Wind energy";9;0,18;"KZ"
"Solar energy";9;0,04;"EG"
"Solar energy";9;0,04;"TH"
"Marine & hydro energy";9;0,57;"CL"
"Batteries";9;0,02;"QA"
"Hydrogen";9;0,06;"QA"
"Greenhouse gas capture";9;0,46;"IL"
"Green buildings";9;0,08;"TH"
"Air & Water pollution reduction";8;0,03;"AR"
"Air & Water pollution reduction";8;0,03;"MA"
"Waste management";8;0,11;"MA"
"Water related adaptation technologies";8;0,22;"CL"
"Wind energy";8;0,16;"NZ"
"Wind energy";8;0,16;"HK"
"Batteries";8;0,02;"MA"
"Green transports";8;0,04;"AE"
"Green transports";8;0,04;"AR"
"Air & Water pollution reduction";7;0,02;"RS"
"Air & Water pollution reduction";7;0,02;"CR"
"Water related adaptation technologies";7;0,2;"NZ"
"Water related adaptation technologies";7;0,2;"ME"
"Wind energy";7;0,14;"MA"
"Wind energy";7;0,14;"ME"
"Biofuels";7;0,1;"MA"
"Biofuels";7;0,1;"CO"
"Efficient power & combustion";7;0,28;"BR"
"Other energy storage";7;0,31;"SA"
"Other energy storage";7;0,31;"BR"
"Hydrogen";7;0,05;"RS"
"Green transports";7;0,03;"EG"
"Green buildings";7;0,06;"KZ"
"Green buildings";7;0,06;"PA"
"Green buildings";7;0,06;"VN"
"Waste management";6;0,08;"RS"
"Waste management";6;0,08;"PH"
"Waste management";6;0,08;"AR"
"Water related adaptation technologies";6;0,17;"TW"
"Water related adaptation technologies";6;0,17;"CO"
"Water related adaptation technologies";6;0,17;"AE"
"Water related adaptation technologies";6;0,17;"AR"
"Wind energy";6;0,12;"RS"
"Solar energy";6;0,03;"ID"
"Solar energy";6;0,03;"VN"
"Solar energy";6;0,03;"KZ"
"Solar energy";6;0,03;"RS"
"Solar energy";6;0,03;"CO"
"Solar energy";6;0,03;"PH"
"Marine & hydro energy";6;0,38;"HK"
"Batteries";6;0,01;"AR"
"Batteries";6;0,01;"EG"
"Hydrogen";6;0,04;"CO"
"Hydrogen";6;0,04;"VN"
"Hydrogen";6;0,04;"PH"
"Greenhouse gas capture";6;0,3;"RU"
"Greenhouse gas capture";6;0,3;"ME"
"Green transports";6;0,03;"CO"
"Green transports";6;0,03;"TH"
"Green buildings";6;0,05;"AE"
"Green buildings";6;0,05;"IR"
"Air & Water pollution reduction";5;0,02;"BH"
"Air & Water pollution reduction";5;0,02;"PE"
"Waste management";5;0,07;"IR"
"Waste management";5;0,07;"TH"
"Water related adaptation technologies";5;0,14;"MY"
"Wind energy";5;0,1;"PH"
"Wind energy";5;0,1;"IR"
"Wind energy";5;0,1;"SA"
"Wind energy";5;0,1;"IL"
"Marine & hydro energy";5;0,32;"SA"
"Marine & hydro energy";5;0,32;"TH"
"Marine & hydro energy";5;0,32;"ME"
"Marine & hydro energy";5;0,32;"RS"
"Marine & hydro energy";5;0,32;"MY"
"Biofuels";5;0,07;"ID"
"Biofuels";5;0,07;"IR"
"Nuclear energy";5;0,32;"AU"
"Efficient power & combustion";5;0,2;"ZA"
"Efficient power & combustion";5;0,2;"UA"
"Efficient power & combustion";5;0,2;"RU"
"Other energy storage";5;0,22;"HK"
"Hydrogen";5;0,03;"AE"
"Green transports";5;0,02;"CL"
"Green transports";5;0,02;"BY"
"Green buildings";5;0,04;"RS"
"Green buildings";5;0,04;"CL"
"Green buildings";5;0,04;"CO"
"Green buildings";5;0,04;"GB"
"Air & Water pollution reduction";4;0,01;"MX"
"Air & Water pollution reduction";4;0,01;"PA"
"Air & Water pollution reduction";4;0,01;"DZ"
"Air & Water pollution reduction";4;0,01;"ID"
"Air & Water pollution reduction";4;0,01;"LB"
"Air & Water pollution reduction";4;0,01;"EC"
"Waste management";4;0,05;"AE"
"Waste management";4;0,05;"PE"
"Water related adaptation technologies";4;0,11;"TH"
"Wind energy";4;0,08;"ID"
"Wind energy";4;0,08;"MY"
"Wind energy";4;0,08;"CL"
"Wind energy";4;0,08;"CO"
"Solar energy";4;0,02;"PA"
"Solar energy";4;0,02;"BY"
"Geothermal energy";4;1,41;"IN"
"Marine & hydro energy";4;0,25;"ZA"
"Marine & hydro energy";4;0,25;"NZ"
"Marine & hydro energy";4;0,25;"VN"
"Marine & hydro energy";4;0,25;"EG"
"Biofuels";4;0,06;"EG"
"Biofuels";4;0,06;"AE"
"Nuclear energy";4;0,26;"IN"
"Nuclear energy";4;0,26;"NC"
"Nuclear energy";4;0,26;"MC"
"Nuclear energy";4;0,26;"PF"
"Nuclear energy";4;0,26;"IL"
"Efficient power & combustion";4;0,16;"NZ"
"Batteries";4;0,01;"VN"
"Batteries";4;0,01;"AM"
"Batteries";4;0,01;"PH"
"Batteries";4;0,01;"BD"
"Other energy storage";4;0,17;"IR"
"Other energy storage";4;0,17;"TH"
"Other energy storage";4;0,17;"AE"
"Other energy storage";4;0,17;"TW"
"Other energy storage";4;0,17;"ZA"
"Other energy storage";4;0,17;"CL"
"Hydrogen";4;0,03;"ID"
"Greenhouse gas capture";4;0,2;"SG"
"Greenhouse gas capture";4;0,2;"BR"
"Greenhouse gas capture";4;0,2;"MY"
"Greenhouse gas capture";4;0,2;"AE"
"Green transports";4;0,02;"AM"
"Green buildings";4;0,04;"EG"
"Green buildings";4;0,04;"QA"
"Air & Water pollution reduction";3;0,01;"AD"
"Air & Water pollution reduction";3;0,01;"NG"
"Waste management";3;0,04;"LB"
"Waste management";3;0,04;"MX"
"Water related adaptation technologies";3;0,08;"PE"
"Water related adaptation technologies";3;0,08;"NC"
"Water related adaptation technologies";3;0,08;"EC"
"Wind energy";3;0,06;"AR"
"Wind energy";3;0,06;"MO"
"Wind energy";3;0,06;"PE"
"Wind energy";3;0,06;"AE"
"Solar energy";3;0,01;"LK"
"Solar energy";3;0,01;"DZ"
"Geothermal energy";3;1,06;"SA"
"Geothermal energy";3;1,06;"IL"
"Biofuels";3;0,04;"AR"
"Biofuels";3;0,04;"QA"
"Biofuels";3;0,04;"GB"
"Nuclear energy";3;0,19;"UA"
"Efficient power & combustion";3;0,12;"TW"
"Batteries";3;0,01;"DZ"
"Batteries";3;0,01;"ID"
"Batteries";3;0,01;"DO"
"Batteries";3;0,01;"AD"
"Other energy storage";3;0,13;"UA"
"Other energy storage";3;0,13;"NZ"
"Other energy storage";3;0,13;"AD"
"Other energy storage";3;0,13;"ME"
"Other energy storage";3;0,13;"PH"
"Hydrogen";3;0,02;"MA"
"Hydrogen";3;0,02;"LK"
"Hydrogen";3;0,02;"TH"
"Greenhouse gas capture";3;0,15;"NZ"
"Greenhouse gas capture";3;0,15;"TH"
"Green transports";3;0,01;"MC"
"Green transports";3;0,01;"PE"
"Green transports";3;0,01;"MA"
"Green transports";3;0,01;"AZ"
"Green buildings";3;0,03;"LK"
"Green buildings";3;0,03;"AR"
"Green buildings";3;0,03;"PK"
"Air & Water pollution reduction";2;0,01;"DO"
"Air & Water pollution reduction";2;0,01;"PK"
"Air & Water pollution reduction";2;0,01;"GE"
"Air & Water pollution reduction";2;0,01;"JO"
"Air & Water pollution reduction";2;0,01;"TC"
"Air & Water pollution reduction";2;0,01;"FO"
"Air & Water pollution reduction";2;0,01;"TN"
"Air & Water pollution reduction";2;0,01;"KW"
"Waste management";2;0,03;"EG"
"Waste management";2;0,03;"DO"
"Waste management";2;0,03;"BA"
"Waste management";2;0,03;"KZ"
"Waste management";2;0,03;"GB"
"Waste management";2;0,03;"CR"
"Waste management";2;0,03;"TN"
"Waste management";2;0,03;"NG"
"Waste management";2;0,03;"MU"
"Water related adaptation technologies";2;0,06;"RS"
"Water related adaptation technologies";2;0,06;"UA"
"Water related adaptation technologies";2;0,06;"VN"
"Water related adaptation technologies";2;0,06;"GB"
"Water related adaptation technologies";2;0,06;"MA"
"Water related adaptation technologies";2;0,06;"QA"
"Wind energy";2;0,04;"MC"
"Wind energy";2;0,04;"TN"
"Wind energy";2;0,04;"EG"
"Wind energy";2;0,04;"DZ"
"Wind energy";2;0,04;"TH"
"Solar energy";2;0,01;"PK"
"Solar energy";2;0,01;"KW"
"Solar energy";2;0,01;"AR"
"Solar energy";2;0,01;"PE"
"Solar energy";2;0,01;"UY"
"Solar energy";2;0,01;"BN"
"Geothermal energy";2;0,7;"AU"
"Geothermal energy";2;0,7;"SG"
"Geothermal energy";2;0,7;"TR"
"Geothermal energy";2;0,7;"IR"
"Marine & hydro energy";2;0,13;"KZ"
"Marine & hydro energy";2;0,13;"AR"
"Marine & hydro energy";2;0,13;"CO"
"Marine & hydro energy";2;0,13;"MA"
"Biofuels";2;0,03;"VN"
"Biofuels";2;0,03;"CR"
"Biofuels";2;0,03;"MU"
"Biofuels";2;0,03;"TW"
"Biofuels";2;0,03;"DO"
"Biofuels";2;0,03;"KZ"
"Biofuels";2;0,03;"RS"
"Nuclear energy";2;0,13;"BR"
"Nuclear energy";2;0,13;"ZA"
"Nuclear energy";2;0,13;"AR"
"Efficient power & combustion";2;0,08;"LB"
"Efficient power & combustion";2;0,08;"RS"
"Efficient power & combustion";2;0,08;"MY"
"Batteries";2;0;"KZ"
"Batteries";2;0;"PK"
"Batteries";2;0;"NC"
"Batteries";2;0;"MX"
"Batteries";2;0;"BY"
"Batteries";2;0;"OM"
"Batteries";2;0;"RS"
"Batteries";2;0;"LK"
"Batteries";2;0;"KE"
"Other energy storage";2;0,09;"MY"
"Other energy storage";2;0,09;"MA"
"Other energy storage";2;0,09;"CO"
"Hydrogen";2;0,01;"KZ"
"Hydrogen";2;0,01;"BD"
"Hydrogen";2;0,01;"MC"
"Hydrogen";2;0,01;"KW"
"Hydrogen";2;0,01;"AR"
"Hydrogen";2;0,01;"DO"
"Hydrogen";2;0,01;"OM"
"Greenhouse gas capture";2;0,1;"QA"
"Greenhouse gas capture";2;0,1;"CO"
"Greenhouse gas capture";2;0,1;"AR"
"Green transports";2;0,01;"KZ"
"Green transports";2;0,01;"DO"
"Green transports";2;0,01;"KW"
"Green transports";2;0,01;"PH"
"Green transports";2;0,01;"EC"
"Green transports";2;0,01;"BA"
"Green transports";2;0,01;"UY"
"Green transports";2;0,01;"NE"
"Green transports";2;0,01;"GE"
"Green transports";2;0,01;"VN"
"Green transports";2;0,01;"CR"
"Green buildings";2;0,02;"BA"
"Green buildings";2;0,02;"GH"
"Green buildings";2;0,02;"DZ"
"Green buildings";2;0,02;"MD"
"Green buildings";2;0,02;"BY"
"Green buildings";2;0,02;"PE"
"Air & Water pollution reduction";1;0;"BY"
"Air & Water pollution reduction";1;0;"VE"
"Air & Water pollution reduction";1;0;"AM"
"Air & Water pollution reduction";1;0;"BS"
"Air & Water pollution reduction";1;0;"MN"
"Air & Water pollution reduction";1;0;"PR"
"Air & Water pollution reduction";1;0;"BA"
"Air & Water pollution reduction";1;0;"UR"
"Air & Water pollution reduction";1;0;"SM"
"Air & Water pollution reduction";1;0;"KP"
"Air & Water pollution reduction";1;0;"IM"
"Air & Water pollution reduction";1;0;"MU"
"Air & Water pollution reduction";1;0;"KZ"
"Air & Water pollution reduction";1;0;"SD"
"Air & Water pollution reduction";1;0;"NA"
"Air & Water pollution reduction";1;0;"UZ"
"Air & Water pollution reduction";1;0;"KH"
"Air & Water pollution reduction";1;0;"BT"
"Air & Water pollution reduction";1;0;"UY"
"Air & Water pollution reduction";1;0;"OM"
"Waste management";1;0,01;"OM"
"Waste management";1;0,01;"LR"
"Waste management";1;0,01;"WH"
"Waste management";1;0,01;"KG"
"Waste management";1;0,01;"LS"
"Waste management";1;0,01;"UZ"
"Waste management";1;0,01;"SC"
"Waste management";1;0,01;"ID"
"Waste management";1;0,01;"LC"
"Waste management";1;0,01;"CU"
"Waste management";1;0,01;"MN"
"Waste management";1;0,01;"BD"
"Waste management";1;0,01;"GE"
"Waste management";1;0,01;"DZ"
"Water related adaptation technologies";1;0,03;"MX"
"Water related adaptation technologies";1;0,03;"KE"
"Water related adaptation technologies";1;0,03;"DO"
"Water related adaptation technologies";1;0,03;"TU"
"Water related adaptation technologies";1;0,03;"TN"
"Water related adaptation technologies";1;0,03;"IR"
"Water related adaptation technologies";1;0,03;"PH"
"Water related adaptation technologies";1;0,03;"UY"
"Water related adaptation technologies";1;0,03;"PF"
"Water related adaptation technologies";1;0,03;"MC"
"Water related adaptation technologies";1;0,03;"EG"
"Water related adaptation technologies";1;0,03;"DZ"
"Wind energy";1;0,02;"NC"
"Wind energy";1;0,02;"PF"
"Wind energy";1;0,02;"BN"
"Wind energy";1;0,02;"KW"
"Wind energy";1;0,02;"GE"
"Wind energy";1;0,02;"BY"
"Wind energy";1;0,02;"BH"
"Wind energy";1;0,02;"BA"
"Wind energy";1;0,02;"SN"
"Wind energy";1;0,02;"AM"
"Wind energy";1;0,02;"IQ"
"Wind energy";1;0,02;"ML"
"Solar energy";1;0;"OM"
"Solar energy";1;0;"PR"
"Solar energy";1;0;"AD"
"Solar energy";1;0;"JO"
"Solar energy";1;0;"CR"
"Solar energy";1;0;"AX"
"Solar energy";1;0;"MK"
"Solar energy";1;0;"MO"
"Solar energy";1;0;"AM"
"Solar energy";1;0;"BA"
"Solar energy";1;0;"TN"
"Solar energy";1;0;"EC"
"Solar energy";1;0;"LA"
"Solar energy";1;0;"VG"
"Solar energy";1;0;"UG"
"Solar energy";1;0;"SN"
"Solar energy";1;0;"KE"
"Solar energy";1;0;"MC"
"Geothermal energy";1;0,35;"OM"
"Geothermal energy";1;0,35;"DZ"
"Geothermal energy";1;0,35;"RU"
"Geothermal energy";1;0,35;"BR"
"Geothermal energy";1;0,35;"TM"
"Geothermal energy";1;0,35;"AD"
"Geothermal energy";1;0,35;"ML"
"Geothermal energy";1;0,35;"MY"
"Geothermal energy";1;0,35;"PA"
"Geothermal energy";1;0,35;"AE"
"Marine & hydro energy";1;0,06;"KE"
"Marine & hydro energy";1;0,06;"ZW"
"Marine & hydro energy";1;0,06;"MD"
"Marine & hydro energy";1;0,06;"SY"
"Marine & hydro energy";1;0,06;"GB"
"Marine & hydro energy";1;0,06;"FO"
"Marine & hydro energy";1;0,06;"TN"
"Marine & hydro energy";1;0,06;"GI"
"Marine & hydro energy";1;0,06;"ZM"
"Marine & hydro energy";1;0,06;"PA"
"Marine & hydro energy";1;0,06;"SN"
"Marine & hydro energy";1;0,06;"CR"
"Marine & hydro energy";1;0,06;"PE"
"Marine & hydro energy";1;0,06;"BY"
"Marine & hydro energy";1;0,06;"DO"
"Marine & hydro energy";1;0,06;"MU"
"Marine & hydro energy";1;0,06;"JO"
"Biofuels";1;0,01;"TN"
"Biofuels";1;0,01;"EC"
"Biofuels";1;0,01;"ZW"
"Biofuels";1;0,01;"KW"
"Biofuels";1;0,01;"LK"
"Biofuels";1;0,01;"BD"
"Biofuels";1;0,01;"UZ"
"Biofuels";1;0,01;"KH"
"Biofuels";1;0,01;"GT"
"Biofuels";1;0,01;"OM"
"Biofuels";1;0,01;"KP"
"Biofuels";1;0,01;"PA"
"Biofuels";1;0,01;"JO"
"Biofuels";1;0,01;"LC"
"Biofuels";1;0,01;"SL"
"Biofuels";1;0,01;"AZ"
"Nuclear energy";1;0,06;"TR"
"Nuclear energy";1;0,06;"LB"
"Nuclear energy";1;0,06;"GR"
"Nuclear energy";1;0,06;"ME"
"Nuclear energy";1;0,06;"IR"
"Nuclear energy";1;0,06;"SA"
"Efficient power & combustion";1;0,04;"KW"
"Efficient power & combustion";1;0,04;"VN"
"Efficient power & combustion";1;0,04;"AL"
"Efficient power & combustion";1;0,04;"VE"
"Efficient power & combustion";1;0,04;"TC"
"Efficient power & combustion";1;0,04;"ME"
"Efficient power & combustion";1;0,04;"KZ"
"Efficient power & combustion";1;0,04;"AR"
"Efficient power & combustion";1;0,04;"IR"
"Efficient power & combustion";1;0,04;"GB"
"Efficient power & combustion";1;0,04;"BA"
"Efficient power & combustion";1;0,04;"AE"
"Efficient power & combustion";1;0,04;"DZ"
"Efficient power & combustion";1;0,04;"CL"
"Efficient power & combustion";1;0,04;"CO"
"Batteries";1;0;"BA"
"Batteries";1;0;"II"
"Batteries";1;0;"GE"
"Batteries";1;0;"CR"
"Batteries";1;0;"JE"
"Batteries";1;0;"MO"
"Batteries";1;0;"PA"
"Batteries";1;0;"NA"
"Batteries";1;0;"RI"
"Batteries";1;0;"CM"
"Batteries";1;0;"LA"
"Batteries";1;0;"EC"
"Batteries";1;0;"PE"
