"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL22","B23P",2,0.39,18.45,61.06,"east"
"NL21","B23Q",1,0.29,27.95,67.93,"east"
"NL22","B24B",1,0.25,11.01,65.83,"east"
"NL21","B24D",1,1.46,29.18,61.18,"east"
"NL21","B25B",1,0.44,28.07,64.05,"east"
"NL22","B25B",1,0.22,19.67,64.05,"east"
"NL22","B25C",1,1.05,17.07,65.32,"east"
"NL22","B25H",1,0.68,31.54,55.58,"east"
"NL21","B25J",4,0.84,37.77,42.16,"east"
"NL22","B25J",10,1.06,27.27,42.16,"east"
"NL21","B26B",2,1.64,23.52,35.91,"east"
"NL22","B26B",1,0.42,22.88,35.91,"east"
"NL22","B26D",10,2.46,32.38,53.92,"east"
"NL22","B26F",1,0.63,48.01,60.8,"east"
"NL21","B27B",1,1.43,36.84,71.8,"east"
"NL22","B27B",1,0.72,10.12,71.8,"east"
"NL22","B27K",1,1.35,43.15,47.12,"east"
"NL21","B28B",2,1,43.97,44.81,"east"
"NL22","B28B",5,1.27,28.69,44.81,"east"
"NL21","B28D",1,1.02,43.9,75.02,"east"
"NL21","B29B",6,1.79,67.46,52.13,"east"
"NL22","B29B",5,0.76,58.32,52.13,"east"
"NL21","B29C",36,1.49,55.15,53.33,"east"
"NL22","B29C",44,0.92,48.94,53.33,"east"
"NL21","B29D",10,2.36,50.05,45.22,"east"
"NL22","B29D",38,4.55,34.49,45.22,"east"
"NL21","B29K",9,0.93,70.21,52.61,"east"
"NL22","B29K",20,1.05,47.6,52.61,"east"
"NL21","B29L",15,1.56,54.09,54.58,"east"
"NL22","B29L",25,1.32,42.61,54.58,"east"
"NL21","B30B",4,2.3,47.87,59.08,"east"
"NL21","B31B",4,3.53,37.4,64.61,"east"
"NL22","B31B",5,2.23,47.35,64.61,"east"
"NL22","B31F",1,0.96,55.46,65.65,"east"
"NL21","B32B",23,1.57,48.76,42.09,"east"
"NL22","B32B",33,1.14,47.51,42.09,"east"
"NL21","B33Y",14,1.78,42.48,44.68,"east"
"NL22","B33Y",10,0.65,26.55,44.68,"east"
"NL22","B41F",7,2.31,44.51,54.51,"east"
"NL21","B41J",1,0.34,25.15,48,"east"
"NL22","B41J",5,0.86,48.09,48,"east"
"NL22","B41K",1,6.71,23.19,42.42,"east"
"NL22","B41M",5,1.15,33.88,41.4,"east"
"NL22","B41P",5,5.39,55.86,59.27,"east"
"NL22","B44C",1,0.45,40.02,53.4,"east"
"NL21","B44D",1,8.2,35.1,48.23,"east"
"NL22","B44D",1,4.16,34.13,48.23,"east"
"NL21","B60B",3,1.96,31.27,59.79,"east"
"NL22","B60B",6,1.99,27.89,59.79,"east"
"NL21","B60C",11,2.5,66.62,49.84,"east"
"NL22","B60C",4,0.46,65.71,49.84,"east"
"NL21","B60D",3,3.82,18.83,64.11,"east"
"NL22","B60D",5,3.22,17.36,64.11,"east"
"NL21","B60G",6,2.41,23.95,57.4,"east"
"NL22","B60G",8,1.63,22.21,57.4,"east"
"NL22","B60H",1,0.22,37.17,52.58,"east"
"NL22","B60J",11,2.3,41.64,57.59,"east"
"NL22","B60K",9,0.54,13.42,56.83,"east"
"NL21","B60L",2,0.32,18.2,50.6,"east"
"NL22","B60L",12,0.98,12.1,50.6,"east"
"NL21","B60M",1,2.35,14.29,52.66,"east"
"NL21","B60N",1,0.32,24.93,57.71,"east"
"NL22","B60N",1,0.16,34.45,57.71,"east"
"NL21","B60P",3,1.59,39.19,50.57,"east"
"NL22","B60P",5,1.34,41.74,50.57,"east"
"NL22","B60Q",4,0.55,14.67,53.7,"east"
"NL21","B60R",1,0.1,22.83,48.1,"east"
"NL22","B60R",9,0.48,24.62,48.1,"east"
"NL21","B60S",1,0.53,30.6,46.06,"east"
"NL22","B60T",2,0.21,18.57,49.01,"east"
"NL22","B60W",1,0.09,7.48,50.41,"east"
"NL22","B60Y",5,0.54,16.48,63.24,"east"
"NL22","B61B",2,2.23,21.02,55.05,"east"
"NL21","B61L",1,0.52,13.28,48.51,"east"
"NL21","B62B",2,1.84,35.94,43,"east"
"NL22","B62B",5,2.33,48.75,43,"east"
"NL21","B62D",3,0.39,33.43,53.72,"east"
"NL22","B62D",7,0.46,36.85,53.72,"east"
"NL22","B62H",1,1.26,40.4,52.68,"east"
"NL21","B62J",1,0.76,15.09,48.68,"east"
"NL22","B62J",6,2.3,27.37,48.68,"east"
"NL21","B62K",1,0.7,19.79,42.45,"east"
"NL22","B62K",2,0.71,56.96,42.45,"east"
"NL22","B62L",1,2.01,24.87,56.82,"east"
"NL22","B62M",2,0.84,43.79,49.09,"east"
"NL21","B63B",6,1.87,36.94,25.04,"east"
"NL22","B63B",13,2.05,45.03,25.04,"east"
"NL22","B63C",1,0.96,35.1,34.28,"east"
"NL21","B63H",1,0.77,33.79,37.09,"east"
"NL22","B63H",3,1.16,37.44,37.09,"east"
"NL22","B63J",2,3.71,53.39,38.4,"east"
"NL21","B64C",1,0.2,22.01,28.69,"east"
"NL22","B64C",1,0.1,15.77,28.69,"east"
"NL21","B64D",1,0.19,23.52,32.26,"east"
"NL22","B64D",1,0.1,15.63,32.26,"east"
"NL21","B64F",1,0.8,23.44,38.34,"east"
"NL22","B64F",2,0.81,19.38,38.34,"east"
"NL21","B64U",1,0.76,16.71,35.2,"east"
"NL21","B65B",15,2.26,58.72,49.8,"east"
"NL22","B65B",28,2.14,56.56,49.8,"east"
"NL21","B65C",1,1.51,46.26,67.93,"east"
"NL22","B65C",2,1.53,47.14,67.93,"east"
"NL21","B65D",28,1.89,57.56,34.45,"east"
"NL22","B65D",47,1.61,51.14,34.45,"east"
"NL21","B65F",1,1.49,60.48,45.77,"east"
"NL22","B65F",6,4.54,48.39,45.77,"east"
"NL21","B65G",15,1.95,43.9,48.13,"east"
"NL22","B65G",45,2.96,44.75,48.13,"east"
"NL21","B65H",2,0.48,26.68,65.16,"east"
"NL22","B65H",14,1.72,31.84,65.16,"east"
"NL21","B66B",1,0.32,38.86,41.59,"east"
"NL22","B66B",1,0.16,44.56,41.59,"east"
"NL21","B66C",3,1.24,50,49.95,"east"
"NL22","B66C",10,2.09,54.9,49.95,"east"
"NL21","B66D",2,2.93,42.72,46.26,"east"
"NL22","B66D",2,1.48,50.19,46.26,"east"
"NL21","B66F",1,0.51,50.61,56.04,"east"
"NL22","B66F",5,1.3,50.89,56.04,"east"
"NL22","B67B",1,1.28,43.94,49.17,"east"
"NL21","B67C",1,1.16,56.73,52.33,"east"
"NL21","B67D",3,2.1,57.54,33.42,"east"
"NL22","B67D",2,0.71,47.83,33.42,"east"
"NL22","B68G",1,2.7,59.55,60.8,"east"
"NL21","B81B",2,1.63,54.05,43.1,"east"
"NL22","B81B",8,3.31,41.98,43.1,"east"
"NL21","B81C",1,1.1,60.34,45.12,"east"
"NL22","B81C",9,5.01,48.52,45.12,"east"
"NL21","B82Y",3,1.11,52.3,23.98,"east"
"NL22","B82Y",3,0.56,39.79,23.98,"east"
"NL21","C01B",12,1.99,64.83,25.81,"east"
"NL22","C01B",15,1.26,29.89,25.81,"east"
"NL21","C01G",2,1.53,53.28,35.18,"east"
"NL21","C01P",4,1.12,52.53,32.76,"east"
"NL22","C01P",1,0.14,30.96,32.76,"east"
"NL21","C02F",11,2.16,55.57,30.46,"east"
"NL22","C02F",27,2.68,62.58,30.46,"east"
"NL21","C03B",1,0.5,38.11,47.27,"east"
"NL22","C03B",1,0.26,28.5,47.27,"east"
"NL21","C03C",1,0.29,43.84,42.45,"east"
"NL22","C03C",4,0.58,41.62,42.45,"east"
"NL21","C04B",3,0.46,50.77,38.24,"east"
"NL22","C04B",5,0.39,42.42,38.24,"east"
"NL22","C05B",2,3.88,92.2,52.71,"east"
"NL21","C05C",1,1.91,67.26,46.85,"east"
"NL22","C05C",2,1.94,81.13,46.85,"east"
"NL21","C05D",2,4.13,64.03,47.03,"east"
"NL22","C05D",1,1.05,78.06,47.03,"east"
"NL21","C05F",2,3.05,63.73,36.71,"east"
"NL22","C05F",4,3.09,83.33,36.71,"east"
"NL21","C05G",2,2.7,70.07,40.5,"east"
"NL22","C05G",3,2.06,86.81,40.5,"east"
"NL21","C07B",2,0.69,41.08,26.36,"east"
"NL22","C07B",5,0.88,73.95,26.36,"east"
"NL21","C07C",34,2.73,52.91,25.72,"east"
"NL22","C07C",52,2.11,52.42,25.72,"east"
"NL21","C07D",15,0.84,34.1,16.24,"east"
"NL22","C07D",53,1.5,59.54,16.24,"east"
"NL21","C07F",6,1.3,46.94,25.12,"east"
"NL22","C07F",5,0.55,52.92,25.12,"east"
"NL21","C07G",1,4.1,66.42,39.91,"east"
"NL22","C07G",1,2.08,78.2,39.91,"east"
"NL21","C07H",1,0.5,36.42,25.32,"east"
"NL22","C07H",14,3.55,77.26,25.32,"east"
"NL21","C07K",2,0.11,15.63,13.26,"east"
"NL22","C07K",77,2.19,84.86,13.26,"east"
"NL21","C08B",4,2.35,55.3,30.48,"east"
"NL22","C08B",14,4.16,80.53,30.48,"east"
"NL21","C08C",2,3.78,86.21,50.08,"east"
"NL22","C08C",2,1.92,52.76,50.08,"east"
"NL21","C08F",27,3.06,71.28,40.07,"east"
"NL22","C08F",18,1.03,59.54,40.07,"east"
"NL21","C08G",23,1.85,67.52,35.74,"east"
"NL22","C08G",27,1.1,62.25,35.74,"east"
"NL21","C08H",3,5,60.44,34.44,"east"
"NL22","C08H",3,2.53,77.37,34.44,"east"
"NL21","C08J",36,3.67,70.86,36.82,"east"
"NL22","C08J",41,2.12,64.68,36.82,"east"
"NL21","C08K",35,2.68,68.52,42.98,"east"
"NL22","C08K",34,1.32,58.07,42.98,"east"
"NL21","C08L",33,1.9,69.56,40.99,"east"
"NL22","C08L",39,1.14,65.19,40.99,"east"
"NL22","C09B",1,0.38,43.39,34.03,"east"
"NL21","C09C",1,0.69,68.02,44.2,"east"
"NL22","C09C",2,0.69,41.72,44.2,"east"
"NL21","C09D",32,3.19,56.55,38.64,"east"
"NL22","C09D",33,1.67,55.07,38.64,"east"
"NL22","C09F",1,6.71,59.64,61.32,"east"
"NL21","C09J",2,0.38,70.47,38.67,"east"
"NL22","C09J",5,0.48,66.95,38.67,"east"
"NL21","C09K",9,1.4,51.39,34.06,"east"
"NL22","C09K",7,0.55,40.6,34.06,"east"
"NL21","C10B",3,5.38,71.71,41.01,"east"
"NL22","C10B",1,0.91,36.22,41.01,"east"
"NL21","C10G",3,1.26,70.65,20.28,"east"
"NL22","C10G",6,1.28,43.77,20.28,"east"
"NL21","C10J",4,7.22,75.13,47.09,"east"
"NL21","C10K",3,6.98,82.86,46.58,"east"
"NL21","C10L",7,3.38,63.66,30.34,"east"
"NL22","C10L",5,1.22,48.9,30.34,"east"
"NL22","C11B",7,2.21,78.46,24.31,"east"
"NL22","C11C",5,6,72.99,34.42,"east"
"NL21","C11D",7,1.07,34.98,29.17,"east"
"NL22","C11D",14,1.09,58.94,29.17,"east"
"NL21","C12C",1,2.33,31.91,42.11,"east"
"NL22","C12G",1,1.45,32.32,32.68,"east"
"NL21","C12J",1,28.7,34.51,55.67,"east"
"NL21","C12M",6,2.03,51.02,29.99,"east"
"NL22","C12M",7,1.2,57.46,29.99,"east"
"NL21","C12N",6,0.31,25.34,13.21,"east"
"NL22","C12N",98,2.53,86.41,13.21,"east"
"NL21","C12P",1,0.18,39.82,21.7,"east"
"NL22","C12P",31,2.89,85.57,21.7,"east"
"NL21","C12Q",4,0.46,20.51,16.6,"east"
"NL22","C12Q",29,1.68,62.79,16.6,"east"
"NL22","C12R",7,2.78,92.7,27.97,"east"
"NL21","C12Y",2,0.33,30,16.48,"east"
"NL22","C12Y",27,2.22,87.5,16.48,"east"
"NL21","C13K",1,3.35,44.41,41.42,"east"
"NL22","C13K",4,6.8,75.14,41.42,"east"
"NL22","C14C",1,2.59,43.96,58.49,"east"
"NL22","C21D",8,1.67,15.89,62.78,"east"
"NL22","C22B",1,0.41,27.08,38.07,"east"
"NL22","C22C",7,0.81,25.57,53.5,"east"
"NL21","C23C",4,0.61,45.74,41.12,"east"
"NL22","C23C",13,1,28.39,41.12,"east"
"NL21","C23F",1,1.46,39.86,47.32,"east"
"NL22","C23F",1,0.74,40.93,47.32,"east"
"NL22","C23G",1,1.87,32.72,59.87,"east"
"NL21","C25B",2,1.15,63.21,35.85,"east"
"NL22","C25B",2,0.58,35.03,35.85,"east"
"NL21","C25C",1,3.35,48.77,50.24,"east"
"NL21","C25D",2,1.22,34.82,47.43,"east"
"NL22","C25D",3,0.92,36.55,47.43,"east"
"NL21","C30B",1,1.36,41.62,43.38,"east"
"NL21","D01D",3,2.83,66.34,42.3,"east"
"NL22","D01D",5,2.39,74.1,42.3,"east"
"NL21","D01F",6,4.13,68.24,42.76,"east"
"NL22","D01F",8,2.79,71.88,42.76,"east"
"NL21","D02G",2,2.77,56.37,54.21,"east"
"NL22","D02G",2,1.4,49.47,54.21,"east"
"NL22","D02J",1,2.28,62.82,64.97,"east"
"NL21","D03D",1,1,48.87,53.61,"east"
"NL21","D04B",1,1.05,45.54,52.49,"east"
"NL22","D04B",1,0.53,37.81,52.49,"east"
"NL21","D04H",5,2.59,53.24,47.72,"east"
"NL22","D04H",5,1.31,54.7,47.72,"east"
"NL21","D06F",2,0.57,34.51,56.01,"east"
"NL22","D06F",2,0.29,25.44,56.01,"east"
"NL21","D06M",4,2.75,55.97,47.23,"east"
"NL22","D06M",2,0.7,58.38,47.23,"east"
"NL21","D06N",4,5.52,59.94,54.73,"east"
"NL22","D06N",5,3.5,52.54,54.73,"east"
"NL22","D06P",1,0.75,33.13,55.8,"east"
"NL22","D07B",3,2.55,37.35,51.77,"east"
"NL21","D10B",7,3.33,63,45.99,"east"
"NL22","D10B",6,1.45,42.99,45.99,"east"
"NL22","D21B",1,1.63,47.77,50.51,"east"
"NL22","D21C",5,2.38,65.07,34.85,"east"
"NL21","D21D",1,3.31,30.08,66.36,"east"
"NL22","D21F",3,1.86,35.03,65.92,"east"
"NL21","D21H",8,2.98,46.31,43.85,"east"
"NL22","D21H",11,2.08,56.34,43.85,"east"
"NL21","D21J",1,5.22,56.86,40.45,"east"
"NL21","E01B",1,0.99,25,50.1,"east"
"NL22","E01B",1,0.5,34.23,50.1,"east"
"NL21","E01C",9,4.69,56.12,45.07,"east"
"NL22","E01C",5,1.32,53.97,45.07,"east"
"NL21","E01F",2,2.16,43.15,42.24,"east"
"NL22","E01F",2,1.1,51.12,42.24,"east"
"NL21","E01H",4,7.6,38.6,55.69,"east"
"NL22","E01H",2,1.92,43.95,55.69,"east"
"NL21","E02B",8,7.61,61.74,30.89,"east"
"NL22","E02B",9,4.34,60.34,30.89,"east"
"NL21","E02D",4,2.33,57.26,46.29,"east"
"NL22","E02D",7,2.07,61.78,46.29,"east"
"NL21","E02F",2,1.19,44.17,52.65,"east"
"NL22","E02F",4,1.21,48.01,52.65,"east"
"NL22","E03B",3,2.02,63.92,43.51,"east"
"NL21","E03C",8,5.11,65.61,48.94,"east"
"NL22","E03C",5,1.62,60.39,48.94,"east"
"NL21","E03D",3,3.67,74.88,50.08,"east"
"NL22","E03D",4,2.48,63.17,50.08,"east"
"NL21","E03F",24,25.2,65.92,49.6,"east"
"NL22","E03F",2,1.06,64.55,49.6,"east"
"NL21","E04B",11,2.17,62.92,39.27,"east"
"NL22","E04B",12,1.2,67.75,39.27,"east"
"NL21","E04C",3,1.25,56.47,44.6,"east"
"NL22","E04C",8,1.7,61.72,44.6,"east"
"NL21","E04D",3,2.16,68.95,40.64,"east"
"NL22","E04D",4,1.46,77.87,40.64,"east"
"NL21","E04F",4,1.06,57.85,46.38,"east"
"NL22","E04F",11,1.47,58.91,46.38,"east"
"NL22","E04G",4,1.21,59.09,50.59,"east"
"NL21","E04H",1,0.39,61.31,35.73,"east"
"NL22","E04H",7,1.39,52.12,35.73,"east"
"NL21","E05B",9,2.03,46.69,52.6,"east"
"NL22","E05B",18,2.05,56.78,52.6,"east"
"NL21","E05C",6,4.49,64.45,59.4,"east"
"NL22","E05C",4,1.52,76.4,59.4,"east"
"NL21","E05D",3,1.2,27.89,60.15,"east"
"NL22","E05D",11,2.24,79.2,60.15,"east"
"NL21","E05F",1,0.33,42.53,63.31,"east"
"NL22","E05F",6,1.01,73.21,63.31,"east"
"NL22","E05G",1,4.22,30.38,51.07,"east"
"NL21","E05Y",3,0.69,51.33,61,"east"
"NL22","E05Y",13,1.53,75.39,61,"east"
"NL21","E06B",20,4.03,55.39,44.01,"east"
"NL22","E06B",29,2.96,65.85,44.01,"east"
"NL22","E06C",1,1.79,52.22,49.62,"east"
"NL21","E21B",3,0.59,44.26,25.59,"east"
"NL22","E21B",3,0.3,32.22,25.59,"east"
"NL21","F01C",2,3.9,59.56,56.97,"east"
"NL21","F01D",4,0.56,25.14,49.05,"east"
"NL22","F01D",3,0.21,8.51,49.05,"east"
"NL21","F01K",1,0.72,41.22,56.2,"east"
"NL22","F01K",2,0.73,24.32,56.2,"east"
"NL22","F01L",1,0.36,8.8,58.5,"east"
"NL22","F01N",1,0.11,34.99,50.74,"east"
"NL21","F02B",1,0.28,23.02,49.56,"east"
"NL22","F02B",1,0.14,11.82,49.56,"east"
"NL21","F02C",4,1.14,26.74,39.14,"east"
"NL22","F02C",1,0.14,12.15,39.14,"east"
"NL21","F02F",1,1.2,7.71,60.31,"east"
"NL22","F02G",2,2.09,14.53,62.44,"east"
"NL21","F02M",1,0.19,32.29,47.31,"east"
"NL22","F02M",3,0.3,17.47,47.31,"east"
"NL22","F03B",2,1.21,23.09,34.06,"east"
"NL21","F03D",15,2.42,64.2,27.71,"east"
"NL22","F03D",7,0.57,28.39,27.71,"east"
"NL21","F04B",6,1.63,35.91,48.24,"east"
"NL22","F04B",3,0.41,18.6,48.24,"east"
"NL21","F04C",4,2.32,54.72,50.9,"east"
"NL22","F04C",1,0.29,10.99,50.9,"east"
"NL21","F04D",2,0.38,30.49,53.18,"east"
"NL22","F04D",7,0.67,16.67,53.18,"east"
"NL21","F05B",14,2.42,61.25,23.32,"east"
"NL22","F05B",8,0.7,30.67,23.32,"east"
"NL21","F05D",6,0.67,29.5,46.99,"east"
"NL22","F05D",5,0.28,9.27,46.99,"east"
"NL21","F15B",4,1.34,38.89,55.21,"east"
"NL22","F15B",6,1.02,25.13,55.21,"east"
"NL21","F15D",1,4.23,48.2,53.5,"east"
"NL21","F16B",8,1.11,38.85,52.66,"east"
"NL22","F16B",4,0.28,34.44,52.66,"east"
"NL21","F16C",1,0.19,30.65,60.07,"east"
"NL22","F16C",6,0.58,19.85,60.07,"east"
"NL21","F16D",5,0.76,19.24,55.41,"east"
"NL22","F16D",6,0.46,16.64,55.41,"east"
"NL21","F16F",1,0.25,33.6,57.37,"east"
"NL22","F16F",2,0.25,32.3,57.37,"east"
"NL21","F16G",3,2.92,34.9,51.95,"east"
"NL21","F16H",6,0.76,23.95,59.18,"east"
"NL22","F16H",4,0.26,16.52,59.18,"east"
"NL21","F16J",1,0.39,40.48,57.79,"east"
"NL22","F16J",1,0.2,26.07,57.79,"east"
"NL21","F16K",9,1.36,42.92,45.56,"east"
