"source","target","weight"
0,0,17
0,188,5
1,1,3
2,186,3
2,2,3
0,186,2
0,189,2
1,186,2
2,182,2
0,24,1
0,61,1
0,227,1
0,68,1
0,1,1
0,173,1
0,174,1
0,3,1
1,188,1
1,66,1
0,1,1
1,182,1
1,2,1
1,210,1
2,82,1
2,188,1
1,2,1
2,189,1
2,187,1
0,3,1
3,186,1
