"source","target","weight"
0,0,46
1,1,21
2,2,16
2,185,7
0,2,6
1,185,6
0,2,6
0,188,5
1,2,4
1,2,4
0,42,3
0,1,3
0,1,3
2,189,3
0,61,2
0,41,2
0,263,2
0,123,2
0,90,2
0,140,2
0,80,2
0,26,2
1,188,2
1,260,2
2,188,2
0,262,1
0,44,1
0,43,1
0,260,1
0,189,1
0,25,1
0,230,1
0,261,1
0,135,1
0,185,1
0,13,1
0,77,1
1,142,1
1,93,1
1,59,1
1,95,1
1,140,1
1,230,1
1,154,1
1,227,1
1,89,1
1,243,1
1,265,1
2,87,1
2,257,1
2,122,1
2,59,1
2,27,1
2,121,1
2,184,1
2,113,1
