"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL11","G16",4,1.1,38.26,33.65,"north"
"NL12","G16",1,0.32,16.29,33.65,"north"
"NL11","G21",1,1.42,21.28,64.17,"north"
"NL12","G21",1,1.63,37.61,64.17,"north"
"NL11","H01",10,0.51,18.59,50.53,"north"
"NL12","H01",10,0.58,29.45,50.53,"north"
"NL13","H01",5,0.56,16.53,50.53,"north"
"NL11","H02",3,0.24,10.48,60.98,"north"
"NL12","H02",3,0.27,29.46,60.98,"north"
"NL11","H04",14,0.48,10.91,0,"north"
"NL12","H04",8,0.31,12.48,0,"north"
"NL13","H04",3,0.23,5.97,0,"north"
"NL11","H05",6,0.87,20.11,65.02,"north"
"NL12","H05",3,0.5,27,65.02,"north"
"NL13","H05",1,0.32,21.32,65.02,"north"
"NL11","H10",1,0.43,32.01,50.2,"north"
"NL11","Y02",26,0.87,27.17,51.9,"north"
"NL12","Y02",39,1.49,31.28,51.9,"north"
"NL13","Y02",10,0.74,32.08,51.9,"north"
"NL11","Y10",4,1.19,20.3,85.5,"north"
"NL12","Y10",5,1.71,40.39,85.5,"north"
"north","A01",50,3.4398,44.7448,71.85,"north"
"north","A21",4,5.74,70,86.55,"north"
"north","A22",5,5.636,65.916,78.48,"north"
"north","A23",56,5.08410714285714,56.8641071428571,68.1,"north"
"north","A24",3,1.91,34.88,61.94,"north"
"north","A47",11,0.729090909090909,34.7854545454545,84.05,"north"
"north","A61",127,1.90086614173228,45.6470866141732,50.73,"north"
"north","A62",2,1.74,36.965,64.68,"north"
"north","A63",3,1.05666666666667,22.6733333333333,54.42,"north"
"north","B01",34,1.39058823529412,47.5635294117647,70.09,"north"
"north","B03",1,2.04,29.63,76.29,"north"
"north","B05",6,1.24666666666667,42.6633333333333,88.62,"north"
"north","B06",1,5.94,21.98,60.67,"north"
"north","B07",3,5.35333333333333,45.95,88.89,"north"
"north","B08",4,2.2675,41.7425,84.31,"north"
"north","B09",1,6.97,56.64,75.31,"north"
"north","B21",1,0.4,27.47,90.56,"north"
"north","B22",6,1.44,16.0666666666667,79.04,"north"
"north","B23",2,0.175,33.25,84.39,"north"
"north","B24",1,1.05,41.24,90.05,"north"
"north","B25",5,1.094,42.242,72.38,"north"
"north","B26",16,6.17125,38.2625,87.64,"north"
"north","B27",1,1.1,53.59,82.43,"north"
"north","B28",3,1.86666666666667,36.2166666666667,81.26,"north"
"north","B29",20,1.024,35.893,100,"north"
"north","B30",3,4.88333333333333,39.24,92.61,"north"
"north","B31",11,13.5263636363636,65.1245454545455,97.73,"north"
"north","B32",15,1.26466666666667,38.0513333333333,91.63,"north"
"north","B33",1,0.38,29.65,76.57,"north"
"north","B41",1,0.51,34.23,81.62,"north"
"north","B44",1,3.7,30.29,89.83,"north"
"north","B60",10,0.286,21.087,66.07,"north"
"north","B62",8,0.79125,21.65125,66.86,"north"
"north","B63",8,3.125,40.83,62.52,"north"
"north","B65",88,3.40375,41.3407954545455,92.34,"north"
"north","B66",12,3.51,49.6366666666667,76.22,"north"
"north","B67",2,1.63,48.75,80.08,"north"
"north","B82",4,3.8,34.71,59.08,"north"
"north","C01",6,1.43166666666667,51.86,68.63,"north"
"north","C02",23,8.73913043478261,55.7113043478261,71.6,"north"
"north","C03",4,2.9375,33.8525,86.19,"north"
"north","C04",2,0.8,30.91,68.74,"north"
"north","C05",2,2.865,50,74.41,"north"
"north","C07",47,1.59787234042553,59.0529787234043,55.24,"north"
"north","C08",51,1.66862745098039,44.6449019607843,90.78,"north"
"north","C09",40,2.0925,42.462,86.4,"north"
"north","C10",13,2.51615384615385,45.1392307692308,70.64,"north"
"north","C11",3,1.06666666666667,59,70.97,"north"
"north","C12",66,2.65424242424242,48.2160606060606,51.97,"north"
"north","C22",2,1.03,25.45,70.72,"north"
"north","C23",4,0.6625,26.9675,72.95,"north"
"north","C25",8,5.0675,39.51125,68.66,"north"
"north","D01",3,2.90666666666667,34.54,90,"north"
"north","D04",4,3.94,52.46,88.22,"north"
"north","D06",2,0.79,21.21,90.36,"north"
"north","D07",6,29.88,50.16,93.95,"north"
"north","D10",1,1.41,43.39,91.65,"north"
"north","D21",13,4.25692307692308,50.3107692307692,78.04,"north"
"north","E01",3,0.986666666666667,24.6433333333333,77.27,"north"
"north","E02",9,4.52,51.5533333333333,77.38,"north"
"north","E03",7,6.07714285714286,53.6971428571429,80.38,"north"
"north","E04",18,1.705,37.1805555555556,73.78,"north"
"north","E05",2,0.31,17.145,83.75,"north"
"north","E06",4,1.59,28.32,78.07,"north"
"north","E21",14,4.4,47.8414285714286,63.73,"north"
"north","F01",2,0.31,11.7,58.59,"north"
"north","F02",2,0.29,22.415,61.53,"north"
"north","F03",5,0.898,22.366,54.46,"north"
"north","F04",10,1.932,25.922,77.3,"north"
"north","F05",8,0.62375,20.65,59.83,"north"
"north","F15",3,1.82666666666667,47.0366666666667,75.97,"north"
"north","F16",27,0.734814814814815,29.6485185185185,80.18,"north"
"north","F17",1,1.25,52.29,69.53,"north"
"north","F21",3,0.583333333333333,20.27,80.11,"north"
"north","F23",29,16.6048275862069,35.0844827586207,77.48,"north"
"north","F24",13,1.98615384615385,36.7792307692308,78.93,"north"
"north","F25",3,1.51,34.85,70.67,"north"
"north","F26",1,2.19,46.77,86.16,"north"
"north","F27",1,1.37,23.47,91.01,"north"
"north","F28",8,2.485,29.2525,76.58,"north"
"north","F41",1,1.34,20.48,77.69,"north"
"north","G01",58,0.822758620689655,29.111724137931,38.84,"north"
"north","G02",21,2.21095238095238,14.9590476190476,52.7,"north"
"north","G04",2,1.39,8.72,56.37,"north"
"north","G05",9,1.15333333333333,28.8944444444444,58,"north"
"north","G06",20,0.61,17.765,9.2,"north"
"north","G07",1,0.42,17.2,50.39,"north"
"north","G08",2,0.65,19.17,37.7,"north"
"north","G09",1,0.56,20.87,35.98,"north"
"north","G16",5,0.944,33.866,33.65,"north"
"north","G21",2,1.525,29.445,64.17,"north"
"north","H01",25,0.548,22.522,50.53,"north"
"north","H02",6,0.255,19.97,60.98,"north"
"north","H04",25,0.3956,10.8196,0,"north"
"north","H05",10,0.704,22.298,65.02,"north"
"north","H10",1,0.43,32.01,50.2,"north"
"north","Y02",75,1.17506666666667,29.9618666666667,51.9,"north"
"north","Y10",9,1.47888888888889,31.4611111111111,85.5,"north"
