"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"261102";"Région lémanique (CH01)";"China (CN)";1;8,33;0,12;0,11;7,81;"Biomaterials"
"54036";"Région lémanique (CH01)";"China (CN)";1;1,33;0,01;0,18;25,62;"Generative AI"
"66818";"Région lémanique (CH01)";"China (CN)";3;2,54;0,01;0,16;28,25;"Computer Vision, Language Processing & Object Recognition"
"39035";"Région lémanique (CH01)";"China (CN)";1;2,33;0,01;0,08;24,09;"Semiconductors/Chips"
"6658";"Région lémanique (CH01)";"China (CN)";3;2,97;0,01;0,15;29,98;"Artificial Intelligence"
"8307";"Région lémanique (CH01)";"China (CN)";1;0,47;0;0,19;31,07;"Cybersecurity Technologies"
"33416";"Région lémanique (CH01)";"China (CN)";1;3,85;0,02;0,12;23,26;"Heat Pumps"
"8033";"Région lémanique (CH01)";"China (CN)";8;5,97;0,04;0,18;23,88;"Battery"
"43612";"Région lémanique (CH01)";"China (CN)";2;2,99;0,02;0,2;28,01;"Solar Energy"
"7171";"Région lémanique (CH01)";"China (CN)";2;2,47;0,02;0,15;19,17;"Hydrogen Fuel Cells"
