"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"29007";"Wielkopolskie (PL41)";"United States (US)";1;14,29;0,01;0,02;32,18;"Generative AI"
"4106";"Wielkopolskie (PL41)";"United States (US)";4;36,36;0,02;0,01;29,03;"Computer Vision, Language Processing & Object Recognition"
"392111";"Wielkopolskie (PL41)";"United States (US)";2;25;0,01;0,01;30,44;"Artificial Intelligence"
"5110";"Wielkopolskie (PL41)";"United States (US)";5;250;0,02;0;28,6;"Cybersecurity Technologies"
"25535";"Wielkopolskie (PL41)";"United States (US)";1;50;0,01;0,01;24,18;"Robotics"
"25504";"Wielkopolskie (PL41)";"United States (US)";1;100;0,03;0;15,99;"Heat Pumps"
"53718";"Wielkopolskie (PL41)";"United States (US)";3;50;0,02;0,01;16,24;"Battery"
