"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"594";"Veneto (ITH3)";"United States (US)";1;5,88;0,3;0,87;17,07;"Recycling"
"165915";"Veneto (ITH3)";"United States (US)";1;50;0,01;0,01;30,76;"High-Performance Computing (HPC)"
"184515";"Veneto (ITH3)";"United States (US)";1;10;0,03;0,09;33,24;"Biomaterials"
"29897";"Veneto (ITH3)";"United States (US)";3;60;0,02;0,01;32,18;"Generative AI"
"219010";"Veneto (ITH3)";"United States (US)";2;33,33;0,02;0,02;28,7;"Software Engineering & System Development"
"4064";"Veneto (ITH3)";"United States (US)";3;18,75;0,01;0,02;29,03;"Computer Vision, Language Processing & Object Recognition"
"246211";"Veneto (ITH3)";"United States (US)";3;25;0,03;0,02;19,68;"Semiconductors/Chips"
"150710";"Veneto (ITH3)";"United States (US)";1;16,67;0,03;0,04;24,83;"Internet of Things (IoT)"
"98910";"Veneto (ITH3)";"United States (US)";1;20;0,02;0,04;29,78;"Quantum Technologies"
"395210";"Veneto (ITH3)";"United States (US)";3;33,33;0,01;0,01;30,44;"Artificial Intelligence"
"5162";"Veneto (ITH3)";"United States (US)";4;16;0,01;0,02;28,6;"Cybersecurity Technologies"
"10986";"Veneto (ITH3)";"United States (US)";1;100;0,02;0,01;36,27;"Blockchain Technologies"
"24955";"Veneto (ITH3)";"United States (US)";1;2,56;0,01;0,13;24,18;"Robotics"
"24974";"Veneto (ITH3)";"United States (US)";1;1,79;0,03;0,27;15,99;"Heat Pumps"
"54918";"Veneto (ITH3)";"United States (US)";5;5,62;0,04;0,12;16,24;"Battery"
"48821";"Veneto (ITH3)";"United States (US)";1;1,54;0,01;0,12;18,08;"Hydrogen Fuel Cells"
