"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"587";"Syddanmark (DK03)";"United States (US)";1;25;0,3;0,21;17,07;"Recycling"
"2797";"Syddanmark (DK03)";"United States (US)";22;17,74;0,71;0,8;20,1;"Wind Energy"
"182713";"Syddanmark (DK03)";"United States (US)";2;13,33;0,06;0,14;33,24;"Biomaterials"
"292114";"Syddanmark (DK03)";"United States (US)";3;100;0,02;0,01;32,18;"Generative AI"
"4104";"Syddanmark (DK03)";"United States (US)";3;27,27;0,01;0,01;29,03;"Computer Vision, Language Processing & Object Recognition"
"164410";"Syddanmark (DK03)";"United States (US)";2;12,5;0,05;0,1;23,57;"Drones"
"39284";"Syddanmark (DK03)";"United States (US)";3;33,33;0,01;0,01;30,44;"Artificial Intelligence"
"24874";"Syddanmark (DK03)";"United States (US)";1;3,7;0,03;0,13;15,99;"Heat Pumps"
"54242";"Syddanmark (DK03)";"United States (US)";1;1,96;0,01;0,07;16,24;"Battery"
"49841";"Syddanmark (DK03)";"United States (US)";1;2,17;0,01;0,09;18,08;"Hydrogen Fuel Cells"
