"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2746";"Greater Manchester (UKD3)";"United States (US)";4;80;0,13;0,03;20,1;"Wind Energy"
"160816";"Greater Manchester (UKD3)";"United States (US)";3;42,86;0,04;0,03;30,76;"High-Performance Computing (HPC)"
"186613";"Greater Manchester (UKD3)";"United States (US)";4;17,39;0,11;0,21;33,24;"Biomaterials"
"29887";"Greater Manchester (UKD3)";"United States (US)";4;44,44;0,03;0,02;32,18;"Generative AI"
"221811";"Greater Manchester (UKD3)";"United States (US)";7;58,33;0,09;0,04;28,7;"Software Engineering & System Development"
"4094";"Greater Manchester (UKD3)";"United States (US)";10;66,67;0,05;0,02;29,03;"Computer Vision, Language Processing & Object Recognition"
"24808";"Greater Manchester (UKD3)";"United States (US)";11;61,11;0,11;0,03;19,68;"Semiconductors/Chips"
"64516";"Greater Manchester (UKD3)";"United States (US)";1;100;0,21;0,05;22,38;"Green Consumer Goods"
"73815";"Greater Manchester (UKD3)";"United States (US)";1;33,33;0,1;0,07;23,05;"Carbon Capture & Storage"
"116811";"Greater Manchester (UKD3)";"United States (US)";1;100;0,02;0,01;25,88;"Satellite Connectivity"
"102115";"Greater Manchester (UKD3)";"United States (US)";6;150;0,15;0,03;29,78;"Quantum Technologies"
"16178";"Greater Manchester (UKD3)";"United States (US)";3;25;0,08;0,07;23,57;"Drones"
"393210";"Greater Manchester (UKD3)";"United States (US)";10;62,5;0,05;0,02;30,44;"Artificial Intelligence"
"5030";"Greater Manchester (UKD3)";"United States (US)";4;18,18;0,01;0,02;28,6;"Cybersecurity Technologies"
"11086";"Greater Manchester (UKD3)";"United States (US)";5;100;0,12;0,05;36,27;"Blockchain Technologies"
"24135";"Greater Manchester (UKD3)";"United States (US)";4;100;0,06;0,01;24,18;"Robotics"
"24864";"Greater Manchester (UKD3)";"United States (US)";4;80;0,12;0,02;15,99;"Heat Pumps"
"53852";"Greater Manchester (UKD3)";"United States (US)";11;50;0,09;0,03;16,24;"Battery"
"32742";"Greater Manchester (UKD3)";"United States (US)";10;45,45;0,17;0,06;17,07;"Solar Energy"
"48913";"Greater Manchester (UKD3)";"United States (US)";10;35,71;0,1;0,05;18,08;"Hydrogen Fuel Cells"
