"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2810";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";2;20;0,06;0,06;20,1;"Wind Energy"
"181515";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";9;112,5;0,25;0,07;33,24;"Biomaterials"
"288212";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";3;50;0,02;0,01;32,18;"Generative AI"
"4083";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";3;25;0,01;0,02;29,03;"Computer Vision, Language Processing & Object Recognition"
"256113";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";1;11,11;0,01;0,02;19,68;"Semiconductors/Chips"
"75015";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";1;16,67;0,1;0,14;23,05;"Carbon Capture & Storage"
"146910";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";1;100;0,03;0,01;24,83;"Internet of Things (IoT)"
"171510";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";1;50;0,03;0,01;23,57;"Drones"
"38754";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";3;25;0,01;0,02;30,44;"Artificial Intelligence"
"5022";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";1;16,67;0;0,01;28,6;"Cybersecurity Technologies"
"25265";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";3;60;0,04;0,02;24,18;"Robotics"
"53242";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";6;31,58;0,05;0,02;16,24;"Battery"
"32432";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";4;57,14;0,07;0,02;17,07;"Solar Energy"
"49381";"Derbyshire and Nottinghamshire (UKF1)";"United States (US)";6;30;0,06;0,04;18,08;"Hydrogen Fuel Cells"
