"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"158122";"Unterfranken (DE26)";"United States (US)";1;33,33;0,01;0,01;30,76;"High-Performance Computing (HPC)"
"178515";"Unterfranken (DE26)";"United States (US)";1;4;0,03;0,23;33,24;"Biomaterials"
"25298";"Unterfranken (DE26)";"United States (US)";13;27,08;0,13;0,09;19,68;"Semiconductors/Chips"
"75715";"Unterfranken (DE26)";"United States (US)";1;11,11;0,1;0,22;23,05;"Carbon Capture & Storage"
"159213";"Unterfranken (DE26)";"United States (US)";4;400;0,07;0;29,4;"Cloud Computing & Edge Computing"
"149910";"Unterfranken (DE26)";"United States (US)";2;100;0,06;0,01;24,83;"Internet of Things (IoT)"
"100610";"Unterfranken (DE26)";"United States (US)";2;100;0,05;0,01;29,78;"Quantum Technologies"
"171013";"Unterfranken (DE26)";"United States (US)";2;11,76;0,05;0,1;23,57;"Drones"
"40894";"Unterfranken (DE26)";"United States (US)";2;50;0,01;0,01;30,44;"Artificial Intelligence"
"5092";"Unterfranken (DE26)";"United States (US)";4;100;0,01;0;28,6;"Cybersecurity Technologies"
"25395";"Unterfranken (DE26)";"United States (US)";3;8,11;0,04;0,13;24,18;"Robotics"
"53732";"Unterfranken (DE26)";"United States (US)";9;5,66;0,07;0,21;16,24;"Battery"
"31282";"Unterfranken (DE26)";"United States (US)";10;31,25;0,17;0,09;17,07;"Solar Energy"
"48771";"Unterfranken (DE26)";"United States (US)";7;6,14;0,07;0,21;18,08;"Hydrogen Fuel Cells"
